sample_id,group,00010,00020,00030,00040,00051,00052,00053,00061,00071,00120,00121,00130,00190,00195,00220,00230,00240,00250,00260,00261,00270,00280,00290,00300,00310,00330,00332,00333,00340,00350,00360,00362,00380,00400,00401,00410,00430,00450,00460,00471,00473,00480,00500,00511,00513,00520,00521,00523,00524,00525,00531,00540,00550,00561,00562,00564,00600,00603,00604,00620,00625,00626,00627,00630,00640,00650,00660,00670,00680,00710,00720,00730,00740,00750,00760,00770,00780,00790,00860,00900,00908,00910,00920,00940,00950,00960,00966,00970,00983,01040,01051,01055,01100,01110,01120,01130,01200,01210,01212,01220,01230,01501,01502,01503,01523,02010,02020,02024,02025,02026,02030,02040,02060,03010,03013,03018,03020,03030,03060,03070,03320,03410,03420,03430,03440,04016,04066,04068,04070,04112,04122,04141,04142,04146,04151,04152,04211,04212,04213,04216,04217,04612,04621,04626,04657,04659,04714,04724,04727,04910,04914,04915,04920,04922,04930,04931,04940,04964,05010,05111,05120,05134,05152,05165,05200,05203,05206,05215,05230,05418,04013,05016
ERR911956,controle,13877.099095774129,5130.097804022882,11533.493264439934,5314.633696253922,7852.002214430706,10140.24727809559,2371.2862151688505,3718.3982284554345,1706.9570031371102,359.8449898505259,433.6593467429415,747.3703635357077,7187.673002398967,2389.7398043919543,6855.508396383097,25512.087100941135,20271.267761579627,14347.665620963278,12068.647351909945,2795.71876730024,9272.928584609706,1328.6584240634804,7021.590699391031,6394.168665805499,1125.6689426093376,3321.6460601587005,442.8861413544935,987.2670234360583,2629.636464292305,2343.6058313341946,2546.595312788337,258.35024912345455,276.8038383465584,7852.002214430706,3386.2336224395644,2472.780955895922,1494.7407270714154,3183.244140985422,3146.336962539214,756.5971581472596,378.2985790736298,1780.7713600295258,10297.102786491972,3413.9140062742204,322.9378114043181,11533.493264439934,5453.0356154272,3312.419265547149,1448.6067540136555,1134.8957372208895,498.2469090238052,1854.5857169219412,4078.2432183059605,1753.0909761948699,867.318693485883,2601.956080457649,2832.625945746448,830.4115150396751,322.9378114043181,10398.597527219043,479.7933198007012,332.1646060158701,184.53589223103893,6504.890201144122,4013.655656025097,4281.232699760103,2712.677615796272,2786.4919726886883,12114.781324967707,5812.880605277726,8110.352463554162,2897.213508027311,2371.2862151688505,1411.699575567448,3496.955157778188,7067.724672448791,3386.2336224395644,2740.357999630928,2435.873777449714,2371.2862151688505,230.66986528879866,4927.10832256874,3100.202989481454,2454.3273666728182,1550.101494740727,2177.523528326259,452.1129359660454,12465.39952020668,2675.7704373500646,221.44307067724674,1328.6584240634804,424.43255213138957,158866.9496217014,72513.37885218675,47019.745340468726,61985.60620040598,30596.050931906255,10841.483668573537,3653.8106661745705,830.4115150396751,46512.271636833364,2989.481454142831,1439.3799594021036,2103.709171433844,1439.3799594021036,8774.681675585902,7870.45580365381,9642.000369071784,212.21627606569479,2205.203912160915,941.1330503782985,1033.4009964938182,1134.8957372208895,29193.57815095036,802.7311312050194,11016.792766193024,2915.667097250415,8045.764901273297,4318.139878206311,7335.301716183798,1097.9885587746817,3063.2958110352465,6458.756228086363,7464.476840745525,9900.350618195238,1291.7512456172724,1928.4000738143568,267.57704373500644,304.48422218121425,3266.285292489389,1125.6689426093376,728.9167743126037,452.1129359660454,1605.4622624100389,461.3397305775973,332.1646060158701,239.8966599003506,3653.8106661745705,1217.936888724857,1088.7617641631296,2740.357999630928,332.1646060158701,1153.3493264439933,1070.3081749400258,332.1646060158701,332.1646060158701,830.4115150396751,1605.4622624100389,1734.637386971766,627.4220335855323,332.1646060158701,332.1646060158701,904.2258719320909,1217.936888724857,581.2880605277727,1430.153164790552,802.7311312050194,405.97896290828567,405.97896290828567,2186.7503229378112,931.9062557667467,2380.513009780402,2675.7704373500646,572.0612659162207,387.52537368518176,618.1952389739805,378.2985790736298,332.1646060158701,1079.5349695515777,1273.2976563941686,166.08230300793505,175.309097619487
ERR911979,controle,13098.205713178364,3479.3485250204794,10314.72689316198,5188.193117055855,7214.142891118412,8147.841482642895,1515.058091907652,3285.5620248927567,1876.2056603274991,713.4866595611617,863.2307732962203,290.6797501915844,7760.26848238745,5188.193117055855,5135.342253384657,24927.990698247995,16163.555806107797,9548.38936992962,7936.438027958106,3285.5620248927567,6518.273186114317,1083.4427052595418,6562.315572506981,5117.725298827592,669.4442731684973,3144.626388436231,634.210364054366,537.3171139905045,810.3799096250232,1171.5274780448703,863.2307732962203,334.72213658424863,123.31868189946005,8332.819505492085,748.7205686752931,537.3171139905045,3118.2009566006323,5699.08479921076,3690.7519797052682,748.7205686752931,264.2543183559858,880.8477278532861,13115.822667735429,1286.0376826657978,79.27629550679575,14727.774009706942,5954.530640288213,5267.46941256265,273.0627956345187,3030.116183815304,387.57300025544583,475.65777304077443,6447.805367886053,3250.328115778625,819.188386903556,6676.825777127908,1400.5478872867247,405.1899548125116,88.0847727853286,17062.020488518152,396.3814775339787,273.0627956345187,202.5949774062558,6438.996890607521,4994.406616928131,3127.0094338791655,1708.844592035375,4280.919957366969,12684.207281087318,8508.989051062743,12904.41921305064,2942.031411029975,2422.3312515965363,748.7205686752931,3012.4992292582383,4166.409752746043,1321.271591779929,6121.891708580338,4783.003162243343,4492.323412051758,369.95604569838014,3585.050252362874,4738.960775850678,3056.5416156509027,369.95604569838014,581.3595003831688,229.02040924185434,16709.681397376837,3488.1570022990127,317.105182027183,1153.9105234878048,1277.2292053872648,162472.36340253858,67111.78838514186,47433.65014489945,59140.116448069624,30230.694019924777,9072.731596888847,2880.3720700802455,713.4866595611617,40686.35654954328,4483.514934773226,1118.6766143736731,1268.420728108732,1858.5887057704333,13996.670395588713,10411.62014322584,10693.491416138892,1435.7817964008561,1268.420728108732,1145.1020462092717,229.02040924185434,1761.6954557065721,29341.037814792955,431.61538664811013,13309.609167863153,2202.119319633215,3928.5808662256554,4139.984320910445,7531.248073145595,1506.2496146291192,2378.2888652038723,6104.274754023271,4686.109912179481,6483.039277000185,176.1695455706572,2228.5447514688135,158.5525910135915,1065.8257507024762,1356.5055008940603,2254.9701833044123,1004.166409752746,140.93563645652577,1374.1224554511261,669.4442731684973,352.3390911413144,140.93563645652577,3021.307706536771,3840.4960934403266,687.0612277255631,2633.734706281325,572.5510231046359,6474.230799721652,2202.119319633215,572.5510231046359,572.5510231046359,563.7425458261031,819.188386903556,863.2307732962203,590.1679776617017,572.5510231046359,572.5510231046359,616.5934094973003,757.529045953826,140.93563645652577,1312.4631145013961,1312.4631145013961,475.65777304077443,132.1271591779929,2193.310842354682,1479.8241827935205,2748.2449109022523,2677.777092673989,132.1271591779929,546.1255912690374,149.74411373505862,317.105182027183,572.5510231046359,572.5510231046359,7249.376800232543,0.0,0.0
ERR911990,controle,13255.93484664703,4342.834863975048,11956.333391093398,6368.047132212789,9216.340322301161,9833.651013689136,2653.3529717553283,4711.055276381909,1808.6120256454685,541.5006064806793,649.8007277768152,292.4103274995668,6573.817362675446,2675.0129960145555,8382.429388320916,23122.075896725004,17663.74978339976,15584.38745451395,11468.982845260787,2360.9426442557615,8793.96984924623,823.0809218506325,6173.106913879744,5501.6461618437015,1873.5920984231502,4147.8946456420035,433.2004851845434,1581.1817709235836,2664.182983884942,2555.8828625888063,2761.653093051464,509.0105700918385,357.3904002772483,7689.308612025645,3086.553456939872,2631.692947496101,1613.6718073124243,2978.253335643736,3389.7937965690526,931.3810431467683,519.8405822214521,2176.8324380523304,11523.132905908855,3465.6038814763474,552.3306186102928,12649.454167388669,4505.285045919251,2436.7527291630568,1169.6413099982672,1613.6718073124243,812.250909721019,1245.4513949055622,4353.664876104661,2328.452607866921,974.7010916652226,2577.5428868480335,3021.5733841621905,1364.5815283313118,552.3306186102928,11772.223184889966,433.2004851845434,314.07035175879395,368.2204124068619,6378.877144342401,4624.415179345001,4104.574597123549,3010.7433720325766,3389.7937965690526,12086.293536648762,7191.12805406342,8425.749436839369,3270.663663143303,1581.1817709235836,1321.2614798128575,3108.213481199099,6649.627447582741,4202.044706290071,2458.412753422284,2631.692947496101,2458.412753422284,552.3306186102928,5848.206549991336,3877.1443424016634,2252.6425229596257,1830.272049904696,2371.7726563853753,184.11020620343095,13385.894992202391,3119.043493328713,465.69052157338416,1646.161843701265,563.1606307399064,163154.13273262867,66842.83486397505,47652.05337029978,59532.57667648588,30464.824120603014,10234.361462484838,4559.43510656732,963.871079535609,44370.55969502686,3010.7433720325766,2003.5522439785132,1440.3916132386069,1592.0117830531972,10775.862068965518,9606.22075896725,9822.821001559521,866.4009703690868,2025.2122682377403,725.6108126841102,855.5709582394733,2458.412753422284,27064.20031190435,682.2907641656559,10245.19147461445,2263.4725350892395,5609.946283139837,3714.6941604574595,5739.906428695201,1505.3716860162883,2555.8828625888063,6454.687229249697,6097.296828972449,8404.089412580142,736.4408248137238,1516.201698145902,476.52053370299774,205.77023046265813,3281.4936752729163,1537.861722405129,758.100849072951,931.3810431467683,2144.34240166349,335.73037601802116,259.92029111072605,433.2004851845434,3768.8442211055276,1732.8019407381737,1418.7315889793797,2739.993068792237,216.6002425922717,1375.4115404609254,1169.6413099982672,216.6002425922717,216.6002425922717,1083.0012129613585,1386.241552590539,1494.5416738866747,487.3505458326113,216.6002425922717,216.6002425922717,1180.4713221278807,1158.8112978686536,660.6307399064287,1061.3411887021314,844.7409461098597,671.4607520360423,238.26026685149887,1137.1512736094264,552.3306186102928,1873.5920984231502,2718.33304453301,660.6307399064287,693.1207762952695,703.9507884248831,638.9707156472016,216.6002425922717,1223.791370646335,1884.4221105527638,270.75030324033963,281.5803153699532
ERR911991,controle,15339.752009350863,4121.127405497246,11435.526046248207,6494.993191704725,12652.58413968453,11953.679491968622,2879.969151794859,3747.5749213732274,1482.1598563630448,409.70272452311804,494.05328545434827,361.5024039909865,6434.742791039561,2614.867388868136,7217.997999686699,22304.69832624387,18749.924686999166,16339.908660392592,11592.177087977634,2494.366587537807,8760.408256714907,831.455529179269,6976.9963970260405,5687.637822791521,1626.7608179594395,3615.024039909865,602.5040066516442,1156.807692771157,2663.0677094002676,1759.311699422801,2614.867388868136,662.7544073168086,361.5024039909865,7290.298480484896,2819.718751129695,2289.5152252762477,1156.807692771157,3542.7235591116682,2373.8657862074783,795.3052887801704,674.8044874498415,1819.5621000879655,11628.327328376732,3530.673478978635,373.55248412401943,14580.596960969791,4097.02724523118,2084.663863014689,988.1065709086965,1397.8092954318147,518.1534457204141,723.004807981973,4313.928687625773,2000.3133020834591,662.7544073168086,2217.2147444780508,3699.374600841096,1084.5072119729596,325.35216359188786,10206.417872678854,301.2520033258221,216.90144239459192,156.6510417294275,5820.188704254883,2723.318110065432,3783.725161772326,3627.0741200428984,3651.174280308964,15038.50000602504,7687.95112487498,7880.752407003507,3422.222757781339,518.1534457204141,1554.4603371612423,3422.222757781339,6567.293672502922,3916.276043235687,2892.019231927892,2976.3697928591223,2843.8189113957606,397.6526443900852,5314.085338667503,3012.5200332582212,1265.258413968453,1518.3100967621433,1807.5120199549326,578.4038463855785,11664.477568775834,2638.9675491342014,228.9515225276248,1289.3585742345188,542.2536059864798,163411.13668405896,69022.85900201237,46091.55650885079,60816.75443141697,29896.248810054585,10700.471158133203,3759.62500150626,698.9046477159073,47814.71796787449,3072.7704339233856,1494.2099364960777,1241.1582537023871,1349.608974899683,9977.466350151228,7965.1029679347375,9073.710340173762,349.4523238579537,2590.76722860207,1903.9126610191959,2012.3633822164916,1277.3084941014858,28161.037270897854,976.0564907756637,10122.067311747624,2060.563702748623,4976.683094942581,4000.6266041669182,6085.290467181607,1253.20833383542,3241.471555785846,6000.939906250376,6193.741188378903,7049.2968778242375,614.5540867846771,1759.311699422801,650.7043271837757,192.80128212852614,3807.8253220383917,1192.9579331702555,976.0564907756637,469.9531251882825,2156.9643438128865,843.5056093123019,433.80288478918385,566.3537662525456,2952.269632593057,2337.7155458083794,1277.3084941014858,3084.8205140564182,506.1033655873812,1024.256811307795,1000.1566510417296,494.05328545434827,494.05328545434827,964.0064106426308,1554.4603371612423,1638.8108980924721,1024.256811307795,494.05328545434827,506.1033655873812,1084.5072119729596,1590.6105775603407,542.2536059864798,1554.4603371612423,710.9547278489401,469.9531251882825,277.15184305975635,2410.016026606577,939.906250376565,1590.6105775603407,2084.663863014689,542.2536059864798,482.0032053213154,578.4038463855785,566.3537662525456,494.05328545434827,1132.7075325050912,1506.2600166291106,433.80288478918385,457.9030450552496
ERR911995,controle,15921.844006237206,5632.577726390377,11636.417638136052,4242.996404060548,10246.836315806222,9451.27449004487,1283.5064122283156,3214.069776075865,2259.3955851622413,392.47716737560063,477.3370954568116,466.72960444666023,8539.030263171851,3638.3694164819194,6820.61671952733,25150.361185068898,22063.581301114846,15189.92712653676,8008.655712664284,1739.6285256648243,7096.411485791266,1336.5438672790724,4508.183679314332,4327.856332141759,1622.9461245531593,2991.312464862686,742.5243707105958,1092.571574045591,4136.921493959035,1845.703435766338,1538.0861964719484,837.9917898019581,201.542329192876,5356.782960126441,1803.2734717257326,1538.0861964719484,1060.749101015137,3224.677267086016,3351.9671592078325,997.1041549542286,837.9917898019581,933.4592088933205,10968.145704496515,3659.584398502222,562.1970235380226,11912.212404399988,4953.698301740689,3595.939452441314,837.9917898019581,2482.15289637542,710.7018976801417,1898.740890817095,4444.538733253424,2704.910207588599,1506.2637234414942,2789.77013566981,3065.5649019337457,1113.7865560658938,562.1970235380226,14998.992288354037,710.7018976801417,498.5520774771143,148.50487414211915,5314.352996085836,3447.434578299195,4921.875828710235,1771.4509986952785,4158.136475979337,11625.8101471259,10268.051297826525,11742.492548237566,2471.545405365269,1516.8712144516458,1124.3940470760451,3373.182141228135,5017.3432478015975,1516.8712144516458,2980.7049738525343,3871.7342187052495,3107.994865974351,509.15956848726574,4062.669056887974,2630.657770517539,1983.6008188983058,774.3468437410498,965.2816819237745,201.542329192876,14892.917378252521,2216.965621121636,243.97229323348148,753.1318617207471,933.4592088933205,161159.61091722976,65458.827023644095,47574.59718052889,57174.37654471587,32575.604892174855,7520.7111261973205,3659.584398502222,1325.936376268921,41316.177484539585,3192.854794055562,1665.376088593765,1866.918417786641,1081.9640830354397,13821.560786227234,8242.020514887614,9949.826567521985,159.1123651522705,2598.835297487085,859.2067718222609,604.626987578628,753.1318617207471,38865.84706119461,509.15956848726574,10840.855812374699,3755.0518175935845,6650.896863364908,3330.75217718753,7563.141090237927,1219.8614661674073,3956.5941467864604,4624.866080425996,5876.550019623858,8740.572592364728,944.0666999034718,1909.3483818272464,243.97229323348148,392.47716737560063,3415.612105268741,1241.07644818771,1092.571574045591,827.3842987918067,1304.7213942486183,891.029244852715,572.8045145481739,180.32734717257327,3532.294506380406,1113.7865560658938,891.029244852715,2842.8075907205666,562.1970235380226,1686.5910706140676,1718.4135436445217,562.1970235380226,562.1970235380226,657.6644426293848,1368.3663403095265,1506.2637234414942,1251.6839391978615,562.1970235380226,562.1970235380226,742.5243707105958,1241.07644818771,106.07491010151368,1591.1236515227054,912.2442268730177,562.1970235380226,477.3370954568116,1548.6936874820997,625.8419695989307,2789.77013566981,2864.0225727408692,95.46741909136232,583.4120055583253,106.07491010151368,922.851717883169,562.1970235380226,944.0666999034718,1972.9933278881547,84.85992808121095,95.46741909136232
ERR912003,controle,13201.789892268413,4145.575532208275,9643.355959042425,6609.791030967272,5995.9611774857885,10942.184344669911,2161.748614434787,4964.015336850252,1574.6070154524994,231.2982056596892,275.778629825014,524.8690051508331,6814.400982127765,2686.61761958562,6787.712727628571,27168.643080180413,18628.40164043804,15185.6168100419,10933.288259836845,3238.174879235648,10399.523169852948,978.5693316371464,6867.777491126156,6654.271455132596,1788.1130514460585,4154.471617041339,729.4789563113275,2126.1642751025274,2473.111583592061,2010.5151722726828,2126.1642751025274,409.2199023209885,409.2199023209885,7561.672108105223,3247.0709640687132,2054.9955964380074,1574.6070154524994,4581.483689028459,3229.2787944025836,578.2455141492229,782.8554653097173,1636.879609283954,11564.910282984458,4563.691519362328,560.453344483093,12828.154329279685,4367.977653034899,1743.632627280734,1129.8027737992509,934.0889074718217,871.816313640367,1494.5422519549145,4946.223167184122,2054.9955964380074,444.80424165324837,2259.6055475985017,3682.979120888897,1227.6597069629656,560.453344483093,11449.261180154614,462.5964113193784,293.570799491144,373.6355629887286,6049.337686484178,3932.069496214716,3754.147799553417,3158.1101157380635,2846.74714658079,11235.755144161054,5391.027408837371,7846.346822763303,3104.7336067396736,1868.1778149436434,1708.048287948474,4029.926429378431,5960.376838153528,4190.0559563736,2731.098043750945,2820.058892081595,2597.656771254971,515.9729203177682,5266.482221174461,4207.84812603973,2677.7215347525553,1539.0226761202396,1974.930832940423,364.73947815566373,12356.66183312724,2401.9429049275413,257.9864601588841,889.6084833064967,391.42773265485863,164444.12813920595,68099.52939711233,44186.8533658337,59932.923520358694,27373.253031340904,10426.211424352143,4910.6388278518625,791.7515501427822,44925.22840697809,3923.1734113816515,1974.930832940423,2677.7215347525553,1183.1792827976408,9847.96591020292,7606.152532270547,9990.30326753196,213.50603599355924,2953.500164577569,738.3750411443923,409.2199023209885,987.4654164702115,28298.44585397966,1423.373573290395,12294.389239295786,2170.644699267852,7179.140460283429,4305.705059203444,7410.438665943118,1254.3479614621606,2953.500164577569,5862.519904989814,6093.818110649503,9972.51109786583,533.7650899838981,1521.2305064541094,693.8946169790675,293.570799491144,2989.084503909829,960.7771619710165,622.7259383145478,782.8554653097173,2188.436868933982,640.5181079806778,471.4924961524433,676.1024473129376,3709.6673753880914,1921.554323942033,1209.8675372968355,2713.3058740848155,453.7003264863134,756.1672108105223,1298.8283856274854,453.7003264863134,453.7003264863134,942.9849923048866,1539.0226761202396,1601.2952699516943,631.6220231476127,453.7003264863134,453.7003264863134,1014.1536709694064,1645.775694117019,1023.0497558024714,1396.6853187912,631.6220231476127,257.9864601588841,302.4668843242089,2081.683850937203,836.2319743081069,1432.26965812346,2642.1371954202955,1014.1536709694064,427.0120719871185,1094.218434466991,444.80424165324837,453.7003264863134,1378.89314912507,996.3615013032766,569.349429316158,604.9337686484178
ERR912047,controle,10022.550739163118,3897.6586207856562,13279.87972939113,3702.7756897463737,10495.837857401375,9382.221108605474,1002.2550739163117,3062.44605918873,1531.223029594365,584.6487931178485,696.0104679974387,445.4466995183608,9577.104039644755,3090.286477908628,7628.274729251928,15924.719507781398,17762.187143294635,12695.230936273281,8352.125615969264,946.5742364765166,9577.104039644755,528.9679556780534,4036.8607143851445,2227.233497591804,1030.0954926362094,4816.392438542275,417.6062807984632,250.56376847907794,1865.3080542331359,3368.6906651076033,3730.6161084662717,1614.7442857540577,334.08502463877056,8797.572315487625,3730.6161084662717,556.808374397951,1057.9359113561068,1948.8293103928281,4426.62657646371,1614.7442857540577,417.6062807984632,974.4146551964141,11915.69921211615,3034.6056404688325,1531.223029594365,15896.8790890615,6848.743005094797,4955.594532141764,723.8508867173363,3758.456527186169,2477.797266070882,2923.2439655892426,4287.424482864222,2004.5101478326235,1419.8613547147747,3897.6586207856562,2449.9568473509844,2310.7547537514965,1531.223029594365,12388.986330354408,473.2871182382583,334.08502463877056,278.4041871989755,4927.754113421866,4816.392438542275,3869.818202065759,1503.3826108744674,3034.6056404688325,8212.923522369776,10050.391157883014,9437.90194604527,2505.6376847907795,2227.233497591804,1531.223029594365,3368.6906651076033,2672.6801971101645,1252.8188423953898,3619.254433586681,6514.657980456026,1781.7867980734432,389.7658620785657,3925.4990395055543,1559.0634483142628,3424.3715025473984,3313.009827667808,3257.328990228013,445.4466995183608,14894.624015145188,1865.3080542331359,640.3296305576436,3925.4990395055543,1503.3826108744674,159859.68428965172,62139.81458281133,44516.82953311618,51198.53002589159,29650.045936690887,7349.870542052952,3006.765221748935,2227.233497591804,38642.5011832178,5345.360394220329,1308.4996798351847,1308.4996798351847,1475.54219215457,14644.06024666611,14978.14527130488,12723.071354993179,167.04251231938528,3897.6586207856562,751.6913054372337,1920.9888916729308,1920.9888916729308,40925.41551824939,417.6062807984632,8296.444778529469,1865.3080542331359,4732.871182382582,4287.424482864222,9048.136083966703,1308.4996798351847,3173.8077340683203,9660.62529580445,10078.231576602911,8714.051059327932,696.0104679974387,1169.297586235697,167.04251231938528,556.808374397951,5456.722069099919,1753.9463793535456,528.9679556780534,1586.9038670341602,1364.1805172749798,584.6487931178485,111.3616748795902,0.0,5039.115788301456,473.2871182382583,1336.3400985550822,2282.914335031599,501.1275369581559,2199.3930788719063,2561.318522230574,501.1275369581559,501.1275369581559,863.0529803168239,779.5317241571314,807.3721428770289,278.4041871989755,501.1275369581559,501.1275369581559,974.4146551964141,389.7658620785657,194.88293103928285,445.4466995183608,1141.4571675157995,556.808374397951,306.24460591887305,1030.0954926362094,501.1275369581559,4009.020295665247,2867.5631281494475,194.88293103928285,445.4466995183608,222.7233497591804,2422.1164286310864,501.1275369581559,306.24460591887305,1531.223029594365,0.0,0.0
ERR912079,controle,15647.91413148616,4602.327685731224,11342.007550937627,7628.94318075447,8611.81316109707,11966.051982901183,1138.8810883334895,4212.299915754002,2152.9532902742676,171.61221878997785,202.81444038815562,343.2244375799557,7550.937626759025,3713.064370183157,6552.4665356173355,24493.743954569563,23386.065087834253,13151.73640363194,5663.203220069268,717.6510967580892,8986.239820275203,780.0555399544447,6521.2643140191585,3947.0810321694908,1326.094417922556,4259.1032481512675,998.4710911416894,1232.4877531280226,3837.8732565758683,2324.5655090642454,1622.515523105245,483.63443477175576,327.62332678086676,5694.405441667447,2215.357733470623,780.0555399544447,452.43221317357796,3338.637711005024,3260.6321570095793,858.0610939498893,733.252207557178,1528.9088583107118,13650.971949202783,3588.255483790446,280.8199943836001,10561.952010983183,4664.73212892758,1622.515523105245,1310.493307123467,982.8699803426005,577.2410995662892,936.0666479453337,5803.61321726107,1435.3021935161785,2199.7566226715344,2199.7566226715344,3089.019938219601,624.0444319635558,280.8199943836001,13884.988611189116,811.2577615526225,608.443321164467,249.61777278542235,4415.114356142157,2246.5599550688007,4009.4854753658456,2636.5877250460235,5163.9676744984245,9220.256482261537,10140.722019407782,9641.486473836938,2496.177727854223,530.4377671690224,1731.7232986988674,2324.5655090642454,4321.507691347624,4025.086586164935,2386.969952260601,5304.377671690224,2418.1721738587785,202.81444038815562,3463.446597397735,2184.155511872445,1560.1110799088895,546.0388779681113,1575.7121907079784,904.8644263471559,17379.63743018503,2823.80105463509,530.4377671690224,1310.493307123467,405.62888077631123,163421.63562045616,63106.49318231458,42996.66136228899,54291.865580829355,28612.437205529033,9220.256482261537,4290.305469749446,1216.886642328934,43402.290243065305,2652.188835845112,2121.7510686760897,1591.3133015070673,1794.127741895223,14509.03304315267,8596.212050297981,9922.306468220537,202.81444038815562,2028.1444038815562,1045.274423538956,390.02776997722236,1404.0999719180006,40859.30918281381,624.0444319635558,12824.113076851072,3198.2277138132235,5101.563231302069,2652.188835845112,6630.472089612781,1263.6899747262005,4711.535461324846,5647.60210927018,4695.9343505257575,6739.679865206403,327.62332678086676,1388.4988611189117,312.0222159817779,390.02776997722236,4539.923242534868,733.252207557178,1747.3244094979564,811.2577615526225,1903.3355174888452,936.0666479453337,343.2244375799557,187.21332958906675,7769.353177946269,686.4488751599114,1310.493307123467,3182.6266030141346,811.2577615526225,1263.6899747262005,1216.886642328934,764.4544291553559,764.4544291553559,982.8699803426005,1341.695528721645,1404.0999719180006,858.0610939498893,764.4544291553559,811.2577615526225,1123.2799775344004,1232.4877531280226,218.41555118724455,1076.4766451371338,2199.7566226715344,499.2355455708447,452.43221317357796,2277.762176666979,577.2410995662892,6006.427657649225,6349.65209522918,218.41555118724455,873.6622047489782,234.01666198633342,670.8477643608225,764.4544291553559,608.443321164467,1279.2910855252894,0.0,0.0
ERR912133,controle,13198.00552969256,4537.183637781507,8979.842616442564,4407.21223149089,7668.312971146347,9275.232176193966,1417.8698868067206,3603.752628967082,1063.4024151050405,319.02072453151214,378.0986364817922,531.7012075525203,7124.796181203772,2800.2930264432734,5966.869106978283,25226.268402769576,18940.378571259775,12548.148498239478,9688.777559845925,2150.435994990193,10421.343668029396,1524.2101283172246,9877.826878086822,5246.118581184867,1217.0049861757686,4856.2043623130185,1287.8984805161047,2091.3580830399133,3426.518893116242,1476.9477987570008,2126.804830210081,1784.1529408984568,342.65188931162413,5458.799064205875,2008.649006309521,1146.1114918354326,1276.0828981260486,4879.835527093131,2386.747642791313,1122.4803270553205,543.5167899425762,732.5661081834725,10468.60599758962,3591.937046577026,319.02072453151214,11756.504478105726,4868.0199447030745,3036.604674244393,874.3530968641444,2351.300895621145,366.28305409173623,1914.124347189073,5718.741876787107,2197.698324550417,827.0907673039204,3072.0514214145614,4194.531748469882,1252.4517333459366,319.02072453151214,11012.122787532197,366.28305409173623,200.8649006309521,106.34024151050404,6014.131436538508,3532.859134626746,5494.245811376043,5553.3237233263235,3686.461705697474,13068.034123401942,6002.315854148451,9464.281494434861,3509.2279698466336,661.6726138431363,1276.0828981260486,3166.5760805350096,5742.373041567219,1760.5217761183449,3343.8098163858494,2729.3995321029374,2835.7397736134412,236.31164780112013,4064.5603421792657,3131.129333364842,1713.259446558121,1394.2387220266087,1465.132216366945,614.4102842829124,12264.574520878134,2953.8955975140016,129.97140629061604,1039.7712503249284,697.1193610133043,157111.7990405747,66060.92114280313,45974.431079707916,57270.12784460146,28759.127537396318,11898.291466786397,3461.96564028641,626.2258666729683,45809.01292624714,2812.1086088333295,2174.067159770305,2753.030696883049,1346.9763924663846,13410.686012713566,11945.553796346621,11614.717489425055,330.83630692156817,2244.960654110641,2563.9813786421532,2008.649006309521,1465.132216366945,34158.84868965191,850.7219320840323,11921.922631566511,2634.8748729824893,7112.980598813715,4548.999220171562,7325.6610818347235,732.5661081834725,2741.215114492993,5210.671834014698,6439.492402580523,9688.777559845925,1299.7140629061607,2244.960654110641,141.7869886806721,354.46747170168015,4371.765484320722,1595.1036226575607,779.8284377436964,602.5947018928563,590.7791195028003,1063.4024151050405,330.83630692156817,141.7869886806721,3391.0721459460738,1063.4024151050405,460.80771321218424,3095.6825861946736,850.7219320840323,2185.882742160361,1512.3945459271688,862.5375144740884,862.5375144740884,307.2051421414562,1583.2880402675048,1654.1815346078408,1027.9556679348725,862.5375144740884,862.5375144740884,319.02072453151214,1358.7919748564407,354.46747170168015,1713.259446558121,803.4596025238084,460.80771321218424,330.83630692156817,1346.9763924663846,1181.5582390056006,1772.337358508401,2729.3995321029374,342.65188931162413,850.7219320840323,366.28305409173623,1217.0049861757686,862.5375144740884,1016.1400855448164,2304.0385660609213,70.89349434033605,70.89349434033605
