sample_id,group,00010,00020,00030,00040,00051,00052,00053,00061,00071,00130,00140,00190,00195,00220,00230,00240,00250,00260,00261,00270,00280,00290,00300,00310,00330,00333,00340,00350,00360,00362,00380,00400,00401,00410,00430,00440,00450,00460,00471,00473,00480,00500,00511,00513,00520,00521,00523,00524,00525,00531,00540,00550,00561,00562,00564,00600,00603,00604,00620,00625,00627,00630,00633,00640,00650,00660,00670,00680,00710,00720,00730,00740,00750,00760,00770,00780,00790,00860,00900,00908,00910,00920,00930,00940,00950,00960,00966,00970,00983,01040,01051,01055,01100,01110,01120,01130,01200,01210,01212,01220,01230,01501,01502,01503,01523,01524,02010,02020,02024,02025,02026,02030,02040,02060,03010,03018,03020,03030,03060,03070,03320,03410,03420,03430,03440,04016,04066,04070,04112,04122,04141,04142,04146,04151,04152,04212,04213,04216,04217,04612,04621,04626,04657,04659,04714,04724,04727,04910,04914,04915,04920,04922,04931,04940,05111,05120,05132,05134,05152,05200,05206,05215,05230,05418
ERR911956,controle,13919.86820550316,5145.908724906753,11569.03939952058,5331.013355299083,7876.20202319361,10171.499440058493,2378.594500541431,3729.8583024054346,1712.2178311290456,749.6737530889335,259.146482549261,7209.825353781225,2397.104963580664,6876.637019075032,25590.71515173952,20333.743648597367,14391.8850130036,12105.842827658334,2804.3351504437883,9301.507677214546,1332.7533388247707,7043.231186428128,6413.875443094209,1129.1382453932085,3331.883347061927,990.3097725989616,2637.740983090692,2350.828805982582,2554.4438994141437,259.146482549261,277.6569455884939,7876.20202319361,3396.669967699242,2480.402047257212,1499.347506177867,222.12555647079512,3193.0548742676797,3156.0339481892142,758.92898460855,379.464492304275,1786.2596832859774,10328.838375891974,3424.4356622580913,323.9331031865762,11569.03939952058,5469.841828093329,3322.6281155423103,1453.0713485797846,1138.393476912825,499.7825020592891,1860.3015354429092,4090.812331670477,1758.493988727128,869.9917628439475,2609.9752885318426,2841.356076522254,832.9708367654817,323.9331031865762,10430.645922607755,481.2720390200561,185.10463039232928,6524.938221329607,277.6569455884939,4026.025711033161,4294.427425102039,2721.03806676724,2795.0799189241716,12152.118985256417,5830.795857358372,8135.348505742872,2906.1426971595693,2378.594500541431,1416.050422501319,3507.7327459346398,7089.50734402621,3396.669967699242,2748.8037613260894,2443.3811211787465,2378.594500541431,231.3807879904116,4942.293631475191,3109.7577905911317,555.3138911769878,2461.891584217979,1554.8788952955658,2184.2346386294853,453.5063444612067,12503.817783001843,2684.0171406887744,222.12555647079512,1332.7533388247707,425.74064990235735,159356.57630475628,72736.86451266578,47164.6598239655,62176.6453487834,30690.347719048194,10874.897035549344,3665.0716817681196,832.9708367654817,46655.62209038659,2998.695012355734,1443.8161170601684,2110.1927864725535,1443.8161170601684,1295.7324127463048,8801.725175155256,7894.712486232844,9671.716937999205,212.87032495117867,2212.0003331883345,944.0336150008793,1036.585930197044,1138.393476912825,29283.55252806649,11050.746434422057,2924.653160198802,8070.561885105555,4331.448351180505,7357.909058095088,1101.3725508343591,3072.7368645126658,6478.662063731524,7487.482299369718,9930.863420548465,1295.7324127463048,1934.3433875998408,305.4226401473433,3276.351957944228,1129.1382453932085,731.1632900497005,453.5063444612067,1610.4102844132647,462.7615759808232,333.1883347061927,3665.0716817681196,1221.6905605893733,1092.1173193147426,2748.8037613260894,333.1883347061927,1156.903939952058,1073.6068562755097,333.1883347061927,333.1883347061927,832.9708367654817,1610.4102844132647,1739.983525687895,629.3557433339196,333.1883347061927,333.1883347061927,907.0126889224134,1221.6905605893733,1434.5608855405517,805.2051422066323,2193.489870149102,934.7783834812627,129.5732412746305,2387.8497320610477,2684.0171406887744,388.71972382389146,379.464492304275,333.1883347061927,1082.8620877951262,1277.2219497070719
ERR911979,controle,13135.810321372413,3489.337644211233,10344.340206003428,5203.088284659282,7234.854507870886,8171.233723785798,1519.4077843147647,3294.994788077949,1881.5921980177027,291.5142841999258,53.002597127259236,7782.548011519231,5203.088284659282,5150.085687532022,24999.558311690605,16209.96095475345,9575.802547658168,7959.223335276763,3294.994788077949,6536.986979028639,1086.5532411088145,6581.1558099680215,5132.41815515627,671.366230278617,3153.6545290719246,538.859737460469,812.7064892846416,1174.8909029875797,865.7090864119009,335.6831151393085,123.67272663027154,8356.742813731205,750.8701259695058,538.859737460469,3127.1532305082947,671.366230278617,5715.4467235561215,3701.3480327202697,750.8701259695058,265.01298563629615,883.3766187876539,13153.477853748167,1289.7298634299748,79.50389569088885,14770.057066129573,5971.62594300454,5282.592180350171,273.8467518241727,3038.8155686295295,388.6857122665677,477.02337414533315,6466.316849525627,3259.659723326443,821.5402554725182,6695.994770410417,1404.5688238723699,406.3532446423208,88.3376618787654,17111.005105916858,397.5194784544443,203.1766223211604,6457.48308333775,318.0155827635554,5008.745428525998,3135.9869966961714,1713.7506404480484,4293.210367307998,12720.623310542218,8533.418137488736,12941.46746523913,2950.4779067507643,2429.285701666048,750.8701259695058,3021.1480362537764,4178.371406865603,1325.0649281814808,6139.467500574195,4796.735040016961,4505.220755817035,371.0181798908146,3595.3428384657514,4752.566209077578,203.1766223211604,3065.316867193159,371.0181798908146,583.0285683998516,229.67792088479,16757.654458401797,3498.17141039911,318.0155827635554,1157.2233706118266,1280.8960972420982,162938.81733538277,67304.46458543136,47569.83092171516,59309.90618540309,30317.485556792282,9098.779173512836,2888.6415434356286,715.5350612179997,40803.166021801735,4496.386989629159,1121.8883058603205,1272.0623310542217,1863.9246656419498,141.34025900602464,14036.85447253582,10441.51163407007,10724.192152082118,1439.903888623876,1272.0623310542217,1148.38960442395,229.67792088479,1766.7532375753078,29425.275171816753,13347.820709881451,2208.441546969135,3939.8597197929366,4151.870108301973,7552.870090634441,1510.5740181268882,2385.1168707266656,6121.799968198441,4699.563611950319,6501.651914277133,176.6753237575308,2234.9428455327647,1068.8857087330612,1360.399992932987,2261.444144096394,1007.0493454179255,141.34025900602464,1378.06752530874,671.366230278617,353.3506475150616,3029.9818024416527,3851.5220579141715,689.03376265437,2641.2960901750853,574.194802211975,6492.818148089256,2208.441546969135,574.194802211975,574.194802211975,565.3610360240986,821.5402554725182,865.7090864119009,591.8623345877281,574.194802211975,574.194802211975,618.3636331513578,759.7038921573824,1316.2311619936042,1316.2311619936042,2199.6077807812585,1484.0727195632585,0.0,2756.13505061748,2685.464921114468,547.6935036483454,318.0155827635554,574.194802211975,574.194802211975,7270.189572622392
ERR911990,controle,13312.45105716523,4361.350387192204,12007.308796658835,6395.197076481336,9255.633864091187,9875.576437831725,2664.6654485338904,4731.140694335682,1816.3229792047334,293.65700861393896,402.4188636561385,6601.844601061515,2686.41781954233,8418.167580266248,23220.656051509613,17739.058557382752,15650.830940572523,11517.880448968937,2371.0084399199513,8831.462629426607,826.5900983207171,6199.425737405377,5525.10223614374,1881.5800922300532,4165.579048116245,1587.9230836161141,2675.5416340381103,2566.779778995911,2773.42730357609,511.1807186983381,358.91412163925867,7722.091707996172,3099.7128687026884,2642.9130775254503,1620.5516401287741,239.27608109283912,2990.951013660489,3404.246062820848,935.3519533629166,522.0569042025581,2186.113286348212,11572.261376490038,3480.379361350387,554.685460715218,12703.384668928913,4524.493169755503,2447.141738449491,1174.6280344557558,1620.5516401287741,815.713912816497,1250.7613329852954,4372.226572696424,2338.3798834072913,978.8566953797964,2588.5321500043506,3034.455755677369,1370.399373531715,554.685460715218,11822.413643087097,435.0474201687984,369.7903071434786,6406.073261985556,184.8951535717393,4644.131210301923,4122.074306099365,3023.579570173149,3404.246062820848,12137.823022709475,7221.787174802053,8461.67232228313,3284.608022274428,1587.9230836161141,1326.894631514835,3121.4652397111286,6677.977899591056,4219.959975637344,2468.8941094579313,2642.9130775254503,2468.8941094579313,554.685460715218,5873.140172278779,3893.674410510746,369.7903071434786,2262.2465848777515,1838.0753502131734,2381.884625424171,184.8951535717393,13442.96528321587,3132.3414252153484,467.6759766814583,1653.1801966414341,565.5616462194379,163849.7346210737,67127.81693204559,47855.216218567824,59786.39171669712,30594.709823370747,10277.995301487863,4578.874097276604,967.9805098755764,44559.73201078917,3023.579570173149,2012.0943182806925,1446.5326720612547,1598.799269120334,1250.7613329852954,10821.80457669886,9647.176542243105,9864.700252327502,870.0948403375968,2033.8466892891324,728.7044287827373,859.2186548333768,2468.8941094579313,27179.58757504568,10288.871486992082,2273.1227703819713,5633.864091185939,3730.5316279474464,5764.378317236578,1511.7897850865745,2566.779778995911,6482.2065605150965,6123.292438875837,8439.919951274687,739.5806142869573,1522.6659705907944,206.64752458017927,3295.484207778648,1544.4183415992343,761.3329852953972,935.3519533629166,2153.484729835552,337.1617506308188,261.0284521012791,3784.912555468546,1740.1896806751936,1424.7803010528146,2751.6749325676496,217.5237100843992,1381.275559035935,1174.6280344557558,217.5237100843992,217.5237100843992,1087.618550421996,1392.1517445401548,1500.9135995823544,489.4283476898982,217.5237100843992,217.5237100843992,1185.5042199599757,1163.7518489515357,1065.866179413556,848.3424693291569,1141.9994779430958,554.685460715218,337.1617506308188,1881.5800922300532,2729.92256155921,696.0758722700774,641.6949447489777,217.5237100843992,1229.0089619768555,1892.456277734273
ERR911991,controle,15424.694050648248,4143.947655398038,11498.848903429056,6530.958439355386,12722.646310432568,12019.871561856295,2895.9166363746513,3768.326669090028,1490.367139222101,363.50418029807344,399.8545983278808,6470.374409305707,2629.3469041560647,7257.966799951532,22428.207924391132,18853.750151460077,16430.38894947292,11656.367381558222,2508.1788440567066,8808.917969223312,836.0596146855689,7015.630679752818,5719.132436689689,1635.7688113413303,3635.0418029807342,1163.2133769538348,2677.8141281958074,1769.053677450624,2629.3469041560647,666.4243305464679,363.50418029807344,7330.667636011147,2835.332606324973,2302.1931418877984,1163.2133769538348,399.8545983278808,3562.3409669211196,2387.010783957349,799.7091966557616,678.5411365564037,1829.637707500303,11692.717799588028,3550.224160911184,375.6209863080092,14661.335272022294,4119.714043378166,2096.2074397188903,993.578092814734,1405.5494971525504,521.0226584272386,727.0083605961469,4337.81655155701,2011.3897976493395,666.4243305464679,2229.4923058281834,3719.8594450502846,1090.5125408942204,327.15376226826606,10262.934690415606,302.9201502483945,157.51847812916515,5852.417302798983,339.27056827820184,2738.3981582454867,3804.677087119835,3647.15860899067,3671.3922210105416,15121.773900399856,7730.522234339029,7924.391130498001,3441.172906821762,521.0226584272386,1563.0679752817157,3441.172906821762,6603.659275415001,3937.9619532291285,2908.0334423845875,2992.851084454138,2859.5662183448444,399.8545983278808,5343.511450381679,3029.201502483945,145.40167211922935,1272.2646310432572,1526.7175572519084,1817.5209014903671,581.6066884769174,11729.068217617836,2653.5805161759363,230.21931418877986,1296.4982430631285,545.2562704471102,164316.00630073913,69405.06482491216,46346.782988004365,61153.519932145886,30061.795710650673,10759.723736822973,3780.443475099964,702.7747485762752,48079.48624742518,3089.785532533624,1502.4839452320368,1248.0310190233854,1357.0822731128073,436.2050163576881,10032.715376226826,8009.208772567552,9123.954925481643,351.3873742881376,2605.1132921361927,1914.4553495698533,2023.5066036592752,1284.3814370531927,28316.97564521992,10178.117048346057,2071.973827699019,5004.240882103477,4022.779595298679,6118.98703501757,1260.1478250333212,3259.420816672725,6034.169392948019,6228.038289106992,7088.3315158124315,617.9571065067248,1769.053677450624,193.86889615897252,3828.9106991397066,1199.5637949836423,981.4612868047983,472.5554343874955,2168.908275778505,848.1764206955047,436.2050163576881,2968.6174724342663,2350.6603659275415,1284.3814370531927,3101.9023385435603,508.9058524173028,1029.9285108445415,1005.6948988246697,496.789046407367,496.789046407367,969.3444807948625,1563.0679752817157,1647.8856173512663,1029.9285108445415,496.789046407367,508.9058524173028,1090.5125408942204,1599.4183933115232,1563.0679752817157,714.8915545862111,2423.361201987156,945.110868774991,0.0,1599.4183933115232,2096.2074397188903,484.67224039743127,569.4898824669817,496.789046407367,1138.9797649339635,1514.6007512419726
ERR911995,controle,15944.168853103321,5640.475457027225,11652.733665459258,4248.945730340659,10261.20393877269,9464.52661433382,1285.3060834280493,3218.5763907330497,2262.563601406401,467.3840303374725,934.768060674945,8551.003282310578,3643.4709637671153,6830.18026152261,25185.625816594256,22094.517797771427,15211.22571461956,8019.885066017994,1742.0677494396703,7106.361733994752,1338.4179050573077,4514.504838486951,4333.924644947472,1625.221741855302,2995.5067398901647,1094.1035255627198,4142.722087082142,1848.2913926981869,1540.242827248489,839.1667817422803,201.82492219118132,5364.293984555083,1805.8019353947802,1540.242827248489,1062.2364325851647,201.82492219118132,3229.198755058901,3356.667126969121,998.502246630055,839.1667817422803,934.768060674945,10983.524712930604,3664.715692418819,562.9853092701373,11928.9151379314,4960.64414017272,3600.9815064637087,839.1667817422803,2485.6332522492858,711.6984098320604,1901.403214327445,4450.770652531841,2708.7029030921703,1508.375734270934,2793.681817698983,3069.863290171126,1115.3482542144232,562.9853092701373,15020.02315675423,711.6984098320604,148.71310056192308,5321.804527251676,254.93674382043952,3452.2684059017856,4928.777047195165,1773.9348424172251,4163.966815733846,11642.111301133407,10282.448667424394,11758.957308717774,2475.010887923434,1518.9980985967857,1125.9706185402747,3377.911855620824,5024.37832612783,1518.9980985967857,2984.8843755643134,3877.1629789358517,3112.352747474533,509.87348764087903,4068.3655368011814,2634.346352811209,63.73418595510988,1986.3821289342584,775.4325957871703,966.6351536525,201.82492219118132,14913.799513495713,2220.0741441029945,244.3143794945879,754.187867135467,934.768060674945,161385.5812026641,65550.61025483052,47641.30400144464,57254.543716340384,32621.28084469041,7531.256307028818,3664.715692418819,1327.795540731456,41374.10904919217,3197.331662081346,1667.7111991587087,1869.53612134989,1083.481161236868,828.5444174164286,13840.940716584697,8253.577081186731,9963.777737648847,159.33546488777472,2602.479259833654,860.4115103939836,605.474766573544,754.187867135467,38920.34288992044,10856.056341020385,3760.316971351483,6660.222432308983,3335.4223983174174,7573.745764332225,1221.5718974729396,3962.141893542665,4631.350846071318,5884.789836521813,8752.828204501759,945.3904250007967,1912.0255786532966,393.02748005651097,3420.4013129242308,1242.8166261246429,1094.1035255627198,828.5444174164286,1306.5508120797526,892.2786033715385,573.6076735959889,3537.2473205085985,1115.3482542144232,892.2786033715385,2846.7936393282416,562.9853092701373,1688.955927810412,1720.8230207879672,562.9853092701373,562.9853092701373,658.5865882028022,1370.2849980348626,1508.375734270934,1253.4389904504947,562.9853092701373,562.9853092701373,743.5655028096154,1242.8166261246429,1593.3546488777472,913.5233320232418,1550.8651915743405,626.7194952252473,892.2786033715385,2793.681817698983,2868.038367979945,584.2300379218406,924.1456963490934,562.9853092701373,945.3904250007967,1975.7597646084066
ERR912003,controle,13300.828164772525,4176.675151471696,9715.699279389095,6659.376904599721,6040.942171871078,11024.271322554046,2177.9657978704336,5001.254795109884,1586.4195317821675,528.8065105940559,250.9590219768401,6865.521815509267,2706.7723084644895,6838.6333488688915,27372.459039902486,18768.149714982253,15299.537518373785,11015.308500340589,3262.467285698921,10477.539167533074,985.9104434804432,6919.298748790019,6704.191015667013,1801.5272649051733,4185.637973685154,2142.114509016599,2491.664575341483,2025.5978202416377,2142.114509016599,412.2898218190944,412.2898218190944,7618.398881439788,3271.4301079123798,2070.4119313089304,1586.4195317821675,313.6987774710501,4615.853439931166,3253.504463485462,582.5834438748072,788.7283547843545,1649.1592872763777,11651.668877496146,4597.927795504248,564.6577994478902,12924.389631807264,4400.74570680816,1756.7131538378803,1138.2784211092387,941.0963324131503,878.3565769189402,1505.7541318610404,4983.329150682966,2070.4119313089304,448.14111067292873,2276.5568422184774,3710.6083963718497,1236.8694654572832,564.6577994478902,11535.152188721184,466.0667550998458,376.4385329652601,6094.71910515183,143.4051554153372,3961.56741834869,3782.310974079518,3181.801885777794,2868.1031083067437,11320.04445559818,5431.470261355896,7905.209192270461,3128.0249524970422,1882.1926648263006,1720.8618649840462,4060.1584626967337,6005.090883017245,4221.489262538988,2751.586419531782,2841.214641666368,2617.1440863299035,519.8436883805973,5305.990750367476,4239.414906965905,376.4385329652601,2697.8094862510306,1550.5682429283333,1989.7465313878033,367.4757107518015,12449.36005449396,2419.961997633815,259.92184419029866,896.2822213458575,394.3641773921772,165677.76861578174,68610.40404402537,44518.33793424874,60382.53325207042,27578.603950812034,10504.427634173448,4947.477861829133,797.6911769978132,45262.2521779658,3952.6045961352306,1989.7465313878033,2697.8094862510306,1192.0553543899903,546.732155020973,9921.84419029864,7663.212992507081,10065.249345713979,215.10773312300577,2975.6569748682464,743.9142437170616,412.2898218190944,994.8732656939017,28510.737461011722,12386.62029899975,2186.928620083892,7232.997526261069,4338.0059513139495,7466.030903810993,1263.757932097659,2975.6569748682464,5906.4998386692,6139.5332162191235,10047.323701287061,537.7693328075144,1532.642598501416,295.7731330441329,3011.5082637220808,967.984799053526,627.3975549421002,788.7283547843545,2204.854264510809,645.3231993690173,475.0295773133044,3737.4968630122253,1935.969598107052,1218.943821030366,2733.660775104865,457.10393288638727,761.8398881439788,1308.5720431649518,457.10393288638727,457.10393288638727,950.0591546266088,1550.5682429283333,1613.3079984225433,636.3603771555587,457.10393288638727,457.10393288638727,1021.7617323342773,1658.1221094898362,1407.163087512996,636.3603771555587,2097.300397949306,842.505288065106,125.47951098842005,1443.0143763668304,2661.9581973971967,430.21546624601154,448.14111067292873,457.10393288638727,1389.2374430860789,1003.8360879073604
ERR912047,controle,10002.222716159145,3889.753278506335,13252.94509891087,3695.2656145810183,10474.549899977772,9363.191820404534,1000.2222716159147,3056.234718826406,1528.117359413203,444.5432318292954,166.70371193598578,9557.679484329852,3084.0186708157366,7612.802845076684,15892.420537897311,17726.161369193152,12669.482107134918,8335.185596799289,944.6543676372528,9557.679484329852,527.8950877972883,4028.67303845299,2222.716159146477,1028.0062236052456,4806.623694154256,250.05556790397867,1861.5247832851744,3361.8581907090465,3723.049566570349,1611.469215381196,333.40742387197156,8779.728828628584,3723.049566570349,555.6790397866192,1055.7901755945766,111.13580795732385,1944.8766392531675,4417.648366303623,1611.469215381196,416.75927983996445,972.4383196265837,11891.531451433651,3028.450766837075,1528.117359413203,15864.63658590798,6834.852189375417,4945.543454100912,722.382751722605,3750.8335185596798,2472.771727050456,2917.314958879751,4278.728606356968,2000.4445432318294,1416.981551455879,3889.753278506335,2444.9877750611245,2306.06801511447,1528.117359413203,12363.858635252278,472.3271838186264,277.8395198933096,4917.75950211158,138.9197599466548,4806.623694154256,3861.969326517004,1500.333407423872,3028.450766837075,8196.265836852634,10030.006668148477,9418.759724383197,2500.5556790397864,2222.716159146477,1528.117359413203,3361.8581907090465,2667.2593909757725,1250.2778395198932,3611.9137586130255,6501.444765503445,1778.1729273171816,388.9753278506335,3917.5372304956654,1555.901311402534,138.9197599466548,3417.4260946877084,3306.2902867303847,3250.7223827517223,444.5432318292954,14864.414314292066,1861.5247832851744,639.0308957546122,3917.5372304956654,1500.333407423872,159535.4523227384,62013.78084018671,44426.539230940216,51094.68770837964,29589.908868637474,7334.963325183374,3000.666814847744,2222.716159146477,38564.12536119137,5334.518781951545,1305.845743498555,1305.845743498555,1472.549455434541,722.382751722605,14614.358746388087,14947.766170260058,12697.26605912425,166.70371193598578,3889.753278506335,750.166703711936,1917.0926872638363,1917.0926872638363,40842.40942431652,8279.617692820626,1861.5247832851744,4723.271838186263,4278.728606356968,9029.784396532563,1305.845743498555,3167.3705267837295,9641.031340297843,10057.790620137808,8696.376972660591,694.5987997332741,1166.9259835519003,555.6790397866192,5445.654589908869,1750.3889753278506,527.8950877972883,1583.6852633918647,1361.4136474772172,583.4629917759502,111.13580795732385,5028.895310068904,472.3271838186264,1333.6296954878862,2278.284063125139,500.11113580795734,2194.932207157146,2556.1235830184487,500.11113580795734,500.11113580795734,861.3025116692598,777.950655701267,805.734607690598,277.8395198933096,500.11113580795734,500.11113580795734,972.4383196265837,388.9753278506335,444.5432318292954,1139.1420315625694,1028.0062236052456,500.11113580795734,4834.407646143587,4000.8890864636587,2861.747054901089,444.5432318292954,2417.2038230717935,500.11113580795734,305.62347188264056,1528.117359413203
ERR912079,controle,15703.527422460898,4618.684536017911,11382.317483678038,7656.056739365283,8642.419877565719,12008.579793646568,1142.9287156925677,4227.27059228758,2160.6049693914297,344.4442704826917,0.0,7577.7739506192165,3726.2607443127554,6575.754254669568,24580.795666264818,23469.180066070672,13198.478182586778,5683.330462964413,720.20165646381,9018.177263546835,782.827887460663,6544.441139171141,3961.1091105509545,1330.8074086831268,4274.240265535219,1236.8680621878475,3851.5132063064616,2332.8271046327754,1628.2820059181788,485.35329022561103,328.7877127334784,5714.643578462839,2223.2312003882826,782.827887460663,454.0401747271845,798.4844452098762,3350.503358331637,3272.2205695855705,861.1106762067292,735.8582142130231,1534.3426594228993,13699.4880305616,3601.008282319049,281.8180394858386,10599.489596217376,4681.310767014765,1628.2820059181788,1315.1508509339135,986.3631382004353,579.2926367208905,939.3934649527955,5824.239482707332,1440.40331292762,2207.5746426390697,2207.5746426390697,3099.998434344225,626.2623099685303,281.8180394858386,13934.3363967998,814.1410029590894,250.5049239874121,4430.805843027352,78.28278874606629,2254.544315886709,4023.735341547807,2645.9582596170403,5182.320614989589,9253.025629785036,10176.762536988617,9675.752689013792,2505.049239874121,532.3229634732508,1737.8779101626717,2332.8271046327754,4336.866496532072,4039.3918992970202,2395.4533356296283,5323.229634732507,2426.766451128055,203.53525073977235,3475.7558203253434,2191.9180848898563,0.0,1565.655774921326,547.9795212224641,1581.312332670539,908.080349454369,17441.405332623566,2833.8369526076,532.3229634732508,1315.1508509339135,407.0705014795447,164002.44242300888,63330.77609556763,43149.47315683174,54484.82096726214,28714.126912057112,9253.025629785036,4305.553381033646,1221.2115044386342,43556.54365831128,2661.6148173662536,2129.291853893003,1596.9688904197524,1800.5041411595246,93.93934649527955,14560.59870676833,8626.763319816506,9957.570728499633,203.53525073977235,2035.3525073977235,1048.9893691972884,391.4139437303315,1409.0901974291933,41004.52474518952,12869.690469853298,3209.594338588718,5119.694383992735,2661.6148173662536,6654.037043415635,1268.181177686274,4728.280440262404,5667.6739052152,4712.623882513191,6763.632947660128,328.7877127334784,1393.43363967998,391.4139437303315,4556.058305021058,735.8582142130231,1753.534467911885,814.1410029590894,1910.1000454040175,939.3934649527955,344.4442704826917,7796.965759108203,688.8885409653834,1315.1508509339135,3193.9377808395047,814.1410029590894,1268.181177686274,1221.2115044386342,767.1713297114496,767.1713297114496,986.3631382004353,1346.4639664323402,1409.0901974291933,861.1106762067292,767.1713297114496,814.1410029590894,1127.2721579433544,1236.8680621878475,1080.3024846957148,2207.5746426390697,2285.8574313851354,579.2926367208905,219.19180848898563,6027.774733447104,6372.219003929796,876.7672339559425,673.2319832161701,767.1713297114496,610.6057522193171,1283.837735435487
ERR912133,controle,13236.322269490098,4550.356089063741,9005.913092938652,4420.007346929102,7690.575785943666,9302.16023415374,1421.9862778324189,3614.2151228240646,1066.4897083743142,533.2448541871571,604.344168078778,7145.481046107905,2808.422898719027,5984.192252544763,25299.505859768455,18995.366694711396,12584.578558816907,9716.906231854862,2156.6791880458354,10451.59914206828,1528.6352486698504,9906.504402232518,5261.34922797995,1220.5382218061595,4870.303001576035,2097.429759802818,3436.466838095012,1481.2357060754364,2132.9794167486284,1789.3327329391273,343.6466838095012,5474.647169654812,2014.4805602625936,1149.4389079145387,1279.7876500491768,71.09931389162095,4894.002772873242,2393.676901017905,1125.7391366173315,545.0947398357606,734.6929102134164,10498.998684662694,3602.3652371754615,319.9469125122942,11790.636220360473,4882.152887224638,3045.4206116910973,876.8915379966584,2358.127244072095,367.3464551067082,1919.6814750737656,5735.3446539240895,2204.078730640249,829.4919954022444,3080.9702686369073,4206.70940525424,1256.08787875197,319.9469125122942,11044.093424498453,367.3464551067082,106.64897083743142,6031.591795139177,225.14782732346634,3543.115808932444,5510.196826600623,5569.44625484364,3697.164322364289,13105.973527355462,6019.741909490574,9491.758404531396,3519.416037635237,663.5935963217955,1279.7876500491768,3175.7693538257354,5759.044425221297,1765.6329616419202,3353.517638554788,2737.323584827406,2843.9725556648377,236.99771297206982,4076.360663119601,3140.219696879925,71.09931389162095,1718.233419047506,1398.2865065352119,1469.3858204268329,616.1940537273815,12300.181303250423,2962.4714121508728,130.3487421346384,1042.7899370771072,699.1432532676059,157567.92946948062,66252.7106613421,46107.905058716184,57436.395738781124,28842.621668700896,11932.834848143715,3472.0164950408225,628.043939375985,45942.006659635736,2820.2727843676307,2180.3789593430424,2761.023356124613,1350.886963940798,1291.6375356977805,13449.620211164964,11980.23439073813,11648.437592577231,331.79679816089777,2251.478273234663,2571.4251857469576,2014.4805602625936,1469.3858204268329,34258.0194101127,11956.534619440921,2642.5244996385786,7133.631160459302,4562.205974712345,7346.929102134164,734.6929102134164,2749.1734704760097,5225.79957103414,6458.187678488903,9716.906231854862,1303.487421346384,2251.478273234663,355.4965694581047,4384.457689983292,1599.7345625614714,782.0924528078303,604.344168078778,592.4942824301746,1066.4897083743142,331.79679816089777,3400.917181149202,1066.4897083743142,462.14554029553614,3104.6700399341144,853.1917666994514,2192.228844991646,1516.785363021247,865.0416523480548,865.0416523480548,308.09702686369076,1587.8846769128677,1658.9839908044887,1030.9400514285037,865.0416523480548,865.0416523480548,319.9469125122942,1362.7368495894016,1718.233419047506,805.7922241050375,1350.886963940798,1184.9885648603492,165.89839908044888,1777.4828472905238,2737.323584827406,853.1917666994514,1220.5382218061595,865.0416523480548,1019.0901657799003,2310.727701477681
