sample_id,group,K00003,K00012,K00013,K00014,K00018,K00027,K00031,K00046,K00048,K00052,K00053,K00057,K00058,K00059,K00067,K00074,K00075,K00077,K00087,K00088,K00097,K00099,K00111,K00123,K00133,K00134,K00145,K00147,K00174,K00179,K00215,K00239,K00243,K00248,K00261,K00262,K00265,K00266,K00278,K00286,K00290,K00297,K00333,K00335,K00336,K00375,K00384,K00390,K00525,K00548,K00554,K00558,K00560,K00566,K00567,K00595,K00600,K00602,K00604,K00609,K00611,K00615,K00616,K00625,K00639,K00640,K00645,K00648,K00651,K00655,K00656,K00657,K00661,K00688,K00700,K00703,K00705,K00757,K00760,K00762,K00763,K00764,K00765,K00773,K00788,K00789,K00790,K00791,K00793,K00800,K00806,K00812,K00817,K00820,K00821,K00826,K00831,K00845,K00847,K00849,K00850,K00852,K00854,K00859,K00860,K00864,K00865,K00873,K00874,K00876,K00882,K00891,K00919,K00925,K00926,K00927,K00928,K00930,K00931,K00937,K00939,K00941,K00942,K00945,K00948,K00951,K00954,K00962,K00965,K00969,K00970,K00971,K00973,K00975,K00981,K00986,K00991,K00995,K01000,K01006,K01007,K01012,K01051,K01056,K01067,K01077,K01091,K01104,K01119,K01126,K01142,K01151,K01153,K01154,K01155,K01156,K01159,K01176,K01179,K01185,K01187,K01190,K01193,K01198,K01200,K01206,K01208,K01209,K01243,K01246,K01258,K01262,K01265,K01270,K01284,K01286,K01338,K01358,K01372,K01409,K01421,K01424,K01438,K01442,K01443,K01447,K01448,K01462,K01465,K01489,K01491,K01515,K01520,K01524,K01533,K01534,K01537,K01547,K01571,K01572,K01579,K01585,K01586,K01588,K01591,K01610,K01619,K01620,K01624,K01647,K01649,K01652,K01662,K01678,K01681,K01685,K01686,K01687,K01689,K01696,K01703,K01704,K01710,K01711,K01714,K01733,K01734,K01735,K01736,K01738,K01740,K01745,K01752,K01754,K01755,K01756,K01759,K01775,K01776,K01778,K01783,K01784,K01785,K01790,K01791,K01802,K01803,K01804,K01805,K01808,K01810,K01811,K01812,K01814,K01815,K01818,K01835,K01839,K01847,K01854,K01867,K01868,K01869,K01870,K01872,K01873,K01874,K01875,K01876,K01880,K01881,K01883,K01885,K01886,K01887,K01889,K01890,K01892,K01893,K01897,K01912,K01914,K01915,K01921,K01924,K01925,K01926,K01928,K01929,K01933,K01937,K01938,K01939,K01940,K01945,K01950,K01951,K01952,K01953,K01955,K01961,K01962,K01972,K01989,K01990,K01992,K01996,K01998,K02003,K02004,K02005,K02010,K02013,K02014,K02015,K02016,K02025,K02026,K02027,K02028,K02029,K02030,K02031,K02032,K02033,K02034,K02035,K02036,K02037,K02049,K02050,K02056,K02057,K02078,K02110,K02111,K02112,K02113,K02114,K02115,K02117,K02118,K02123,K02188,K02224,K02232,K02238,K02283,K02313,K02314,K02315,K02316,K02335,K02337,K02338,K02340,K02341,K02342,K02343,K02346,K02355,K02357,K02358,K02372,K02377,K02406,K02428,K02433,K02434,K02437,K02469,K02470,K02477,K02493,K02503,K02518,K02519,K02520,K02528,K02529,K02563,K02564,K02600,K02601,K02621,K02647,K02687,K02823,K02824,K02835,K02836,K02837,K02860,K02863,K02864,K02867,K02876,K02878,K02879,K02884,K02886,K02887,K02888,K02890,K02892,K02895,K02904,K02906,K02907,K02911,K02913,K02914,K02916,K02919,K02926,K02931,K02933,K02935,K02939,K02945,K02946,K02948,K02950,K02952,K02954,K02956,K02959,K02961,K02965,K02967,K02970,K02982,K02986,K02988,K02990,K02992,K02994,K02996,K03040,K03043,K03046,K03070,K03072,K03076,K03086,K03088,K03091,K03100,K03101,K03106,K03110,K03111,K03147,K03149,K03150,K03151,K03168,K03169,K03177,K03205,K03215,K03216,K03217,K03218,K03281,K03282,K03284,K03292,K03296,K03306,K03307,K03308,K03310,K03312,K03315,K03320,K03321,K03324,K03327,K03340,K03406,K03407,K03424,K03426,K03427,K03431,K03437,K03438,K03439,K03453,K03466,K03470,K03495,K03496,K03497,K03498,K03499,K03500,K03501,K03502,K03517,K03518,K03521,K03522,K03524,K03526,K03529,K03530,K03543,K03544,K03545,K03546,K03547,K03551,K03553,K03555,K03561,K03569,K03572,K03574,K03575,K03581,K03585,K03587,K03588,K03595,K03596,K03601,K03614,K03615,K03621,K03624,K03625,K03628,K03629,K03630,K03631,K03650,K03654,K03655,K03657,K03664,K03665,K03671,K03685,K03686,K03687,K03695,K03696,K03697,K03699,K03701,K03702,K03703,K03710,K03711,K03718,K03723,K03733,K03734,K03737,K03742,K03763,K03768,K03783,K03797,K03798,K03816,K03832,K03856,K03924,K03976,K03977,K03978,K03979,K04041,K04043,K04066,K04068,K04069,K04070,K04072,K04075,K04077,K04079,K04083,K04096,K04485,K04487,K04516,K04517,K04518,K04567,K04751,K04758,K04759,K04763,K04771,K05297,K05341,K05349,K05366,K05515,K05592,K05601,K05832,K05833,K05919,K05936,K05970,K05989,K06023,K06131,K06142,K06147,K06158,K06168,K06173,K06177,K06179,K06180,K06183,K06187,K06200,K06201,K06207,K06209,K06213,K06215,K06217,K06334,K06346,K06381,K06382,K06398,K06400,K06409,K06871,K06881,K06889,K06919,K06921,K06925,K06926,K06941,K06942,K06949,K06958,K06959,K06969,K06972,K06997,K07001,K07003,K07005,K07007,K07025,K07030,K07033,K07035,K07043,K07052,K07056,K07079,K07085,K07088,K07098,K07107,K07126,K07133,K07137,K07154,K07173,K07214,K07238,K07240,K07258,K07263,K07277,K07282,K07316,K07391,K07404,K07407,K07444,K07456,K07460,K07462,K07464,K07473,K07478,K07483,K07484,K07491,K07493,K07496,K07497,K07560,K07566,K07568,K07576,K07636,K07646,K07667,K07713,K07718,K07720,K07726,K07729,K07738,K07783,K07816,K07862,K08156,K08282,K08289,K08301,K08303,K08600,K08676,K08978,K08998,K09011,K09013,K09022,K09157,K09458,K09747,K09762,K09812,K09815,K09903,K09935,K09955,K10119,K10206,K10254,K10439,K10823,K10907,K10947,K11069,K11071,K11358,K11381,K11717,K11749,K11751,K11752,K11753,K11754,K12132,K12308,K12373,K12410,K12573,K12574,K12950,K12960,K13789,K13993,K14155,K14441,K14540,K14652,K14742,K15256,K15460,K15533,K15583,K15633,K15634,K15635,K15738,K15923,K15986,K15987,K16089,K16785,K16786,K16898,K16899,K17318,K17758,K17828,K18139,K18346,K18640,K18682,K18707,K19055,K19294,K19302,K19955,K20074,K20487,K21071,K21471,K21572,K21636,K22132,K01625,K01866,K02899,K03387,K16363
SRR6784404,cfs,0.00034039433374355216,0.00015710507711240868,0.0010211830012306564,0.0007331570265245739,0.00020947343614987824,0.0008902621036369825,0.002513681233798539,0.0009688146421931869,0.0021732869000549867,0.00010473671807493912,0.0,0.00031421015422481737,0.00036657851326228695,0.00031421015422481737,0.001649603309680291,0.00036657851326228695,5.236835903746956e-05,2.618417951873478e-05,5.236835903746956e-05,0.0008378937445995129,0.0008117095650807782,0.0002880259747060826,0.0,0.00034039433374355216,5.236835903746956e-05,0.0010211830012306564,0.0028017072085046216,0.0009426304626744521,0.0025660495928360085,2.618417951873478e-05,0.0002618417951873478,0.0001309208975936739,5.236835903746956e-05,0.0002880259747060826,0.0036657851326228692,0.0,0.0006546044879683695,0.0031421015422481735,0.0001309208975936739,0.002016181822942578,0.00010473671807493912,0.0006546044879683695,0.005996177109790265,0.0009688146421931869,0.00010473671807493912,0.0006022361289308999,0.00031421015422481737,0.0018852609253489042,0.0,0.00047131523133722605,0.0005236835903746956,0.0008117095650807782,0.00036657851326228695,0.0008117095650807782,0.0009426304626744521,0.0018852609253489042,0.0046345997748160565,0.0005236835903746956,0.00018328925663114347,0.0,0.0002618417951873478,0.0008902621036369825,0.00031421015422481737,0.0,0.001073551360268126,0.0018852609253489042,0.00018328925663114347,0.0,7.855253855620434e-05,0.0004974994108559608,0.002251839438611191,0.0,0.00041894687229975647,0.00036657851326228695,0.0009426304626744521,0.0006807886674871043,0.0010473671807493912,0.0004974994108559608,0.0007593412060433087,0.003796706030216543,0.0010997355397868607,0.0004974994108559608,0.0020423660024613127,0.003220654080804378,0.0008378937445995129,0.00023565761566861303,0.00034039433374355216,0.0,0.0005236835903746956,0.00031421015422481737,0.0001309208975936739,0.00044513105181849126,0.001309208975936739,0.0006546044879683695,0.0006546044879683695,0.00015710507711240868,0.0017019716687177607,0.00031421015422481737,0.0015448665916053522,0.00034039433374355216,0.0017543400277552303,0.0001309208975936739,0.0006022361289308999,0.0008640779241182477,0.0,0.0012044722578617999,0.0009688146421931869,0.0007069728470058391,0.0015972349506428215,0.0008117095650807782,0.0002618417951873478,0.00036657851326228695,0.0001309208975936739,0.0017281558482364955,0.0001309208975936739,0.0001309208975936739,0.0005760519494121652,0.0007331570265245739,0.0,0.0029588122856170304,7.855253855620434e-05,0.00015710507711240868,0.00020947343614987824,0.0008378937445995129,0.0001309208975936739,0.0,0.0015448665916053522,0.00034039433374355216,0.0006284203084496347,0.0006022361289308999,0.0010211830012306564,0.002644602131392213,0.0035086800555104605,0.0006546044879683695,0.0006022361289308999,0.0,0.00015710507711240868,7.855253855620434e-05,0.002644602131392213,0.004791704851928465,0.00010473671807493912,0.00020947343614987824,0.00018328925663114347,0.0,5.236835903746956e-05,0.0013353931554554738,0.0002618417951873478,0.0014139456940116782,2.618417951873478e-05,0.0013353931554554738,0.0005236835903746956,0.00018328925663114347,0.0006284203084496347,0.005184467544709487,0.00015710507711240868,0.0,0.0,0.0009949988217119216,0.0017281558482364955,0.0,0.0006022361289308999,0.003325390798879317,0.00036657851326228695,0.0,0.0,0.00023565761566861303,0.0006807886674871043,0.0009426304626744521,0.00036657851326228695,0.00010473671807493912,0.0,0.00034039433374355216,0.00018328925663114347,0.0014139456940116782,0.0,0.00015710507711240868,0.0018590767458301694,0.0005236835903746956,0.0,0.0030635490036919695,0.0011259197193055955,0.00010473671807493912,7.855253855620434e-05,0.0,2.618417951873478e-05,0.0,0.0009688146421931869,0.00044513105181849126,0.00047131523133722605,0.00023565761566861303,0.0,2.618417951873478e-05,5.236835903746956e-05,0.0007069728470058391,0.0013877615144929434,0.0012830247964180043,0.0003927626927810217,0.004582231415778587,0.0011259197193055955,0.0005236835903746956,0.0014924982325678826,0.0020685501819800475,0.0006807886674871043,2.618417951873478e-05,0.0019638134639051084,0.0,0.0007331570265245739,0.0021732869000549867,0.0006546044879683695,0.0001309208975936739,0.0012044722578617999,0.0023303919771673954,0.0008117095650807782,7.855253855620434e-05,0.006231834725458877,0.0,0.0006546044879683695,0.0023303919771673954,0.0005760519494121652,0.0018328925663114346,0.0006022361289308999,0.0007593412060433087,7.855253855620434e-05,0.0007069728470058391,5.236835903746956e-05,0.0007593412060433087,0.00031421015422481737,0.00010473671807493912,0.0005236835903746956,0.0012306564373805347,0.003927626927810217,0.0,0.00023565761566861303,0.001309208975936739,0.001178288078343065,0.004294205441072504,0.0004974994108559608,7.855253855620434e-05,0.0,0.0020423660024613127,0.0,0.0005760519494121652,0.00010473671807493912,0.0020947343614987823,0.00020947343614987824,0.00041894687229975647,0.0008378937445995129,0.0014663140530491478,0.0,0.0013615773349742086,0.0006022361289308999,0.001309208975936739,0.002278023618129926,0.0016234191301615563,0.0006807886674871043,0.0,0.0005236835903746956,0.00010473671807493912,0.005027362467597078,0.006546044879683695,0.00010473671807493912,0.00023565761566861303,0.0008378937445995129,0.003430127516954256,0.0030373648241732347,0.001073551360268126,0.004110916184441361,0.0006807886674871043,0.0013877615144929434,0.0024613128747610694,0.00020947343614987824,0.0015710507711240867,0.00034039433374355216,0.0006807886674871043,0.0006284203084496347,0.00047131523133722605,0.0005236835903746956,0.00020947343614987824,0.0006022361289308999,0.001178288078343065,0.001911445104867639,0.0007593412060433087,0.004791704851928465,0.0007331570265245739,0.00015710507711240868,0.001178288078343065,0.00044513105181849126,0.00010473671807493912,0.0,0.0016234191301615563,0.0006022361289308999,0.002880259747060826,0.0007855253855620434,0.0020685501819800475,0.00023565761566861303,0.0,0.00015710507711240868,0.0021732869000549867,0.003953811107328952,0.0,0.0002880259747060826,0.00023565761566861303,0.00020947343614987824,0.00015710507711240868,0.0063365714435338165,0.0006546044879683695,0.0,5.236835903746956e-05,0.004346573800109973,0.006022361289309,5.236835903746956e-05,0.00044513105181849126,0.00015710507711240868,7.855253855620434e-05,0.0008117095650807782,0.00047131523133722605,0.0007855253855620434,0.001780524207273965,0.0009426304626744521,0.0009688146421931869,0.0006546044879683695,0.0006022361289308999,0.0017019716687177607,0.00041894687229975647,0.00018328925663114347,0.0007855253855620434,0.002618417951873478,0.0,0.0,0.00031421015422481737,0.00034039433374355216,0.00023565761566861303,0.0020947343614987823,0.0013615773349742086,0.00036657851326228695,0.0023303919771673954,0.0001309208975936739,0.0007331570265245739,0.0031421015422481735,0.0007069728470058391,0.00018328925663114347,0.0006022361289308999,0.00010473671807493912,0.00041894687229975647,0.0005236835903746956,0.0011259197193055955,0.0002880259747060826,0.00041894687229975647,0.0003927626927810217,0.0006284203084496347,0.001178288078343065,7.855253855620434e-05,0.0003927626927810217,0.0029064439265795608,0.0040061794663664215,0.00018328925663114347,0.0001309208975936739,0.0009688146421931869,0.00015710507711240868,0.0,0.0013353931554554738,0.0002880259747060826,0.001780524207273965,0.0,0.0,0.0007855253855620434,0.0022256552590924563,0.0007855253855620434,0.0031421015422481735,0.0019376292843863738,0.0006807886674871043,0.007593412060433086,0.0,0.0002880259747060826,0.0,0.00010473671807493912,0.0015448665916053522,0.0014139456940116782,0.0009164462831557173,0.0016757874891990259,0.00023565761566861303,0.0023042077976486606,0.00047131523133722605,0.0002618417951873478,0.0006807886674871043,0.0008117095650807782,0.0,0.0024613128747610694,0.0015448665916053522,0.00044513105181849126,0.00034039433374355216,0.00020947343614987824,0.00034039433374355216,0.00235657615668613,0.0,0.00036657851326228695,0.0002880259747060826,0.0030897331832107043,0.00031421015422481737,0.0,0.0009164462831557173,0.0,0.0,0.0012044722578617999,0.00034039433374355216,0.0,0.0029326281060982956,0.00018328925663114347,0.0,0.0,0.011259197193055955,0.0,0.0030897331832107043,0.002382760336204865,0.0005498677698934304,0.003220654080804378,0.0012568406168992695,0.0035348642350291953,0.00031421015422481737,0.0050797308266345475,0.00047131523133722605,0.008221832368882721,0.001440129873530413,0.00020947343614987824,0.0,0.0001309208975936739,7.855253855620434e-05,0.0005236835903746956,0.0005760519494121652,0.0019376292843863738,0.0020685501819800475,0.0018590767458301694,0.0001309208975936739,0.0001309208975936739,0.00023565761566861303,0.0008117095650807782,0.0010211830012306564,0.00031421015422481737,0.0013877615144929434,0.0007855253855620434,0.001309208975936739,0.001911445104867639,0.00036657851326228695,0.0,0.001309208975936739,0.011809064962949386,0.002644602131392213,5.236835903746956e-05,0.0002618417951873478,0.0010211830012306564,5.236835903746956e-05,7.855253855620434e-05,0.00010473671807493912,0.0001309208975936739,0.00020947343614987824,0.0011521038988243303,0.00235657615668613,0.004844073210965935,0.0,0.00772433295802676,0.0001309208975936739,0.0001309208975936739,0.00015710507711240868,0.0009164462831557173,0.0013877615144929434,0.0007331570265245739,7.855253855620434e-05,0.0006022361289308999,0.0005498677698934304,0.00044513105181849126,0.0,0.002147102720536252,0.004503678877222382,0.0,5.236835903746956e-05,0.0009426304626744521,0.0001309208975936739,0.003927626927810217,0.0,0.0018328925663114346,0.0018328925663114346,0.00018328925663114347,0.0,0.0002880259747060826,0.0008117095650807782,0.00015710507711240868,0.0002618417951873478,0.00034039433374355216,0.0003927626927810217,0.0002618417951873478,0.0005236835903746956,0.0007855253855620434,0.0003927626927810217,0.002775523028985887,0.0020947343614987823,0.003430127516954256,0.00015710507711240868,0.0005760519494121652,5.236835903746956e-05,0.0005760519494121652,7.855253855620434e-05,0.00010473671807493912,0.0024351286952423346,0.0004974994108559608,0.0006807886674871043,0.0004974994108559608,0.0002618417951873478,0.00018328925663114347,0.0020685501819800475,0.002120918541017517,0.0011259197193055955,0.00047131523133722605,0.00023565761566861303,0.003325390798879317,0.0025660495928360085,0.0005760519494121652,0.00031421015422481737,0.00023565761566861303,0.0004974994108559608,0.0014924982325678826,0.00010473671807493912,0.0014663140530491478,0.0044513105181849125,0.0025660495928360085,0.00047131523133722605,5.236835903746956e-05,0.0011259197193055955,0.0026969704904296825,0.0013877615144929434,7.855253855620434e-05,0.00018328925663114347,0.00041894687229975647,0.0008640779241182477,7.855253855620434e-05,0.00034039433374355216,0.0001309208975936739,0.0,0.0002618417951873478,0.004503678877222382,0.0005498677698934304,0.0012044722578617999,0.0,0.0005236835903746956,0.0005760519494121652,7.855253855620434e-05,0.00020947343614987824,0.00010473671807493912,0.0020423660024613127,0.0013353931554554738,0.0007855253855620434,0.0037705218506978084,0.002382760336204865,0.0015972349506428215,0.0004974994108559608,0.0,0.00010473671807493912,0.0017281558482364955,0.0015448665916053522,0.0002618417951873478,0.00023565761566861303,0.0015972349506428215,0.0,0.0002880259747060826,0.0003927626927810217,0.0006022361289308999,0.00023565761566861303,0.0007069728470058391,0.00015710507711240868,0.0,0.0020947343614987823,5.236835903746956e-05,0.00018328925663114347,0.00020947343614987824,0.0005236835903746956,0.00018328925663114347,7.855253855620434e-05,0.0005498677698934304,0.0018590767458301694,0.0013615773349742086,0.00018328925663114347,0.0005236835903746956,0.0008640779241182477,0.0,0.001440129873530413,0.00041894687229975647,0.0,0.0,0.0001309208975936739,0.0003927626927810217,0.0015710507711240867,0.0003927626927810217,0.0,0.0009949988217119216,0.001649603309680291,0.004320389620591239,0.005289204262784426,0.00018328925663114347,0.0005760519494121652,0.0005760519494121652,0.0007331570265245739,0.006912623392945982,0.00010473671807493912,0.0018852609253489042,0.0006022361289308999,7.855253855620434e-05,0.0005236835903746956,0.0019638134639051084,0.005420125160378099,0.0005498677698934304,0.0005760519494121652,0.00015710507711240868,0.0006546044879683695,0.002487497054279804,0.0,0.007959990573695373,0.00031421015422481737,0.00036657851326228695,0.0001309208975936739,0.0,0.0,0.002984996465135765,0.00041894687229975647,0.0002618417951873478,0.00034039433374355216,2.618417951873478e-05,0.00018328925663114347,0.0001309208975936739,0.00034039433374355216,0.003430127516954256,7.855253855620434e-05,0.0,0.0007593412060433087,7.855253855620434e-05,0.00020947343614987824,0.0009164462831557173,0.0012568406168992695,0.0003927626927810217,0.0006546044879683695,0.00015710507711240868,0.0012044722578617999,0.0027231546699484173,0.005498677698934304,5.236835903746956e-05,0.0,0.00010473671807493912,0.0004974994108559608,0.0004974994108559608,7.855253855620434e-05,0.0016234191301615563,0.00010473671807493912,5.236835903746956e-05,0.0001309208975936739,0.0,0.0023042077976486606,0.0,0.00036657851326228695,0.0012044722578617999,7.855253855620434e-05,0.00034039433374355216,0.00023565761566861303,0.0,0.0002880259747060826,0.00015710507711240868,0.00034039433374355216,0.0044513105181849125,0.00023565761566861303,0.0006807886674871043,0.0026707863109109477,0.0007855253855620434,0.005158283365190751,0.0013353931554554738,0.0,2.618417951873478e-05,7.855253855620434e-05,0.0009688146421931869,0.0011521038988243303,0.0002618417951873478,0.0,5.236835903746956e-05,0.003194469901285643,0.0010997355397868607,0.0005236835903746956,0.00015710507711240868,0.001649603309680291,0.001309208975936739,0.0006807886674871043,5.236835903746956e-05,0.0025398654133172737,0.0002618417951873478,0.00023565761566861303,0.0,0.0024089445157235998,0.0010997355397868607,0.003299206619360582,0.0017543400277552303,0.0005236835903746956,0.003325390798879317,5.236835903746956e-05,5.236835903746956e-05,0.00044513105181849126,0.0006807886674871043,0.0004974994108559608,0.0014139456940116782,0.0,0.0,7.855253855620434e-05,0.0,0.0012306564373805347,0.0007331570265245739,0.0009949988217119216,0.0007855253855620434,0.001989997643423843,0.0014139456940116782,0.0018852609253489042,0.0,0.002120918541017517,2.618417951873478e-05,0.0009949988217119216,0.00010473671807493912,0.0006546044879683695,0.002749338849467152,0.00015710507711240868,5.236835903746956e-05,0.00018328925663114347,0.0016234191301615563,0.0073315702652457385,0.0005236835903746956,0.0029326281060982956,0.0,0.0016234191301615563,0.00020947343614987824,0.0016234191301615563,0.0,5.236835903746956e-05,0.00034039433374355216,0.0007855253855620434,0.0002618417951873478,0.0,0.0008902621036369825,0.00041894687229975647,0.00018328925663114347,7.855253855620434e-05,0.0,0.00023565761566861303,0.004739336492890996,0.0,0.00018328925663114347,0.0011521038988243303,0.003822890209735278,0.0,0.0011521038988243303,0.00010473671807493912,0.0001309208975936739,7.855253855620434e-05,0.001911445104867639,0.0004974994108559608,7.855253855620434e-05,0.002147102720536252,0.00018328925663114347,0.00010473671807493912,0.001178288078343065,0.0011521038988243303,0.0,0.0008378937445995129,0.00010473671807493912,0.0006022361289308999,0.0021994710795737215,0.0,0.00018328925663114347,0.00031421015422481737,0.007069728470058391,0.0,0.00041894687229975647,0.00018328925663114347,0.0018590767458301694,0.00034039433374355216,0.001073551360268126,0.0,0.0005760519494121652,0.0005236835903746956,0.0002618417951873478,0.0007069728470058391,7.855253855620434e-05,0.00010473671807493912,0.0002880259747060826,0.002644602131392213,0.00041894687229975647,0.0007593412060433087,0.0030111806446545,0.0008902621036369825,0.0001309208975936739,0.0005236835903746956,0.0004974994108559608,0.0018852609253489042,0.0005498677698934304,0.0021732869000549867,0.0028278913880233564,0.0014924982325678826,0.006991175931502187,0.0036657851326228692,0.0,0.0,0.0,0.0,0.0,0.0
