# Constructed from biom file
#OTU ID	SRR27830980	SRR27830981	SRR27830991	SRR27830992	SRR27830993	SRR27830998	SRR27830999	SRR27831000	SRR27831001	SRR27831003	SRR27831004	SRR27831005	SRR27831006	SRR27831007	SRR27831008	SRR27831009	SRR27831010	SRR27831011	SRR27831012	SRR27831014	SRR27831015	SRR27831016	SRR27831017	SRR27831018	SRR27831019	SRR27831021	SRR27831022	SRR27831023	SRR27831024	SRR27831025	SRR27831026	SRR27831060	SRR27831061	SRR27831062	SRR27831063	SRR27831064	SRR27831065	SRR27831066	SRR27831067	SRR27831068	SRR27831069	SRR27831070	SRR27831071	SRR27831072	SRR27831073	SRR27831074	SRR27831075	SRR27831077	SRR27831078	SRR27831079	SRR27831080	SRR27831081	SRR27831082	SRR27831083	SRR27831084	SRR27831085	SRR27831088	SRR27831090	SRR27831091	SRR27831092	SRR27831093	SRR27831094	SRR27831095	SRR27831096	SRR27831097	SRR27831098	SRR27831099	SRR27831100	SRR27831101	SRR27831102	SRR27831107	SRR27831108	SRR27831109
ARGSYNBSUB-PWY	15.566230228794494	135.50330237158127	12.129965064209447	153.56149613041063	33198.40121170409	411.12781035323997	2446.875093789939	8770.54726466004	47575.281657728156	25.603132155218013	35892.455912218924	6.303288912011626	124.34950347052387	23.625568339327447	1148.279938779451	29501.969187037874	1498.086643364032	1533.6405850400386	358.15279611662663	157.42736535830355	1695.2149782404042	105.21145595800985	671.695863443816	340.219321330167	3280.839723612401	46.7184751268811	292.6272575517426	16.002372388786522	254.70069265174615	280.108988776334	875.3791349305275	230.6482275042317	226.9495193836284	30414.20298848392	33650.52847998988	0.0	53.74193066107742	93.87941244203444	3.152976197770036	3743.787139513353	178.28012992257297	35588.91228223602	26754.01742470846	44080.262501444005	4948.215007630923	46.97348271020348	607.5742781663176	426.3117495832261	21321.13714207133	44266.876302272074	26005.410594127035	119.87761171971148	25584.917196263134	59.61628060147073	79.00966313300721	87.52751890173411	14955.225786247698	83.33486771955253	31.10822469019237	47552.93391847288	10792.970261807792	16764.611286746753	41475.85149479867	117.2943451099708	20344.559516818426	84.280796008767	470.6090897550559	53.19408285881432	23319.6215008979	32.63495719271505	32858.15689376124	50617.58695632436	60.28538249525891
ARO-PWY	19.24116025735758	166.96660309220024	14.76401482505759	273.31959666396256	43603.387944169626	929.4144436617419	2306.966220913178	8438.463804525098	60167.54175934139	42.590202070782375	49681.79311842836	4.471349196564216	121.89160745556426	54.552342928699744	1490.5094970444547	42726.675298555885	1685.0306838605156	2101.4105174632896	487.5611443972207	294.93213927213685	3816.609200720172	210.73512473660819	2468.9854898869107	433.58961776346666	2973.322763993361	43.886564398507346	556.5583767438139	16.73485553035324	1304.45647328387	434.1208871640252	1605.7528462081161	210.69459369261006	312.7396750324762	25838.620686875773	37509.490973559354	0.0	67.87576879150465	115.13410726773363	5.756263988828126	5505.9221791314385	251.67909435652808	32391.45054296646	55318.619428893995	56264.196570041604	16390.922046420044	63.154504783501245	859.2128632489661	389.0455051690057	28051.327872461512	50237.72566328952	21737.879459703054	112.11941124371558	21722.95458556867	79.13313864707546	149.73160673056597	267.61326536660744	20936.167333748006	107.42492116132458	38.40202009775994	57733.13084523113	13044.062126702802	28537.844972727406	35829.5591708798	128.87878632888814	26704.349186530104	101.67111864165373	683.7943917369852	59.138131925023956	16608.451669388036	29.92440218622253	45303.92138825016	48654.38166357039	81.21301597017747
ASPASN-PWY	7.674724352600333	140.9554948487984	6.325223195825901	181.03222973545837	11216.56896420443	1170.98968244069	3745.5432362855763	10091.579918166824	17054.64693681706	76.72838965382718	18776.75859122464	8.559380043444026	195.3542466204215	92.64935379479208	1764.6033463313709	34070.94742686341	624.4235502635078	2688.002839821195	838.4850313782697	473.72396023608474	9500.17109547472	153.54857696553495	4920.702448915506	345.98571319051405	47.63829951772273	29.985739769523626	483.7548277605434	26.17636577058743	281.45386669458895	490.35266837206325	1415.667240905468	346.1322173775879	482.67214962530016	16507.86997958842	7614.548419658936	0.0	127.3479071303839	175.7147509356858	30.283011954556006	8336.968867666516	212.53749094186267	4343.63749657453	56558.18695511437	28551.11552600943	16772.257463650498	52.70688822809426	1362.271743664464	542.8558778569954	16372.217364946917	27498.142657851702	14877.49916121919	224.10130545656045	19731.46774687578	233.5004772480666	252.63407574747268	387.81112828550476	18154.487263705767	117.8051382504396	50.92903713569027	21776.234118638768	12304.941060262303	48970.732509740345	299.1185621554198	170.60192327830464	19384.509435865097	220.0310087125614	443.9132982793699	122.90282212749868	16388.11986220362	42.83860884783213	32563.310374847697	10011.15140561545	64.72085081157914
AST-PWY	0.0	0.0	0.0800221199861652	0.3750799084270307	94.14879263904423	0.0	29.832097630751857	13.952632682275366	120.34161753525883	1.649119400966471	29.657291873785343	0.0	7.745409132142344	0.0	0.5416983377646675	60.41476170055625	7.602101398685701	0.8733655901845697	0.0	4.7694658639824805	0.0	1.1763718393560825	0.0	0.9454951232207768	0.0	0.0	2.121866962576859	0.7882352941176471	28.069086606922937	0.0	0.0	0.036913004276979	13.896579485477462	0.0	27.11048323792856	0.0	1.1763718393560825	0.07389192463302409	0.0	7.529374948256927	0.0800221199861652	29.75583641198907	47.367083426277084	109.48013835440595	4.573552438198697	0.9454951232207768	72.57430153199066	1.46475132954944	76.08851205182063	128.9531077031656	12.242325909690999	0.0	0.0	0.0	1.649119400966471	0.0	14.363936164605358	0.0	0.0492393110623274	211.96262895989713	1556.3343074213428	2.763861195238806	4.360646622910708	2.4614379575927847	13.498728780087545	0.061565617847675704	4.898509302381563	1.4072485554913885	0.0	0.0	39.19365716333459	110.06699840485894	18.36019599742671
BENZCOA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3423230148047685	0.0	0.0	0.0	0.0021867922537792566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOTIN-BIOSYNTHESIS-PWY	0.0	0.0	0.5260391394273936	12.58966903832245	741.4443998762584	24.76153377815904	163.8855022070274	215.14899938045758	973.0533540985614	8.76147635882156	6398.84378913134	3.1261739557217774	23.873083109565002	8.517901002318668	105.80530298702804	9781.927403047752	281.997778601265	335.41407535144816	38.280027106050674	151.0480412403184	141.78388888977702	3.176675290053858	48.488368736663226	6.7020146690306674	0.0	15.84456691267051	9.362654228776229	3.3397692589679013	74.33642165422606	0.0	25.487279887147388	0.2521178315001326	95.52084801606854	19.54034887476189	4649.74171800746	0.0	3.607842401706805	14.61975999824679	0.0	872.3044667297279	47.338043269939575	299.9373718166182	14250.958940236693	8020.2604423735165	614.101419504427	3.1624674003035222	297.76816237627213	7.358813006550456	830.8116707433845	4007.0884173698537	159.8568229214021	12.413787037770065	0.0	0.0	19.997574286900697	12.48176511012754	1119.8650474303668	1.7568119989181348	0.33458331183380513	1790.3040925036012	4963.655552089744	671.6044869618929	49.40597052501325	10.832757380531035	3022.1947907874996	16.767329496538686	135.05670275449782	11.114507404285085	0.0	0.0	6742.178303522335	925.8131535605479	43.277231146569726
BRANCHED-CHAIN-AA-SYN-PWY	15.854898418172757	121.18766588417361	13.335074786811138	82.1122775210236	37408.35282142663	244.6090630950491	1870.3737127850961	6987.090699523955	53081.103771505455	19.56798011372788	41800.09227573938	3.7374262632093953	112.1394573442799	17.23794089763529	1284.3730493490555	31633.397594738475	1668.1942098617362	1689.3503304545009	249.50160624776692	165.75103603389726	844.8302668042444	9.432391969694969	567.6728898859236	242.10519566748772	3882.420728151053	32.29536508170893	119.20577365766907	14.784974429741162	167.80985487686337	169.05309390805107	509.21280394524837	223.30911835163877	198.314903089248	29910.173531587032	36839.94074823336	0.0	38.530528791624086	72.88482304176333	2.8493120695367633	3498.7141182017717	195.028342736036	35649.619415329296	31806.67758476234	46407.21168884547	6085.412291368454	30.993817512609553	506.6261211791057	385.0654713074621	24816.004206804657	49277.69453187532	24002.440571360603	61.44525104141769	25071.38227997257	47.675652940680465	63.30666519815672	67.93408038173871	14382.830264629347	2.761015348607868	29.490667824786446	52999.37518994182	12641.962689607666	20160.628933905915	42137.95766102071	90.64217383310192	21712.590069114925	73.05902424995467	505.4071948656499	40.664036864033825	19994.778908955646	26.686966189373393	36989.16345645014	53192.29174018568	53.24172361097178
CALVIN-PWY	47.543266702000366	469.26389999700973	19.3242621429172	1664.5763100162756	48256.42474268959	3727.9272358161743	5508.02300418304	23223.739690397593	73039.41207662302	200.93252011581333	64537.53544527875	9.975907177619542	448.2527584684005	337.4871010898347	8085.900042857607	74372.13656022472	1740.642152017499	7913.965045099889	2003.1169723792063	1605.2831445001257	11684.796935589668	1690.0794635084176	13821.77400658163	1677.295242852259	3328.5586050442976	254.87360510767138	2183.744997309559	90.62959134067982	4608.644382914922	974.6001216218672	6934.94721036297	969.597595955138	588.8839228438931	38138.50320087351	42737.62819044929	0.0	315.6775655335396	368.1226789911034	42.11320440979348	19774.7100539123	770.7280293687469	41454.29291916087	114540.33753530537	82062.11022712397	25197.756630657554	486.2882407247252	4290.292333433368	2169.851472162236	33557.472140899255	65024.88491450296	43475.944261764016	586.7956148836957	36267.15456271338	293.7773593788947	243.23872556143962	313.5219250545912	42309.12210104049	564.2091119958471	182.18202082412557	62006.11696782697	27063.82377568437	82717.72512857994	37044.52440851477	707.6022212923651	46700.94622777366	382.78679218028356	2289.454722477259	401.2535306635994	24914.062566296503	136.50016460208204	76565.80778747851	52252.27439383652	437.679850549625
CATECHOL-ORTHO-CLEAVAGE-PWY	0.0	0.0	0.10089065625997752	0.06265650725603876	200.34905802287858	7.96506868045136	2.9213678395796157	28.700274180117727	236.8868506479987	0.0	296.64409407748155	0.0	2.8791532133824345	0.0	1.102841616592846	760.4470646223123	18.1546897054889	13.98471478023831	0.0	0.223051733481905	50.00648841249088	0.0	43.1022316061581	9.542394666058485	1982.7862664004656	2.4907836723488388e-05	1.2868219659670397	0.0	2.8124517950197645	0.39249979339556823	0.0	0.0751623020795788	0.0	0.0	59.45869187894438	0.0	0.0	0.3688313449673953	0.0	35.23577310722278	2.453410179269836	60.5766533560475	1572.3125364257812	247.46686472558085	811.4989451431816	0.0	14.70661029613584	1.805889440863769	206.7761149115514	271.5202554473731	27.644782085074766	0.0	0.0	8.799081020253704	0.0	0.0	49.93861309881045	0.0	0.10018312685251443	433.0761541834064	743.0603222810862	3997.750377073068	16.5975204317503	0.2129317859541879	140.62461759870408	0.12530461988469122	2.849656051155875	0.0	0.0	0.0	100.81728366680365	223.94674200032244	0.0
CENTBENZCOA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2301842566713415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055605284478634234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.07099913409925	0.0	0.0	0.0	0.0027540244389592334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	0.0	3.4620026352526736	0.0	66.5929725796626	3063.2298720905937	126.08244264089012	889.1096088701729	889.6817702025579	5632.191553869221	6.10269037186228	15038.532170699746	0.0	53.24977739091785	8.57969873431664	134.17672289829292	12453.118594558935	91.42573180228459	501.84083395719534	133.27762195226538	67.03610448621353	332.0240296295411	34.64220124468725	118.8994516416799	53.7539581252919	19.46853362450319	15.038539176320562	40.738698112137776	1.394067594717946	83.12596719968127	40.163293078001246	156.6473143639671	0.0	58.47622111084088	61.35410598038371	5941.423301184634	0.0	0.0	17.574147931534405	0.0	1256.8313983926128	43.22810836794575	1082.4372849466715	20076.06382816107	3585.430158500862	4274.24759312209	13.130543135110663	144.21333868080222	39.377146318597504	9855.624761346786	11790.612321535957	8413.271737251282	35.91542987625415	0.0	25.92913067822011	51.58832294870288	51.46743299377596	8256.935699686308	23.755196974990323	0.0	785.2238912300146	4759.853673821081	12337.010531946562	94.50952012396556	17.417018812692938	6863.09166139058	40.411840427106256	47.59570668759984	10.264795182235328	5.400929482185497	7.57326162885957	10053.519867435158	195.78832508756406	26.406518984997653
CHLOROPHYLL-SYN	0.0	0.0	2.496478646924175	1.2746757452731394	3340.7929251891946	0.0	66.98923975744057	491.79968689778224	4103.68291947264	0.0	1322.9291178117653	0.0	0.0	0.0	20.42153823264266	2655.985221489519	255.3435971266126	38.87298654919019	0.0	2.7358662747834686	0.0	0.0	0.0	1.8970737397970299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4019650554732421	0.0	0.0	975.6435560856703	0.0	0.0	2.737865261734449	0.0	128.75003381922525	3.83958987361906	1116.670209976465	1879.1975211191807	3904.4264818429265	92.20042203911495	0.0	14.804611532615843	2.615231592995993	2720.6644772462328	3010.7543030840484	398.05554322836383	0.0	0.0	0.0	0.0	0.0	31.269073045938438	0.0	1.802041746389471	7145.161397967323	76.65051495065282	146.3850161811189	6.751060051563881	4.2267438441717635	603.8703120722978	2.4354782787246747	10.677812086987622	0.0	0.0	0.0	1542.6394456262997	4020.2819659144347	0.0
COA-PWY	41049.86	55592.04162354443	79.77886167882153	55656.647801266074	41549.82185959839	67881.82210721384	60253.18770135088	57081.883938247665	60961.68390283618	7383.021758759175	51658.652979414874	44998.293669191415	56076.99719154716	54119.522026874525	34541.39592291919	55932.85826841344	1706.2054798926863	53244.953157057156	11639.564206360446	53757.35456012859	30600.570164910434	55302.47909435445	35624.05134042342	45506.47432017378	2884.3413445089623	35184.98106138469	45860.407079868986	27216.817627219152	53905.95703790502	27688.624133613066	33628.18661113976	5039.7329455167555	622.7296171556121	38828.89334894014	36146.17545369328	96.3157894736842	56707.74196233441	40292.4656554835	34810.38132019015	56682.01009096896	8798.905293594242	44905.242912956855	72436.05318272424	76998.40766321168	19563.394112220165	54147.643411962636	30687.160221355534	18279.10329390258	28573.208511116987	52956.3310720898	48092.96349644995	73782.51086716949	39662.74143845682	40349.58104529925	47202.55082087616	44286.619541507745	48645.25696416	945.2373302456602	1515.9218374074414	54124.133292083985	38705.64211481182	41561.71098736684	33823.26607940003	47353.20155525681	49544.799063787075	3522.4497703671814	43981.08899493044	63533.768313516666	35738.21215162597	40427.07024776745	71437.5007790585	48632.631275628584	47385.774467956646
