# Constructed from biom file
#OTU ID	SRR8547757	SRR8547758	SRR8547759	SRR8547760	SRR8547761	SRR8547762	SRR8547763	SRR8547764	SRR8547765	SRR8547766	SRR8547767	SRR8547768	SRR8547769	SRR8547770	SRR8547771	SRR8547772	SRR8547773	SRR8547774	SRR8547775	SRR8547776	SRR8547777	SRR8547778	SRR8547779	SRR8547780	SRR8547781	SRR8547782	SRR8547783	SRR8547784	SRR8547785	SRR8547786	SRR8547787	SRR8547788	SRR8547789	SRR8547790	SRR8547791	SRR8547792	SRR8547793	SRR8547794	SRR8547795	SRR8547796	SRR8547797	SRR8547798	SRR8547799	SRR8547800	SRR8547801	SRR8547802	SRR8547803	SRR8547804	SRR8547805	SRR8547806	SRR8547807	SRR8547808	SRR8547809	SRR8547810	SRR8547811	SRR8547812	SRR8547813	SRR8547814	SRR8547815	SRR8547816	SRR8547817	SRR8547818	SRR8547819	SRR8547820	SRR8547821	SRR8547822	SRR8547823	SRR8547824	SRR8547825	SRR8547826	SRR8547827	SRR8547828	SRR8547829	SRR8547830	SRR8547831	SRR8547832	SRR8547833	SRR8547834	SRR8547835	SRR8547836	SRR8547837	SRR8547838	SRR8547839	SRR8547840	SRR8547841	SRR8547842	SRR8547843	SRR8547844	SRR8547845	SRR8547846	SRR8547847	SRR8547848	SRR8547849	SRR8547850	SRR8547851	SRR8547852	SRR8547853	SRR8547854	SRR8547855	SRR8547856	SRR8547857	SRR8547858	SRR8547859	SRR8547860	SRR8547861	SRR8547862	SRR8547863	SRR8547864	SRR8547865	SRR8547866	SRR8547867	SRR8547868	SRR8547869	SRR8547870	SRR8547871	SRR8547872	SRR8547873	SRR8547874	SRR8547875	SRR8547876	SRR8547877	SRR8547878	SRR8547879	SRR8547880	SRR8547881	SRR8547882	SRR8547883	SRR8547884	SRR8547885	SRR8547886	SRR8547887	SRR8547888	SRR8547889	SRR8547890	SRR8547891	SRR8547892	SRR8547893	SRR8547894	SRR8547895	SRR8547896	SRR8547897	SRR8547898	SRR8547899	SRR8547900	SRR8547901	SRR8547902	SRR8547903	SRR8547904	SRR8547905	SRR8547906	SRR8547907	SRR8547908	SRR8547909	SRR8547910	SRR8547911	SRR8547912
PWY-5188	10084.115515638177	10415.464086898455	10916.202329209327	5968.075007707088	6951.043244252664	9629.46086427741	8180.855520092661	11648.638025679873	10738.737462955192	9111.395843668259	12265.838501529557	7936.203012477403	12196.28610736083	9048.153329486653	15895.634533493678	10092.28034492305	13350.633614714809	13779.610551311001	13420.296312681874	9224.862129976504	9353.696797612456	11108.77382090782	6564.374201861328	6426.0266737111315	10868.885629972841	12288.980120697872	6670.783611427633	5527.784592078577	10342.695208675514	11567.237075021414	7663.48689225312	6940.765038673352	10071.29883053004	7769.9563555892755	8035.16297066896	12278.065914934738	9092.071123008564	10621.56742745215	8448.353242809448	9606.009592115983	7561.9854716249065	5818.043850740428	10267.809769563932	8262.593379980292	10422.115998121497	7721.947155102015	6483.2229948769045	8099.920302743804	8436.044076573704	8383.59499628495	8581.671754430792	8032.937482765964	8930.0286213973	13407.502962453176	8504.16677470079	9597.799787638287	8402.234672320508	8457.64646961746	12210.21850324694	8334.25789539504	8116.134192802457	10106.944937640503	7881.308527448406	8009.91647189357	5710.705455237647	7811.967324291644	10926.040445817489	6178.338659441779	8813.950195253125	8735.685225233114	10336.22171566369	9399.046578657375	7242.805185109541	8322.63976410154	9058.182600731307	8378.54944970422	12906.816777817883	8590.035735919806	8628.916301167268	12143.974729083353	8980.613232151187	9824.261327185572	12180.778870486458	8449.041768182602	8207.887933992783	7429.058273439061	14425.523884984746	8732.910078146	7171.140723556407	6009.369563585141	8735.698745498761	11915.968478198392	8909.62489906837	13022.257600134117	10160.348301956223	11214.04045185392	5146.370874526978	9863.407624709489	13408.358926044375	11100.368472002187	9919.10738838774	11123.505045832642	5736.065481389069	8309.883228846436	7829.3364332798565	8487.227324738968	11352.8144955578	9962.775267107314	9060.045548327995	17861.889805190298	12478.005479091891	8524.721300447449	11074.007425117072	8692.350658225623	8984.319558054172	12475.824810687232	10804.70635024743	7102.539359539192	7679.052408064359	10553.692235034057	8978.59092484106	7064.235111759185	8713.188845621533	8251.778405984247	10556.94298031439	12223.108543505366	9622.648178511472	6394.6699835562495	6042.861826061122	9186.926764412508	9198.50942202578	8726.488573227798	10315.814722264442	8442.332331877264	10637.09745733837	6479.657032190431	9700.967280762483	8477.689141423985	8125.14410667737	11081.056830895925	10517.23602786785	8074.701016190765	6450.431297749129	7522.5370409748275	11542.717004150514	12749.513552722381	7678.543286051329	10428.599983629008	9326.416592362399	9062.887754410118	12064.068418002518	6833.462664983431	6631.278411827408	10104.625810754533	9819.887323499472	8269.246836762335
PWY-5189	9182.988605536055	9381.86047819665	9278.669319255601	5255.857512768135	6112.94980911429	8459.619155830844	7007.598699153957	9946.753071675219	9463.791840169402	8377.891067759861	10970.9248201213	7039.351199175065	11033.811760808245	7703.010998357633	13385.868640442337	9379.279939302387	11997.154343848759	12046.662255325598	11568.163330051915	8018.302647122203	8021.227684748324	9656.75420482855	5688.863895466192	5540.190478631245	9598.05832283668	10759.22322541866	5887.56572088592	4963.112877888423	9279.611126780783	9846.144057788913	6654.27719677268	6061.490259241128	9012.937035019448	7161.554174428397	7212.202910278311	10618.101020773858	8141.636593121373	9308.545914428843	7672.925230774143	8185.074828883516	6401.2678183582275	4955.570899729064	9157.919629558559	7153.30302194894	9115.42826414003	6909.215385680411	5604.6115737544105	7077.737389513925	7306.5061854917985	7073.888189013227	7353.361705085522	6807.959762674708	7803.809558595602	11338.95135173303	7710.135003610158	8260.163417339127	7178.752825138856	7497.955964907023	10535.521435622553	6898.646858170592	7178.839933553914	8393.226448012836	6542.199432854503	7339.051676923896	4926.279240165858	6739.31465550189	9277.872967079467	5434.079869607808	8207.057257903438	7800.724509826639	8919.411026431493	8771.439011441675	6272.045389927973	7233.663980365041	8164.901758214973	7095.548689015507	10909.731909046237	7059.822771495512	7708.335015720381	10056.242200080991	7971.935899928581	8520.445493861605	10669.446450060052	7630.227117882769	7247.802746854163	6502.988043029259	12213.810254357944	7918.505469310504	6079.814646652177	5128.142634079139	7581.558952289252	10302.567514286227	7798.5813703942595	11838.80938290047	9052.621537474985	9934.64569782986	4586.10705525816	8714.021179148565	11615.786480760531	9373.655728150388	8726.865649920475	9925.162083964537	5002.3902122600575	7451.513938156012	6556.560071739871	8068.416660001996	10090.657062370703	8987.383809347204	7724.76545054522	16371.945164960938	11416.73836180452	7644.185928372774	9837.429182580108	7418.472595153464	7839.319872497233	11134.340165441012	9751.118725664992	5878.737483715276	6757.611468139335	9304.242546618125	7932.465648136501	5958.337928559287	7171.251103655211	7187.074248649411	9540.738897412664	11398.32495293848	8651.484427787525	5329.488227792542	5046.694165688639	8161.945649235708	8116.285846927403	7770.923186418971	9317.721147736029	7569.696031514211	9189.526831780284	5766.202363830448	8847.480560079022	7515.366672655625	7572.380776958244	9720.103588444064	9236.83325185473	7487.285381404899	5592.164435892229	6567.487675880517	10516.909884014982	11695.557609046893	6782.596754926928	9377.172186879747	8195.168571831038	7770.117239968245	10553.9596250166	5934.080627311808	5789.65122266946	8863.342830058094	8638.274760963453	7286.988879871925
PWY-5198	52.02841370460723	6.366845242386668	95.44734623754105	0.05414376076689182	0.00258191241131796	12.101885697365198	14.580164066457668	0.0003032649861840428	0.0013272947130587404	0.012709987572143608	233.32144756212674	0.0013708592474684915	0.0005913796574915412	0.02895352416573957	0.007083360374033816	102.99393255013693	16.775056260768146	5.592818414269028e-05	0.0010098111250960286	0.005409647363258852	374.99446795483976	0.01029775540500382	26.128609136967142	54.017411891882944	13.034316096626238	542.2423895691746	13.19099159440175	0.003405219034609927	0.02402406446466675	0.0015433833838279518	17.03515264702084	0.000404813125110884	0.0045004884235887044	0.0007643384642258539	0.0031303277466475875	0.004804060704885233	0.004644865197814707	3.622166390872709	12.478034560091649	8.584320254284508	0.00040372721473888584	0.0	0.013141934901282182	8.389227988171029e-05	0.0018319194065130968	0.0006202928127156198	0.0004048133709833343	390.0341724850018	176.726081760886	12.029487211838653	0.002179280515059913	0.0	13.443170444595895	0.0003894811553225187	0.008176796828172553	16.116880469853314	238.12632586236901	0.0012837090956006533	1030.4948660953771	0.004180894310583571	83.84713491530721	8.302985112202862	0.00028858248569840425	16.811450533061404	385.31698484781117	26.059544136562373	0.003866231954747006	20.768985490244223	2.657231164128608	178.5120796049773	0.003909393789502532	0.0004184199907803389	0.005169331203286351	245.00911103835242	0.0011685500185909157	6.6799930082553045	0.002328842246599825	0.00970789139544728	0.0	1200.6652713260466	65.38795504451109	286.0374189113408	164.63200638940623	0.004019694734641698	0.00043310439524493885	0.0025819945139655288	1290.74696241256	13.20932902590174	0.07371943447804458	0.0	0.004197948670181823	123.40282083522462	23.18724594813461	0.004334165243593904	0.042050486133467166	6.504666198203138	0.0009666823687876079	56.98914915757317	5.376833846650296	50.73964842080978	733.6480610110463	0.003519625215023436	0.0006349412480330167	0.0002454538756606046	0.0030983518841252783	0.004543856519589008	0.00037529618346257733	0.0011870004576258397	14.92859599980943	0.0001729642590743724	0.0031019002349531905	14.21546594441998	0.002481620990737234	0.00047575635899989186	0.004212041684826526	0.0009955844288623173	0.016965058562392603	179.03267860870045	0.0004326266107299252	0.19296118823238453	5.802079506928111	9.023779931419	0.023578788026364036	96.04277423711308	0.0013419525383418607	5.017246693993066	9.752306574893218	0.0	0.00020187083782122507	3.334326261746157	0.00240913808677915	0.0007212145511313366	588.7937869651652	0.00348198567896837	307.72295441098913	0.0	0.005395086933650172	2.85673039374888	0.0009088722871881924	0.06915615266700105	5.006427721585206	0.0021635914265009937	0.0	4.3203963632434075	0.0016878793371243059	3567.3442360946397	0.0	8.890237965504472	567.8436221426435	120.52155763035154	0.0039813356700904206	0.0	0.0	4.039821839345441	6.61692696890258	0.001413392897337574
PWY-5265	915.4729499632062	254.9233712562401	472.2281460584542	215.25761041830387	260.51650683708226	244.041677735947	215.68032564806919	1315.8459805650693	228.30564149112178	87.18406482312288	594.4217945023435	26.861468502915123	59.703002379855505	192.06982655844607	456.1140855005325	688.967303654239	72.08667095101598	463.5112186268739	1638.9706450259223	103.45415010838234	750.9736097939258	134.6417828978456	308.7981271607337	140.86181167269854	78.81362546110624	1577.9828498179436	224.77658797778759	25.629102237840673	260.46385733734553	60.70336049478572	689.422358712425	66.63644669996816	197.4209582385993	141.06190301499825	320.3638568563081	164.8215563992474	123.0426777985619	522.6596102090825	237.9069296077907	140.08216875803762	324.5807800921872	105.22730430369612	329.86187690405836	2897.297308001663	222.5613873417782	324.696393542646	719.1682921282669	760.7074321170836	529.6182319943529	422.56764696381765	205.26236815902533	463.16553866872704	119.25729537431145	238.93863513912484	110.82493780788629	66.13906555667285	468.1394903761871	181.73516373511953	781.3438904596779	354.50062929094724	199.2479960798924	45.01385606114393	259.02672764687856	132.54291515194683	195.47774048149313	84.44271098105362	92.90622063711858	73.26194252204472	45.136481459375666	368.44118282526176	379.03897991738876	1708.4085215734983	106.65615471635512	843.4161731130381	191.3672718938701	58.91338536196513	617.096668315362	214.03572932942495	30.35376546066114	576.6081813736378	533.789773373474	1353.0423427940161	1375.1860458456251	447.64954883017856	33.45477833016122	154.78588817084122	138.8864029925837	148.640440316724	22.26670596698789	42.319985567314525	185.88595022157602	1004.845717118373	680.2595139394224	47.83333290320153	162.8896453907571	840.905698738056	273.98383130372423	1033.1775372750546	232.12589346690504	1238.1678844459352	143.19157907528063	752.7151739822693	60.251586084859824	254.36689910392735	90.19945256581317	26.574033610763564	68.06323033392952	179.41951908149215	103.48412324188004	288.7652644249997	504.4728409360955	132.7900048432622	645.37057789277	1188.8306253941942	125.48672915616721	193.19761199211237	102.36997305556986	560.7915908752614	70.71176901006422	315.145277285137	46.93315851004427	122.24391593923413	105.98058564017677	397.2931106117279	59.51157986644075	270.47922450507855	84.58548762502014	59.47832223563486	104.90585564861297	332.1505348324386	153.78349169168237	434.5405303410103	974.0085181360292	95.20376323461896	2995.131887565747	65.78621811381734	70.59207952866387	174.80348847756852	1001.9182874859824	215.63111276614256	142.26503643489565	41.85691223618574	118.88371037341523	138.80842226116823	251.4326672905963	367.12206600368853	53.239846635463294	287.11948643460266	715.4483864689091	556.4641388098893	407.9386780518413	19.552490577447028	75.91920193659968	383.1714084148704	70.57906477957977	119.18757474594975
PWY-5266	3238.785310000649	625.4464817394547	2247.79495004937	578.203122105909	1026.3665403066386	2801.869204684412	1770.1068374565157	2164.4826287625006	1727.954562053811	6159.328886303658	2227.15848121556	1072.7655969028556	1077.2316397990785	2656.991234576556	2744.042662499832	4272.379800527195	1839.2452002684893	6837.699682269407	2984.48244059294	1839.1853758569475	3936.0469935256806	3798.7908498068537	1446.1708241172264	960.1416058861786	0.0	2681.691844301373	851.2189035080946	206.67909583203473	1003.1624667943912	3172.5689071827737	1051.690134274618	1176.8792181074878	1150.9775533223897	1515.8211436298593	2098.6774443821078	3108.0961420879926	546.4080844794281	1785.9856128222782	1680.5255013958372	704.3808363704222	2517.2648279242644	0.0	1969.3525068909917	1448.9494090281034	5045.972406804133	625.2678035897004	2323.806292525579	1644.9339465310534	2227.2451606285144	2804.779930507486	1900.624922205791	0.0	884.7775013983938	3860.3329674216866	1074.3695831778964	941.8429730353967	2321.363326711138	1877.348988785987	2910.0706246544214	1680.3333622003356	1492.2351382501233	2279.5073951206737	1182.902652851681	369.22598598628605	1505.4934623179377	1986.872702294703	1254.8493391108861	0.0	260.2404050718816	2428.19893509743	1221.473124450748	536.5102128175964	1708.9549047509333	1548.1147722275903	1722.5332188308944	1189.3166321078013	3668.575076366818	1522.2009648529204	275.12608369556216	1557.4816405486033	1046.2539858579435	2284.6561449994656	3313.6382389016	931.1631272498423	1618.1988534146699	1045.0146903996674	2436.2836328148314	1007.4067323518757	2068.9566772826283	793.9747357661547	1858.031079235101	5396.575635220055	1726.0910478036699	1472.2306127534775	2801.766464820467	1771.3887340673036	696.1874792083555	2543.811352162603	6920.012300492191	2345.5523761338227	1567.4313835963426	1278.6808942781581	1325.39320534068	2450.1478185409514	1255.819418527444	249.94875482934484	707.5674427834272	381.95978154135685	3489.6582223893142	1021.6190038829674	4197.115201360317	2940.1238467860176	836.6413014072964	1566.4676353797797	1793.4389143962253	3402.638249181224	2043.8719259527688	3583.2094556895613	1287.1498974639278	1769.505635613257	1437.4846872670325	1994.8613162537702	1545.6303213920528	2441.2709318956904	803.2978608205844	4105.472396282068	1181.6319528391066	0.0	959.2917901768868	1025.7573100323273	1166.743129799472	797.3937799777384	1429.41361451497	1341.426633292677	1368.0336690446647	482.5442106500498	305.61571143322914	419.8417854287216	3444.3477630605566	2367.210944919377	1141.9077762992	256.08827610767946	0.0	347.8445478972854	479.1000704156129	11672.728647586662	0.0	3605.3878596299087	1905.1806614433508	1117.1430544973625	2317.2872013348056	3257.2911315816323	1144.5441891638764	1705.1249164786861	0.0	887.0107675855396
PWY-5273	3238.7853100006487	625.4464817394548	2247.7949500493705	578.203122105909	1026.3665403066386	2801.869204684412	1770.1068374565157	2164.4826287625006	1727.9545620538108	6159.328886303658	2227.1584812155606	1072.7655969028556	1077.2316397990785	2656.991234576556	2744.042662499832	4272.379800527195	1839.2452002684893	6837.699682269407	2984.48244059294	1839.185375856948	3936.0469935256806	3798.7908498068527	1446.1708241172264	960.1416058861786	0.0	2681.691844301373	851.2189035080949	206.67909583203473	1003.1624667943912	3172.5689071827737	1051.690134274618	1176.8792181074878	1150.9775533223897	1515.8211436298593	2098.6774443821078	3108.0961420879926	546.4080844794281	1785.9856128222782	1680.5255013958374	704.3808363704222	2517.2648279242644	0.0	1969.3525068909917	1448.9494090281037	5045.972406804133	625.2678035897004	2323.806292525579	1644.9339465310534	2227.245160628514	2804.779930507486	1900.6249222057907	0.0	884.7775013983938	3860.3329674216866	1074.3695831778964	941.8429730353967	2321.363326711138	1877.348988785987	2910.0706246544214	1680.333362200336	1492.2351382501233	2279.507395120674	1182.902652851681	369.225985986286	1505.4934623179379	1986.872702294703	1254.8493391108861	0.0	260.2404050718816	2428.19893509743	1221.473124450748	536.5102128175964	1708.9549047509333	1548.1147722275903	1722.5332188308942	1189.3166321078013	3668.575076366818	1522.2009648529204	275.12608369556216	1557.4816405486033	1046.2539858579435	2284.6561449994656	3313.6382389016	931.1631272498423	1618.1988534146699	1045.0146903996674	2436.283632814832	1007.4067323518757	2068.956677282629	793.9747357661547	1858.0310792351006	5396.575635220055	1726.0910478036699	1472.2306127534775	2801.7664648204673	1771.3887340673036	696.1874792083554	2543.8113521626024	6920.012300492191	2345.5523761338227	1567.4313835963426	1278.680894278158	1325.3932053406802	2450.1478185409514	1255.819418527444	249.94875482934484	707.5674427834273	381.95978154135685	3489.658222389314	1021.6190038829674	4197.115201360317	2940.1238467860176	836.6413014072964	1566.4676353797797	1793.4389143962253	3402.638249181224	2043.8719259527688	3583.209455689562	1287.1498974639278	1769.505635613257	1437.4846872670325	1994.8613162537706	1545.6303213920528	2441.2709318956904	803.2978608205844	4105.472396282068	1181.6319528391066	0.0	959.2917901768868	1025.7573100323273	1166.743129799472	797.3937799777384	1429.41361451497	1341.426633292677	1368.0336690446647	482.5442106500499	305.61571143322914	419.8417854287216	3444.347763060556	2367.210944919377	1141.9077762991997	256.08827610767946	0.0	347.84454789728545	479.1000704156129	11672.728647586662	0.0	3605.3878596299087	1905.1806614433503	1117.1430544973628	2317.2872013348056	3257.2911315816323	1144.5441891638761	1705.1249164786861	0.0	887.0107675855396
PWY-5304	7086.388881054049	6053.068124329158	9388.41767405619	5135.659504939114	3031.33785355328	2883.87728870966	8354.572424129103	2300.8418902055428	8885.919802449407	3296.4913675484163	8514.364778018575	3022.4303405090727	4261.035402197828	8052.96774657905	8425.830409431237	5251.955383466692	12784.612869213512	8704.837640143498	3957.6394069179596	9678.944903102434	3584.469984382589	10503.47556287044	3360.416810968801	5301.517724093523	8115.862690664123	6873.152735432774	4005.5700881728367	5687.9452672966645	6739.6613076764415	10204.757913279373	5074.872808179358	5710.996797258794	9239.849803743828	8585.753740786016	8319.484703481761	7573.163229550411	11861.249668330516	4587.554771780133	6725.802110345807	8263.970518205735	7384.326233024411	4547.4015182058165	11077.144511387136	7914.4177473669015	6628.045298132985	11148.873993602643	5706.315690399868	5506.769090749232	6889.429353873845	8004.062841536326	9955.573554616529	7906.85482806362	6499.341631528691	9620.829473561342	6947.868358518709	7180.032769208983	5437.758864942099	6682.202507520939	4540.558113130763	6888.595465809452	6865.148681502775	8505.357089329545	7256.9857840813675	3480.737978511356	7015.143270085277	8867.635426709232	13857.034825875822	7740.377476932548	2407.4637782572518	6088.657046813427	8869.750781714367	7200.360907927694	4875.045084202458	5770.128008770384	3408.543547217926	6053.8872629527	9396.459680855038	5129.911875945096	13161.756870088368	7233.896641386572	9174.66063271375	6588.251082098857	5603.204419707364	7588.481568099032	7898.785385923153	7361.622175887466	11710.48467759588	12297.704506649365	12570.460652986989	5284.3486099852025	7967.106133718118	6407.01270754166	5592.406389430439	10748.435084813487	9168.459931431127	13372.157509093166	6841.063039597487	5585.80971521259	7896.253765955913	8339.902477330525	6740.481524374051	11652.269718224818	2272.778685074229	5907.110090490753	5108.942698083865	2382.271410883676	12833.459160861124	4080.415111322851	5265.487575009487	2289.5799905982944	7203.68414819081	7791.41472190529	9595.882113924064	7145.994429249425	9303.977638348691	10579.080201156845	12626.46477682767	5824.735971815082	7477.777403089143	8487.335824471991	9530.876212106872	3729.867246027491	4582.221002916205	7252.367236182595	5089.545277423067	5320.840821257305	12877.721629492587	5203.710313746806	4607.124826609051	10751.856912074123	7488.120964270299	4349.120031408163	3646.536614650118	7325.139848565499	7168.389242366079	8313.049358254857	7729.918680286029	10511.368520971797	5245.140417361952	11170.826300676554	12746.835457561556	4510.563306822173	4668.929681547869	3071.9209394068243	8336.842697470855	4106.959213883917	5989.556245019704	5976.572308123793	7149.417990638032	7944.628078658163	6569.385564004402	8362.451015215938	6041.215250087411	6099.260770834242	4162.17093431025	7815.458251089323
PWY-5345	7981.348050921132	3370.0764333475395	7722.212204439259	2251.390041954888	5041.940771840555	6268.581286562416	2580.910930446456	6743.026691677973	8501.090390611169	15024.880429047	12683.341232668923	2508.407335416027	4161.591912045093	6564.443353790455	10927.925027320773	11721.884748347615	10930.855804065628	19163.264347926728	10287.671661714912	4713.052053932854	11396.67848034297	12177.150098823016	6805.6303314327715	4105.738735223042	7721.8301738061255	11717.82858748177	1784.1767343728127	1066.3673963066378	2201.4432805404717	10089.407602645939	6775.408201685056	8938.026243493467	4198.171888957761	5155.899849651119	9237.426819842747	8755.132123048925	7715.827764559007	8106.086872114812	8728.0013747223	1820.5434236397782	7344.244684992022	6916.828000458696	11829.623643629773	5763.1798135524095	12304.120882802818	3724.541170965363	3766.4049842466516	9326.577253399828	10623.609796578616	9887.780562443053	6062.110856411902	9078.830242915543	4836.067374532485	8576.39668300707	3382.0072699759057	951.7174689216721	8747.95511404833	5352.004924274216	12514.390349945563	6334.143650368062	7388.475051706759	8963.972763044143	653.2809978898327	3268.088040826322	6460.819198714138	5737.587443593567	3606.60523548456	4121.804825683679	2005.9819859694483	7866.185517874041	5799.864092707754	3794.430973211647	2743.499712482521	11287.853665607065	8243.186221591552	5038.185078152385	7641.579040877164	5416.546486885852	1193.8229252541532	13632.089049256794	6021.8520906062795	6880.471163881487	13074.224840693121	1709.1699651040672	6414.376167888236	3472.4564217286606	18120.297231292687	3509.000148192775	6996.117124250481	2746.1518502848553	3864.5404922549774	16525.486249924164	4858.016740882069	9135.942001488042	5790.203835453447	4148.650085439762	970.3856659102161	10609.625717691022	24258.731768938982	5550.028694199974	10146.795629869957	10499.452238584507	6996.123279382129	7945.821483392477	4238.835834959776	1088.477616981399	3802.2476314072724	6324.986831381576	7150.899427001144	31880.975751285907	12336.298970974647	6852.19377166998	2241.5863036259175	7201.823582688672	7400.575548123153	13256.333750820279	4809.686910511186	9108.981350144426	4325.5202876354115	6947.32758936356	4734.809836795945	8671.807237022675	10353.769056446594	13101.529649893799	2926.698797327647	14231.680996009602	5528.815654295122	5056.1263970107775	9725.096938858518	5187.3068103355245	6117.763911993382	6506.649716771422	11590.60591211276	5023.802426585993	10174.80333994205	2731.256459323387	6228.483026712821	5172.774873302051	9167.676381076295	8163.173443354098	9453.495696563905	843.658703336461	4046.862212325669	1981.2069144694885	4168.782127833189	15811.913929793098	5671.911606275194	11866.290358321421	10096.659641044123	4467.983044502211	13201.283730413606	10691.170449350442	3012.0745475418	6959.26978128347	7102.131535127291	3462.268733736838
PWY-5347	17121.527712455107	16806.962084103543	23550.97170305212	15900.541240523436	12920.847240770783	19968.293290973637	13643.0869008438	15040.218359556564	20109.560997660792	18029.035261975194	18578.00194112	11124.031066354413	26285.982783631305	16209.157313805703	25203.47425959786	18358.635305532647	25386.74470367783	28404.45379068675	18816.98655205814	17804.15906893107	16587.76167575057	19740.295094132114	13480.792536981582	14356.258035906856	25548.257371412612	17263.03612496599	13193.319439222221	11960.282561808235	17903.252731905115	20796.829883727536	18222.687729773046	12963.194343468404	20992.29503525634	16348.338889469194	19169.710482594524	17896.44275153968	19360.218391765477	17626.67029083797	14639.853664432243	18826.107131502147	15797.809151603436	11534.361451222101	17771.00088803804	15569.165441826244	17405.98588142673	18477.57829385697	13307.169301392789	13992.92571925827	16453.18585290585	19151.058600423505	18187.681960026734	16008.306281534002	20803.096560746017	22260.46767171823	15934.71349537912	22909.337648416968	17100.49519539905	17043.02526112259	17874.690396418708	15849.754760741413	16972.513516775532	19083.86486489552	13621.758375733374	12222.090630784394	15917.371386378418	17010.71078183801	19825.86562182797	15031.587698760157	12500.843087232626	16075.31079511803	23564.392161590567	14681.610729214715	13744.141267373274	15806.557569220276	17247.02020997676	15368.786885087626	19552.59556919912	18296.397898617946	24089.51672995311	23465.27938356512	15639.46383682701	17895.319896174562	22003.2405679484	14974.14519445562	14677.172328094286	14898.081423899917	21751.89112262668	19040.36733967102	18827.32716238379	15172.067466408109	18383.83513912503	21283.209221166115	15884.418990064389	24133.174915758438	18393.925610554776	19783.1583192088	12202.834400128939	19429.458018194873	28526.29719806339	20553.638356912947	19954.84794492433	19041.312866572534	10786.30009108489	17980.324333792858	17343.243026370226	12058.404710159866	22648.47166426672	19843.662107367345	17182.797039471512	44394.177746429814	19596.394655190987	14744.895424638555	21180.260169909016	18280.663876710612	18210.341730530567	26465.969782116696	20613.197217012374	13509.214380318435	16237.498983584197	21049.63075325695	18394.93064307834	15630.284469844968	15233.808794101782	17771.070626262757	23919.494869825467	20838.49211564631	20662.937504637765	12490.040451318047	11780.502911025773	18883.510644670503	19177.02398030542	14841.22237838593	16012.085544275264	17874.37321820658	16932.23469514698	18467.448230080972	22578.817374114817	18879.893285740658	14609.804600660684	18324.840723021567	20521.67981066333	12343.791651952524	9243.840942983203	14207.757824252529	23083.33629568754	18040.75079746701	14132.88062769915	19252.221254022224	15638.707247625216	18624.576444677088	23176.668492616496	14801.531083796	14789.694900577542	14666.29260053351	12220.570115989487	18913.657399062664
PWY-5384	11506.456083284229	9889.351127077438	9966.564253753078	8639.50678580138	6493.5926707127355	8578.34915833718	11538.695973235026	9607.894288621805	12937.39305809097	9529.423113401723	4817.218277799277	6126.4255267009785	4410.408405958208	5900.776615086897	14710.834440682596	10939.96413302581	17596.11699728316	15779.588832628871	6980.84168872019	13219.72768036002	7644.658229737505	9401.205328350325	4329.197413026062	5616.56977472134	12745.959322905543	7257.803671029316	7408.601281253202	7103.721592758989	8929.142258975677	12321.143157836897	10721.520637494794	6556.820555241734	12184.1152163886	13295.303116448951	12857.741864141903	9822.669863678035	10476.890203262068	8879.77394852924	8875.418484464437	18403.537332656844	9063.139051175005	4869.647686095744	8477.288264565987	9854.786431315913	9016.677814502798	8120.019934502347	7702.4897632735765	7790.203086569532	6617.40506047492	12279.086643654698	9715.350497867626	6774.323958325729	7582.972517269725	18295.128031244836	9277.379556564547	14004.630681558923	7551.413359393561	13873.240733643097	7213.177232575654	12665.938014622297	11099.344105201806	6900.917531143854	11283.837409797607	5574.181735133517	7955.391452186778	10331.57358654612	10303.353098224445	8558.367847323689	3518.0657569408295	10437.196278200494	17384.265508848508	10351.302547856723	6760.905075730157	9718.428378236797	7141.0764913831335	8516.935859944302	7173.005259385352	6437.105305046961	20290.26728304148	7821.591297191908	14079.483528247649	7383.001884432383	5473.678129435285	10080.307874195283	4971.068657554403	8527.127710202018	4163.657867033864	12531.75522347839	6307.707376066884	8580.057769254972	13192.11790040606	10431.171095694453	5136.307022869652	9443.513904401098	9124.125300828096	12842.061365444526	11920.465705381115	11667.037837475824	18304.071653902032	8088.853310403181	9054.499830650238	13452.97138830356	9369.61083918482	9137.330822950486	10294.963298319528	2902.7793786417387	7626.214896111173	6835.0636181061245	5486.403058522263	24684.203675928235	10570.667946398771	7110.941084370909	13078.53694163336	10335.852174525151	6275.450697221412	14740.96032698094	14696.550441926423	3758.6068302860617	10322.855861917069	11907.690318640176	10912.360982564842	6291.709940602169	5835.50230868954	8697.969429932855	3769.6985026512853	9740.058313865404	10965.098828199309	10896.77952250695	8815.074606945358	13887.008737020582	10608.149491979604	7382.417720785935	8374.05869887579	12921.695719384274	10771.644984505238	6601.136140462524	7403.216888372496	14510.994357370077	13810.828029909864	7709.501439173985	16702.301110682067	4969.5540674965905	5946.914542029618	7138.912281208784	7759.185254028603	2041.987195831252	9598.952610510596	11453.036293413636	9310.879334484982	11000.872262502598	11715.732081521503	5651.536643194778	10863.997101906369	5393.572652838647	12670.353350698582	10767.620267545453
