# Constructed from biom file
#OTU ID	ERR2585962	ERR2585963	ERR2585964	ERR2585965	ERR2585966	ERR2585967	ERR2585968	ERR2585969	ERR2585970	ERR2585971	ERR2585972	ERR2585973	ERR2585974	ERR2585975	ERR2585976	ERR2585977	ERR2585978	ERR2585979	ERR2585980	ERR2585981	ERR2585982	ERR2585983	ERR2585984	ERR2585985	ERR2585986	ERR2585987	ERR2585988	ERR2585989
P161-PWY	44260.81709094303	35484.1529731195	36636.219998144894	36734.251293551104	56527.99919387826	38605.011933126676	42690.38060654441	46743.99017393996	41953.69984056252	80831.01497981318	42540.806431291014	44949.67981579028	35269.0531686243	6348.886129776231	45361.598610466935	47438.82923773604	27346.441569257724	53890.39883194963	44531.735190166975	35669.33485937443	25718.940274904457	31252.284484659016	24134.914403633386	25969.461548790783	52190.500327223876	41088.4559021853	35725.349582481336	49140.61810869676
P162-PWY	4187.4600481582465	3983.208262031338	3806.8073020982742	10633.681355376459	425.71346143117233	8779.71500077029	8596.228653544387	4821.938126164332	3674.980841597536	11055.90057836768	4354.411850855229	5899.893463617458	6976.433832792937	544.1556247693713	3779.0767797290496	5022.810954448317	7015.64054479426	9745.866893415303	2667.6672436508175	5316.303951396665	2905.7563796130576	2323.1181462944287	1526.5350441807711	6765.916510079808	2205.741884379213	2797.0474538322237	2694.4220114930376	5302.9184567068605
P163-PWY	5438.308206581255	11237.514496703716	1404.8550705661037	12643.025071225955	258.4539513115062	6984.654420475521	9294.05288413453	10743.768052596446	4507.81192174075	5739.94641356599	3790.7806560748877	7665.614322590365	8637.374146642342	641.5089938894929	4492.463019370013	5673.962280237426	9311.080157311773	3156.060516690666	2892.202300349642	2891.5753790765743	3877.8585093829897	4334.623111952686	4500.3259126273615	11532.205128213847	7471.816456226291	10390.794015047562	6677.757660454046	5137.772859882483
P164-PWY	14955.319097459776	17139.83803610709	10054.09689878903	22627.0863259263	14885.531805905852	15549.498428115283	18780.92463020557	23480.884226259357	14749.52273552881	21517.4142823445	14230.353211994481	15800.391366647194	22555.040855863783	1446.443130481931	14214.934875363544	14766.356352489787	18303.899024116014	21338.984943286352	12766.371957674211	14477.894128913265	10658.073586917762	17169.717519309812	11799.548903753197	20144.95683763024	17673.706520058917	22156.407249668802	15118.102062655886	14846.90219779656
P184-PWY	575.1615839069173	1741.3840299456126	262.89033321281465	1940.3500653892822	66.5674429256542	567.7376690426942	25.758446229567095	295.6049284459469	83.84206174844604	1973.075443234831	1565.8995566235612	697.057409246219	970.5639330709416	106.81907738276226	1064.9516748487815	159.7856007803267	583.975223441683	860.9136167346418	210.44920891741933	69.35004700629658	38.508131624484456	0.029423554048485734	59.06652535847646	131.81618209908834	50.567293291045864	0.1660904091918507	307.4761875224627	300.16424317433484
P221-PWY	7511.558600696987	8789.947555505512	6181.077963689235	9761.505155590332	24.891625600323987	9646.751280614431	8158.9407693541525	6800.953691580383	11770.504479909869	18434.279192650563	7174.552342230392	8321.54651323924	8344.7370068446	1052.875374475836	7923.963526180355	7952.128401949729	7615.852721624509	7505.509457151866	7382.5454511671605	4893.513259627753	5425.3144535351075	6960.639529556672	7618.541997653791	6615.602209241382	8789.523232050848	10704.745063002501	9280.819471168064	7755.792302581374
P23-PWY	9171.679498743755	13220.222522974189	10929.02504077641	14730.247648985269	25124.842553079314	9428.686381692862	15060.004173364847	9249.526517778235	4971.656533394619	16824.342509614955	10880.18565047536	11467.175078355938	13203.691462108267	445.8738175677379	9032.271219963452	3553.5236112210455	14014.702840540693	22123.487656715926	9424.943254303233	7910.421785723553	3661.0927831978042	2119.0680600850064	2789.4551872098555	3862.2208292674877	2418.9413191845188	5185.12407503834	3951.6255003002693	10940.858692910939
P241-PWY	210.76209723603756	399.99799257900776	4.860431503202146	175.72313797570578	3.755580476573972	60.794206949463245	832.6927874783074	171.11856815588186	14.54150245710742	0.0	215.24399940162186	41.43683340475038	0.0	0.0	10.609661971737724	7.815084994848169	4.914446564371544	40.80519906292455	3.880003206888815	26.04670138286396	24.438394137141717	22.090570142848616	0.0	136.75830121638322	2.0560522477113423	12.429017315989721	51.737866616015594	42.573104367936715
P261-PWY	789.3076184409584	796.2907723419096	421.7535335255448	1954.97074836508	7.499208758853854	907.037893315342	382.8047991580826	845.5821847495106	164.28639815229008	1848.581787056226	999.4467842730231	758.0804519427016	1043.4512762226454	114.0688492324926	1026.9353446498342	363.33525849319534	764.4505591000828	229.60271068845114	409.119355094354	111.35120778610886	133.87894145260685	92.95603763284187	90.80217456162437	442.2156244982754	335.56481669405997	24.51068038046891	448.00256637298554	421.21737440669995
P281-PWY	1164.8473360649118	505.2101499615057	1296.5051552365555	580.411223074548	311.59538379629896	2523.45157822681	41.95905244059409	289.41749055254263	182.56664279364898	1018.0293627265446	11.705730822459046	1488.799929582088	552.4423969040894	55.67226009115853	1402.750631349046	147.37635674104394	1359.831561390919	1283.30204507142	961.0966590734164	678.7554843674985	456.21231768035153	50.052150496275296	2.6442807242618915	266.76993124175686	79.66671590817685	8.762389310734589	306.2752882221115	908.7952311605487
P341-PWY	478.29452700941914	184.69404799313116	440.51006219187207	492.69655892752667	34.590698365049626	353.0106654629232	763.2675940011691	662.630910590376	546.1339370692187	574.9730192590661	555.319125399862	509.2872671261837	795.7513406769043	56.19327023084607	571.4403412549995	739.5682951387912	935.2038219696498	565.0434462658244	386.6304341021832	398.83733124054794	385.5772020692854	686.1852248263907	574.7401539993045	698.5000153722008	840.1801085635132	529.0971013997889	615.5438384602082	450.8583072629737
