# Constructed from biom file
#OTU ID	SRR9198470	SRR9198471	SRR9198472	SRR9198473	SRR9198474	SRR9198475	SRR9198476	SRR9198477	SRR9198478	SRR9198480	SRR9198483	SRR9198499	SRR9198500	SRR9198501	SRR9198502	SRR9198503	SRR9198504	SRR9198505	SRR9198506	SRR9198507	SRR9198508
GOLPDLCAT-PWY	1.4436308149494321	30.52534328190222	0.0	4.069847894336639	1081.6119530116762	84.00965882883364	135.7342373502065	0.0	0.0	26.72846980816959	0.0	0.0	14.34326688836192	0.0	0.0	20.075536272818454	45.25376072513882	40.139572602877195	143.17631501719472	23.23151778850878	0.0
HCAMHPDEG-PWY	0.0	7.864598984261251	0.0	5.550203717724303	0.0	28.842795027416976	0.0	8.382612440034918e-06	0.0	7.708567177502706	4.363636363636363	4.303434777160427	5.2301769925676416e-06	24.08450704225352	0.0	8.579265185324294	1346.2668622747333	18.642249555846483	1734.2504496573563	0.0	0.0
HEME-BIOSYNTHESIS-II	204.61512763519758	1342.4010497266465	0.0	241.6832991120078	7533.817137045257	1720.4122197699635	10766.137163711335	5.410456691279911	14.375761133181882	14021.975520833377	6.3095799324832225	21.655996128089114	59.647661567841254	54.72160613660755	0.0	44.42018630003014	545.6842952992229	215.55431564211938	3708.8662698269154	2566.363102036827	4.743504627957957
HEMESYN2-PWY	241.4206898419279	1661.7003806393573	10.8572356222331	245.47368669107405	8781.875022012728	2898.9261815409445	13897.762650923953	16.53907082724159	24.52451258801009	16081.360386571383	11.547196653705774	25.893186427028144	139.6572665406888	71.42642452672791	0.0	53.67926391991532	1164.395977020672	264.69224223616914	6626.608231227086	4708.029009048307	9.067375707234913
HEXITOLDEGSUPER-PWY	119.75234060367514	628.4513217447814	48.011558274926514	24.777321128012083	6008.885060774232	2928.8817841867744	0.0	0.0	156.38079698411204	3780.6572163769424	18.905800111368425	19.56992423261192	295.26057108176315	502.35904683086574	0.0	119.67444779129816	378.8518303114814	289.7860016765347	5547.200904717237	0.0	14.211654602377775
HISDEG-PWY	131.30483889052988	1111.0596922415841	0.0	155.8928019268847	7214.683606622856	1693.4911216989128	4930.628426800361	3.6447455696311546	0.0	13647.243779788147	1.4572647574102566	16.716298896914527	60.02475906676541	22.188771313542944	0.0	38.20781423233764	293.14000134707453	140.8958357002211	1826.810983297983	2377.529588378557	0.0
HISTSYN-PWY	193.29341707781435	837.2116113564985	10.379026223815643	217.12036441933876	2869.6425891883628	690.0224390980657	11859.913375950506	3.195942911032783	22.518884377374796	13076.811457372654	7.436820335026975	20.28059610447945	50.05133941341783	79.1458772577019	0.0	49.27601094659522	804.4800512699375	157.90066419629713	4400.167963841863	2574.5106951691414	3.5821299638989172
HOMOSER-METSYN-PWY	68.57813830472986	732.1493245609512	24.247331881684033	93.8778163995274	4170.310276569675	1327.1093144444376	9427.366062534766	7.139010313785695	38.70346426612006	8193.918717054328	4.639933892222179	0.38839600450214495	79.75818480730493	136.63003311573584	0.0	86.18541343653271	1484.320832997164	372.5715388794014	2631.278305004683	1010.8887750034144	6.672643158657742
HSERMETANA-PWY	156.51749313226298	964.3604530819824	4.989082015252143	278.65980877464807	3966.51990172821	1369.3646747237558	8077.254790200118	11.769047471215151	33.1817571220811	11352.79896656866	2.8876762291698403	20.3658252929364	56.281811649778305	91.9607956132437	0.0	44.14768883191362	1554.5328759567203	250.39249103959037	3897.14461019284	2457.8240918754427	4.87535145267104
ILEUSYN-PWY	241.55428966778672	1326.0740164419624	16.25420814296215	301.0320786092863	4332.40931331938	1732.7726948424279	16325.358973176933	16.72891517498465	47.25877053101588	15183.62927144682	9.179906895948443	40.24407767920682	121.32784123460036	215.36145315652274	0.0	144.8224111298092	1605.750306891134	481.36428537683605	6571.400423760098	5972.483120372891	5.136807268364031
