# Constructed from biom file
#OTU ID	ERR2625058	ERR2625059	ERR2625060	ERR2625061	ERR2625062	ERR2625063	ERR2625064	ERR2625067	ERR2625069	ERR2625070	ERR2625071	ERR2625073	ERR2625074	ERR2625078	ERR2625082	ERR2625085	ERR2625087	ERR2625090	ERR2625091	ERR2625093	ERR2625095	ERR2625101	ERR2625102	ERR2625104	ERR2625105	ERR2625108	ERR2625109	ERR2625110	ERR2625111	ERR2625112	ERR2625114	ERR2625117	ERR2625120	ERR2625121	ERR2625122	ERR2625124	ERR2625126	ERR2625127	ERR2625129	ERR2625130	ERR2625132	ERR2625136	ERR2625138	ERR2625142	ERR2625145	ERR2625150	ERR2625151	ERR2625156	ERR2625157	ERR2625159	ERR2625160	ERR2625164	ERR2625165	ERR2625166	ERR2625167	ERR2625168	ERR2625169	ERR2625170	ERR2625171	ERR2625172	ERR2625173	ERR2625177	ERR2625178	ERR2625180	ERR2625182	ERR2625183	ERR2625184	ERR2625185	ERR2625186	ERR2625187	ERR2625188	ERR2625189	ERR2625190	ERR2625191	ERR2625192	ERR2625193	ERR2625194	ERR2625195	ERR2625196	ERR2625197	ERR2625198	ERR2625199	ERR2625200	ERR2625201	ERR2625202	ERR2625203	ERR2625204	ERR2625205	ERR2625206	ERR2625207	ERR2625208	ERR2625210	ERR2625211
ILEUSYN-PWY	33101.82238788063	32159.94833676446	29121.77223595276	27235.497033949305	26960.862975099684	26707.30769495707	17372.288035483678	36959.64502735413	29117.254856129035	39397.72068928952	26140.09289577973	31245.561959858416	22414.928274417016	31446.341395462918	40535.40012414647	63220.488054885594	34736.077436215055	32581.790290843564	24683.543363723275	43846.952414579995	41806.50296982886	43472.66891838991	30832.402030794074	54059.15983378508	46746.33523995601	26036.23669578955	29738.31230196282	47177.97190173916	31974.667114644282	20135.275678788843	48982.444764771244	42784.126395966385	16657.06899436763	58645.80775832859	29192.47326894222	27365.52938362067	38611.06406959431	22508.179487052654	30179.640198741887	57605.714021238666	24873.12582452326	19756.253894060723	24402.76490535881	22897.941413756682	19570.828586586787	26723.200896654733	35453.65695934633	34921.77422737109	22473.715094751104	35279.55900188217	14330.468195935691	21650.975535414593	25864.590399955687	39626.39880516365	22886.798981073047	26358.45697037587	29332.59987696979	22568.948231249615	49786.811357625855	31129.530437596506	31969.199364305132	29504.407524610262	34238.95671694813	43899.60897419846	49737.78755340172	25203.85844294051	30097.949853035305	31776.698136178795	42001.09247748541	36353.217284718135	22062.252513315692	24354.37870019755	29537.41741610208	33188.70559514872	28549.869336107866	33385.273201242024	24318.923971570366	38270.849668210256	34978.65129499768	30317.73993302076	25156.52391043268	29350.698863179445	38836.165488746665	32178.662370346345	36779.246618681354	35927.569287120416	52337.10881281485	50488.08330527522	35953.21589500652	20253.31820843029	17571.130840170015	22219.537402410195	23185.770181241467
KDO-NAGLIPASYN-PWY	2766.735649943937	921.6518107103175	273.37675945021215	358.502808335575	48.58328352805675	395.140969675716	5.033941513180546	156.9877283743712	1719.3811540276351	560.8637304768341	57.593731852013384	357.7299318583493	25.596298145110666	61.00459829198652	42.57126109700692	11753.954238910726	70.56136386730077	728.4400599822513	249.75641004757114	490.8347031444187	125.81708996522919	1086.1541995677912	73.63090186322577	85.29300802189226	4935.265008136634	57.69245903678683	134.42166931525182	82.88942003102134	3901.5331045073267	82.07915318102205	314.74130707191404	3605.065239309495	467.7193469907801	22736.54167894074	162.33152996972177	2338.064786522729	4995.303071644688	835.8663149561596	16.335841437338924	632.7069045580795	1390.6894960115371	1.9114679098793559	622.9978006694338	1798.7072169765083	327.2074919115144	2355.591388202217	4966.361008941311	5904.093862180981	1917.9497614034508	3822.131530014315	11.858132334905706	0.17111570696877043	1222.276160789978	20.190380791053464	112.77981473472994	445.17020499862093	1645.1861488064908	1018.3019507247187	1473.3850222962938	190.75189276212208	141.89271249207437	604.5739790752394	862.6382874555485	158.6954282731345	392.3030981389101	250.74581282424805	11.317173041676943	146.27566717141093	11.967281869627733	1906.637102711662	72.48267909457671	198.20152614602878	2726.4491369785674	4980.8372288494065	312.4515275658641	679.7906467064815	20.11399404847986	72.90275441523731	63.903836129456494	686.2945390298122	90.31563066073394	386.0209967631106	107.91946286647465	1459.1503953495926	65.02525400951572	11382.677764783586	58.324621779242904	588.375068450919	1435.2476406693693	36.608187635280494	366.3019890611647	63.80364771950554	158.33125213025534
KETOGLUCONMET-PWY	765.4680941984165	246.49038651639103	72.95311287332324	78.27408087440544	300.1513108258754	175.0003916392761	15.292001016002475	835.484093833998	640.7115761325424	166.44502763986256	178.42957288922946	134.1894540267964	512.7892984402203	347.805838606416	284.12906186746267	1398.1365662942517	124.28831529459684	440.14408797444594	119.22375050037837	109.22173655730418	308.5659302242209	356.18403395449366	48.85826583367594	194.72031687416353	1244.151252757775	38.967087920878	43.01616936091235	58.62332194542059	575.8653976845328	185.76437320581255	128.38647904398445	723.9184940535071	117.84609056124819	3696.156927579844	43.4496158466514	568.7863944114254	1497.8178621867828	340.16675366272494	17.135866505168593	261.19252707032365	488.70455281873296	40.32043522462778	405.318441707961	489.7382154665509	187.0799108025778	889.5371509417829	1726.8812427890211	1800.0580498046197	156.47844639727677	850.5154427261741	4.196353688842437	61.39212507864379	415.4556566818281	117.59917877964644	221.14795359832385	139.97662366587377	387.172019525607	288.29412792765385	462.7086821017337	420.02440226653385	33.16636333232408	169.5276415726107	79.89595489562572	106.07050867390967	499.2560980295141	313.4628421349148	11.718742287850505	156.46842429174905	255.53461449859813	573.7059132009584	98.4764523050718	49.07070936138399	847.0739825861514	435.6107575759803	167.8755067611301	396.9601878510283	70.95275889497563	718.6265472754559	61.5618237494168	222.51185542071133	63.0824022262615	373.52835476644907	217.1816535163202	440.1803000433222	249.57772104180424	2539.1231336460255	303.4690570681685	1652.4195753712597	397.92497892777493	28.688011339209197	153.01536628980003	87.41252913770137	567.5084532122783
LACTOSECAT-PWY	227.74789313023123	138.1414967433549	186.31528684114105	144.96332307105934	198.6945545931408	127.11212596995833	53.88762978161439	182.5884254354155	212.72006334723633	56.57040205144839	263.11561898450447	275.9770618536798	120.65871206153246	422.1261815627877	132.32884260310365	148.78158862657355	217.92857375942316	477.96918173546635	136.6125248910045	465.40685101341904	198.34681919798214	314.3149169405853	28.811998373927775	367.11708339417135	298.2609063042664	266.173558578585	229.9407785697062	492.6861516317414	209.05610680725005	148.60728645844668	131.90169476415173	126.21939989462648	7.70354599544618	103.38897078263473	10.727866749410323	1124.0132966795716	1067.8480960116592	119.25993413935652	13.60041429264712	224.90718789296017	195.99167534659614	59.76533214896145	30.259788851288878	428.28398865248187	37.76357938180729	178.60083654129437	987.99086065808	400.7263467715876	116.94834164765538	219.92613959603318	8.125179633927997	32.50021247600061	176.22164376107528	229.5624162926107	68.45501735978985	57.2077450554493	300.10583115109074	5.775623781885382	107.27451849274603	516.728682092715	119.81791703295491	405.3946698663424	78.2814138127458	465.10754586541196	1139.1965406531538	49.39859016125117	253.65443726904144	164.81264050558346	184.36541534136543	54.988903589075925	126.12183287346106	33.501751644481566	68.77039698281325	1471.2046032951675	398.4980223157786	161.25526361322642	150.8579061598056	203.57187659891582	58.771557352838094	152.29664964547817	230.68299729155603	198.98869897657707	239.04595024176228	768.7171220887191	87.22323718837934	464.96813001081136	183.03096376627346	152.93328795887933	265.10120232506955	116.45618429427388	175.9086095359698	387.90387676354857	347.6774114870445
LEU-DEG2-PWY	2703.268559203956	330.3556232079166	739.229906163842	666.9911210179887	341.4585484520571	1006.6872398622827	17.821687132390167	522.1523082203236	504.10283113891813	1038.443218342655	801.1360656490568	732.6376783710888	316.72130391421217	1960.1759576520228	671.4175986012938	5071.870673955167	1456.6396693854874	1094.4429312556013	890.4413179387241	1033.8924718655576	1778.8345536007694	1197.5610114680683	94.85408237202272	663.1469837855923	2569.984921549074	120.56234143787653	707.584152713463	55.570821619541626	1172.43109254599	998.3623214532674	810.8654583468242	4684.666704710666	123.29289405700571	1898.0506678319605	406.49303558767207	206.53125898104147	379.4412633433402	425.8368234236724	600.0955796795655	662.6898366071143	289.5750185275041	87.88316283142629	1242.347262993747	1316.1134575928968	11.519364535529855	694.6112069992811	537.4405013177375	1025.487543975878	79.23211799055613	1828.1096912467585	33.66187617539039	168.58141800976634	801.1861750787949	542.6878839004136	660.7607409876155	1547.2203148427534	104.82982706620092	12.876201212216417	578.1625937320866	961.213682091716	142.83535397029635	1111.998720365437	110.31211235437614	1610.115706409482	1141.7060606894534	2710.8468876508273	85.53523453943608	949.9585168178085	2339.168838022524	1155.448794066952	1482.8775979310617	134.02218050942565	225.91325803706334	150.52994374556897	706.4730142862492	1426.345879705377	163.62720014939552	1484.9944404350185	97.76346928310579	788.5181200823428	5453.935020763443	5223.300191966998	943.0109219939474	480.3354829180366	644.420056626839	487.49044600735044	475.3525327719325	2041.9805404866563	604.6326261559426	268.4610073435737	303.0951445437216	179.77050131076163	829.4075028812404
LIPASYN-PWY	148.5174869158283	1.612639499996844e-09	66.18957723791709	2.95e-14	22.273557714230765	254.641024605001	1.0999999999999999e-14	19.535608522042665	0.15211416191620153	38.08305289138543	76.87669506779413	31.416255633511057	8.284912492103722	59.17606366783934	80.82724327628212	210.31218054056717	84.272010354632	45.829110309600175	104.67280714108149	26.380598591497623	181.36664036663635	70.61370570519436	20.377040128859502	19.03134907940646	364.5877820368359	1.5e-14	1.2749999999999996e-13	5.799999999999999e-14	0.8249127568527075	55.993652813591055	100.81082659037465	131.53947216265897	7.980240103454521	192.26292366439597	110.08635623937461	1.9699897499958617e-09	61.10699883516548	0.0717398669093285	166.7537466634496	2.4750000000000002e-14	20.891392847324965	5.1947671973549445	82.43209317965179	85.27521228059912	6.588724999999587e-11	233.29431237480063	3.634724999999921e-11	2.25e-15	0.10320785106182653	181.15875335169497	6.572643732421344	6.75e-15	3.1750000000000004e-14	31.237772285962716	71.32872414377249	112.05130371343212	10.86086354066133	1.2499999999999999e-14	7.507912210241674	5.575e-14	4.25e-15	119.44878933785404	2e-15	1.1624999999999998e-13	1.7038128180177026	0.06197932404954866	3.25e-15	7.457743200851552	249.1890543094542	74.88936213590098	1.95e-14	1.025e-14	2.7499999999999997e-15	0.34867253926060837	111.16217605704733	63.85518737734308	3.97594446301872	43.22051663255033	2.7499999999999997e-15	67.65788383698883	29.00513958392487	27.685524911731413	2.075e-14	2.0000000000000003e-14	120.11920975756232	94.07725235197525	5.925e-14	9.966845406123067	41.55632392183445	7.775e-14	52.04390566915863	6.024999999999998e-14	61.112317113183195
LPSSYN-PWY	1033.5955044792672	289.4142172076701	78.11027629809179	138.50176979654864	14.780933015061683	339.5643944361377	5.027489410061905	99.01531368182162	665.6424286620794	37.499518585394036	41.137876374472555	234.01259642107343	1.4116655816649393	33.56822429522098	16.711284725999967	485.13130669985406	58.221105037609185	283.4207697801249	158.56494671088143	2.722374513654273	87.7935182795911	120.69112641791592	70.90789264120166	71.27304129077616	628.6692088713238	0.6537068458259157	72.54049892945952	2.093842846928258	130.44971165528943	61.56208972890609	0.25345246496668206	596.9498349021604	11.466057184639359	684.2548781035343	0.05626389400841818	21.251605534775496	66.45289689417822	416.715719689187	12.499539905259374	378.2664304583719	476.3798248863491	0.43208270094179063	154.14437043297167	1365.9626172340127	25.93733378065267	0.8589374283075843	2311.9221101689614	343.23260508501704	22.481300939183697	612.9729566461499	1.4926746574815337	0.0857469376762176	101.24206878796177	10.048831118279626	81.0284370622842	24.73652775985476	284.9065965409555	635.0738740903088	783.3635937151105	107.76790905670192	78.44173435994654	419.46653849593764	14.388826987874923	109.34824616289637	41.692767682002696	92.2910857731806	4.228242412096932	99.92097503505704	8.011088838379743	672.486747163268	40.4194900749752	47.93665938335732	138.1819841019941	205.4869107343516	160.28138479495468	304.22213386801747	16.056986682692525	8.340233221287576	0.040764122239408465	8.491994668870625	45.2744469669621	154.60420739133613	7.738429761568085	0.7400394317301826	28.983110780808165	1001.4749464294715	44.26659665639704	503.2208772478226	64.94838089035638	31.307883188249185	298.2625442396542	33.09856255114822	4.280023487547134
MET-SAM-PWY	11640.21722231805	9321.0588037907	10426.885887513876	9551.5217782894	9042.36761931639	11293.619665264976	7975.752591143731	14657.169978155573	12342.415145057916	15845.76177306046	9056.781472826144	8623.472351676752	9810.585957016507	13852.487174383967	9704.508978170023	27348.981730268908	11658.548280383611	14304.794488192785	9559.856668093496	14486.49052648837	16650.114771357945	19732.900003675873	8852.46861800973	18559.273026651386	24553.727198851626	11256.562913534783	10501.389682308763	16110.658976630673	18943.898798605653	6890.995457842761	17214.19769853119	19681.77453566141	7846.936932093853	38277.04410943022	4971.654563859294	15440.156192284488	13163.397406087855	6983.125858649538	13920.43588246242	22040.471387169222	10443.100700231678	9988.43798670071	9636.116079245681	10009.331415744227	7171.644233355944	11944.109755934784	14468.389630742005	14761.50341132349	10071.480715936508	15339.730199662132	4860.409467668504	4123.245568982384	13759.103980085887	14202.748172435262	10287.466192853131	12499.998941692655	14393.581607376773	8390.223446154181	25791.474220185977	15340.853771361733	19822.993552546806	9073.856022698554	16863.471325770475	19323.351914793046	15749.775477437342	9336.441127474525	8759.88226296323	11231.785243558805	20283.043265129392	12802.040948953336	10739.352600792561	9630.926683437207	11026.976758489296	16644.848131132287	11693.028518210696	14165.536992632142	9031.222793736344	16697.00416555162	12164.875269977545	12407.894286843286	10302.841672089624	12865.1235926809	17118.311980533133	16285.989317000662	13911.594929397606	23049.19866867218	16459.089915085282	19326.93500765062	19768.473657859	6225.40152445697	6325.247649202851	8544.149633410141	8709.35441811261
METH-ACETATE-PWY	2823.600927178087	2025.3974464037042	2958.743597004532	3585.23560781828	3092.7741163734213	1679.4526593583666	1101.1522709770188	3161.963782640567	3091.088044676855	4848.618764192751	3390.5919485261425	3584.8749753084203	1763.5576570794947	2678.9155067715324	1756.3071469866936	5045.6800750457105	2954.026694254197	5706.376129653017	4470.848968030409	5797.229622533929	7084.547989403124	5692.418472838321	1506.0265806721507	7902.093883565553	8037.002711141167	1230.263852297006	2934.557627071725	3000.3860042187484	3227.7589693058544	2492.591891894324	3295.5609683590187	3788.4615504988014	548.3903504573254	1522.9881505237788	1093.476603816267	1800.9322772411037	4506.76333910501	1267.0690837037255	1961.8900731460883	2194.2482788582693	2190.927947433544	1290.209374391012	966.9158075190337	1256.5599507446689	483.76972991624757	1988.6423440403598	2688.615479905983	942.5829732571902	905.7497348690197	4707.610330516947	690.8762163942997	2091.186824814709	1300.2092666489136	2415.931399780712	2625.3179410613848	1507.9627338127732	1132.916788191086	616.8939352489022	9674.086010637839	3863.713806243993	1121.5891126705592	2960.3440161849276	1778.4296714837649	6295.123640837992	5628.504473455074	2068.0765611274496	2323.831208987109	6402.6995653342965	2582.379608001493	3207.382296283673	1321.7370573130238	1050.7352648800154	631.3166239835265	3641.5477075771696	5368.98659103405	5828.51593465607	1983.080678469315	7763.540507696939	1603.5569973235854	569.8992486515673	1632.4799208215184	2882.0493945870435	2163.328872653866	1502.9426250505128	3774.5340470325996	2107.2998251937474	5366.863374313144	2527.6427820458694	2654.4763233378108	1123.4513298164534	1497.7957726405612	844.6416483824563	2561.77622732956
METHANOGENESIS-PWY	0.000250363941153196	16.61094218313565	0.0	0.0	0.0	0.0	0.0	0.6452558360845347	0.00019909005052557856	7.491326295580113	11.387620178900852	0.0	6.503505629532716	4.965393438716521	0.0	4.940580878877702	0.0	2.573134357645764	0.0	0.018598669347693306	0.0	0.0	0.0	0.0	0.9573417075960314	2.4596103046928235	0.0	0.0	1.749382935005109	7.413075254772529	0.4772035132534257	8.23340837456983	0.0	0.00235406855199721	0.0	0.0	0.2553410892731601	0.9441588350307355	0.0	0.0	0.0	0.0	0.0	5.248840067446425	0.0005685404689959834	0.0	0.0006383455568973695	0.0004088520210843996	0.0	0.03062992483641391	0.0	0.0	6.739252174646201	0.9543901393903932	0.7584819478920238	0.0	0.0	0.00014925239059131708	0.0	0.0	0.9967190439083492	0.07120292916739833	0.0	0.0	0.0005687442058460957	0.0	0.0	0.0	0.0	0.0	1.1662143985111362	0.0	0.000568656508397207	0.0	0.0	0.0	0.0	0.0	0.0	3.7492182655051045	0.0	7.651927853710438	11.367803825167115	4.373184063636886	7.77471788998604	1.3732268213979573	34.51246956572599	0.0	8.586988738291405	0.00010345837909291794	0.0	5.354843351324996	5.1594016110586125
METHGLYUT-PWY	915.7970664229983	118.38850439659565	26.234302654447873	53.610019713480504	12.669555233557304	118.66393611058815	0.37556535213697545	42.77007390471556	431.50911278347957	91.44235109712275	17.591254920013377	165.86525850387133	2.1822971908747304	10.721732243948264	18.724334815559406	194.63296945728297	26.921248286733206	198.30547260465426	142.46274874587328	29.74772132370808	11.540553114703245	307.99469996361285	21.768248579496046	147.16137677473793	775.6052075082539	0.4961700567351852	26.445249024822214	12.52316151294253	130.06784100775303	31.92512096999997	47.97855529958845	857.3076990200951	107.67785013693599	218.65544902696317	48.850240596697866	9.097050182661073	1365.4730665726042	200.527738351211	9.866228145991515	151.77724210506275	288.0004873115017	7.658977026911186	185.10189155830605	2.2825195354228147	5.2585960502547735	639.4162208926878	1176.6840394789638	1509.1602147371027	19.395671903557197	105.13305807606886	3.3874725768274563	1.3430168304208607	295.39797876782734	7.040426784541281	39.119869281680366	141.3040018019069	27.51493612668763	232.1505315997528	399.894298671447	49.9878923287294	38.75213806088228	172.9815621274331	6.288775271861075	92.89406102391406	106.29328752378656	12.587184171835933	4.181364311742086	33.005608690189106	3.719485446377532	508.1701914995844	19.04419091949149	26.569984033511403	796.3726794621871	53.05199944114473	111.54350468735493	195.11019604818105	4.683266704815499	9.793010447550818	19.93674288392144	2.7107297449499383	460.8047325204984	535.5509836760365	8.0118280044493	3.7006849413178364	12.037967624016403	3000.060791127523	16.443645461359473	173.36133283588066	4.834541205897095	10.790791919144063	14.734116410417695	19.516464646010526	16.46908364523046
METHYLGALLATE-DEGRADATION-PWY	449.395590405161	83.03119139661739	122.1621138229329	112.28367802203	187.15246907105197	158.413227614126	19.08912293088541	184.69752983286224	466.8296859648942	114.74881506081658	109.95437893044047	444.32945056648305	64.68307996284005	1097.5898155675288	106.37399171694386	389.0406607104221	124.69915397948218	123.48775549137	201.87893380309697	106.32434268541654	306.2416717776334	382.51245047792924	72.23360498370015	3.5669155357182074	236.74078011373481	63.40185677305918	13.137250649360789	0.21828918767916025	1.903284425906311	112.79645993396461	542.7041423765532	86.05908951459257	26.536418793374903	276.2781580012471	0.007608995840417983	207.96790318953734	25.672621514348208	27.983906835230606	126.69538969329035	334.4927414765251	5.172210432254608	30.96944071730758	15.62655718422746	205.3667302092565	3.1817382810862336	8.057788232220954	316.84270537688707	1103.236737014237	44.30896065219188	300.6570851294945	8.943950586728036	0.004975595228538606	84.34234827727201	156.00694181381945	45.91454832220897	221.77991264756346	19.066044930405585	0.03413725112428048	18.733328698392103	240.5917141158334	101.5833912332116	341.40522124398467	141.07181492005114	78.78134747935833	983.40414815651	14.548385737337117	72.14992571645953	65.6610189328159	357.5424549471564	238.24519611612075	235.00336462826348	39.41092515825719	185.20353179975336	8.36122779079707	31.331895180335945	46.76141273265278	68.9780733301457	168.29075207743568	9.155959543316555	180.45078329055733	221.62338701027738	31.46817228203907	222.21445650097752	107.70241723489801	17.20118752460094	1.692097494963668	101.93316567311417	368.75898679205085	276.28384671777036	29.266548320089594	31.538797434981802	8.417523170276956	139.90633436978425
NAD-BIOSYNTHESIS-II	1802.7146503993786	1017.0887439891602	1042.6088527925858	747.1919445227007	848.9576210013084	632.3450865100506	543.195243323553	875.0384765286481	1078.5769194895922	1368.3999286876767	623.3484428680157	536.4386817160059	693.8801878281181	923.7008896941369	458.3761700890966	850.2080026091127	578.101228468246	1531.8998431070836	879.9907523500248	1149.8732083287778	1088.1058613180173	1533.64538369279	887.6295568365227	1547.2377176291297	2574.3155302617492	1032.8031394036793	1024.9250294187937	5606.1339531978765	606.6544422231013	516.9597462119737	2232.5607366475574	1982.67436898371	207.74051310180852	10844.535403766964	339.9136245748167	1551.582364310999	2095.551801273922	482.1192439836675	227.13399988820265	1390.3966384064531	899.0830116579734	554.0918666213938	539.7796328568022	782.6425848198443	491.9873181069026	1164.4477248052938	3058.7523052168794	2280.097476579707	1207.6715570470355	1762.8490996593098	254.28254354040996	1762.3443709492249	638.9452071342844	474.52472138710846	715.7077490825297	644.0500892041994	1330.783832362386	1012.4258942699266	1326.1206638029698	991.9132668897757	496.27180625464706	1171.3914777308444	946.7711934644243	848.8018990158777	1540.4894812759737	493.9422597138207	628.6531514119563	2327.5060568129275	938.2995353813764	1588.1719203577575	544.4731531946629	522.481750528172	1510.2303744109174	851.9055050787795	755.958359184025	917.7274578038607	770.6600170603274	1129.5791674486193	442.9995064181145	1815.4632504830279	792.8024658669996	817.91113717231	1148.586608572292	1602.618211848402	1619.9994375880578	4751.551592974207	1287.2943163627917	2695.2699241545465	1024.8804822478419	479.6427142949413	717.9314550441654	1341.2079150503343	1074.4922588638963
NADSYN-PWY	66.3551950132935	183.49362779563992	213.41577922740913	232.72112674268328	214.21327836917658	176.54842159745982	10.817134762906111	196.45504387770572	55.74998768471181	118.8340468412638	170.6138858282539	273.01030332033304	70.79335649208039	642.7422905276834	36.84644835025876	415.49062979989657	469.2437535886496	339.1689637709615	129.58069748938894	680.6864059447379	126.81363538008235	157.38469627056682	37.59404361910153	175.615365722732	60.500397917398764	19.9460606534577	102.77343732744237	93.09928664805867	62.78055396420161	175.22281307825708	467.41059774716683	99.4030006912774	12.934594307392521	65.68692490483971	4.30077899891564	156.76714451658992	115.45479250735073	99.15840392735274	47.45306650930149	38.29855213969781	44.41080996814405	52.09478194220084	38.03591383723913	42.69875899282392	70.52970555996107	92.79385318900971	413.67111190529596	106.95783025354804	69.99253167031064	187.28577241914405	22.33253487478553	2.9359463389370104	236.0231695644721	161.64539326960346	253.44652880219002	144.68470813291566	5.974755372301314	15.30581277950876	155.18449059977536	621.1072081355292	133.7379637322233	275.9677554443683	29.88574653147417	283.72708155193	1404.516293368436	103.15914821231787	69.64231568705834	678.7045333219389	257.9681147127051	30.340308480171416	234.43697545194823	65.37003591872188	96.77213456283413	111.14006978648223	201.9895460840425	947.1057575471375	82.37754096469074	27.029668621277985	13.428429535490089	6.689141797996873	109.94401862314962	1387.6571570595086	272.77904545111625	39.01931833589651	390.24048104552816	43.26530949324815	190.0812839118364	54.19117343223632	160.73619941902163	100.87794334984733	105.65013483753285	27.08726547775222	71.17980873903785
NAGLIPASYN-PWY	15596.677014840767	18273.09920829559	11522.513636473892	10714.449401219163	14255.090093718974	14348.56333107214	7700.22210853982	24908.12500150346	9528.123221952224	17295.169372342203	10358.044322959788	11682.394601343403	9507.949611214382	10157.918529957062	16698.70320679567	29959.229463268264	14606.539170305534	10554.123465205643	10669.949392000462	14570.02293213252	11389.231523573919	10714.786227098004	17537.007851935366	20885.675067649103	16273.007754266684	8863.385826080961	11112.444090479243	17755.231292403667	9166.993891257694	7349.022588098812	23148.46754119121	12666.876622391641	11334.00836414275	39882.81743259461	15967.926858747926	10467.012371477775	16575.199107211352	10130.131816598569	16928.706770071003	34197.90979868077	11166.99471364614	10730.083013121175	12861.805832891137	10933.308971123628	9554.802220919782	13857.455896591417	14263.366628311278	18144.7470920526	12783.202497716911	11583.256485150805	7282.495453451992	10730.12970519156	12495.995133335757	17812.785832313366	6550.240746676225	13541.262353419259	14791.15453188121	11774.860687965307	12123.777173958746	10993.600272047477	25789.03536395344	11987.753891105072	16723.345923003202	14031.793832166702	20592.924854408386	12016.535702723464	13285.068904224207	7322.50953270698	13031.171520130585	11555.377430261624	11474.284475931765	17653.644820224832	11428.704129780237	9082.523495473986	10607.24648620529	10183.295664404648	10698.598640789249	13559.44915319947	22998.830861028782	12783.105270212121	11154.783071825545	11934.135573166492	19647.9793591599	14620.921108254797	16422.862907231865	25862.615497859377	28831.581998425823	32934.199177683724	15230.375634984954	8049.033133012817	6394.485595822204	10390.544723955483	11292.74239198139
NONMEVIPP-PWY	28252.16594319713	29112.710584111268	25214.86947494115	24629.499336696575	25943.555257090862	24032.825485630066	16143.59917079881	36409.60429816883	25756.341933489213	34748.68628626202	23974.324410902456	28208.313334639493	20376.727518786905	27416.871860451378	35885.57407450004	56588.74079034209	32521.49574502637	26983.421010659757	21267.245871131494	38102.362466826555	36345.2954870786	37771.19894898865	28975.52116490815	47343.17294229423	40457.963980967645	23138.588272108325	27310.610725512135	36991.642758270704	28847.921827807804	16727.33212317136	42840.57471567245	34852.05710616749	15907.238313599752	52994.868604143805	26524.294754120816	23370.71546127347	34875.179821030506	19769.17733837754	29326.886539085684	51951.27820879214	22625.426533883656	18693.877643403997	21420.673362320787	20435.169539024246	17411.983643977295	21680.745294469678	30712.90590170382	31578.448318818606	19742.672551527052	29428.169995743512	13139.236893614232	18435.567702287408	24230.62182535831	33522.49891472233	19954.504633138138	22848.879330400716	26144.76130618287	19273.55551825486	42817.70635069006	26943.998172816682	32680.16224501062	25940.032098473417	30998.75881616313	37792.008467458225	42158.060695089596	23234.0904170701	26757.246480363257	25668.503590757537	37560.34424781162	29355.183887857373	18568.268867716506	23207.23196809059	27726.19619621233	31485.108486563153	25368.937088954506	27985.282187523007	21706.076839993046	33488.38135363017	32343.45311351714	23594.51729582665	19637.719311228167	24487.982919806742	38302.06996765107	30446.2126200067	33947.67970191763	34251.93994002634	48237.272202490734	46721.45948519815	32621.67326862464	17869.296429702783	15977.515149411762	18427.647047114984	19945.481160981228
NONOXIPENT-PWY	42590.66416521695	40702.94769525073	36565.43989225549	37408.73844550888	37213.98198525801	33714.30512267591	24184.098015744104	52382.01984424405	39258.29984583447	55839.45626104942	36443.231887443064	40862.050518458636	28835.2157396659	42183.197623311135	50272.478671354	75848.35919041975	49797.57933038275	40061.18950448326	31004.193019400955	61280.00110262021	56903.56569615491	60590.437715860266	41023.60353085349	71751.34050554023	59247.28567391042	35180.3469389976	39526.842253164294	59998.50011085616	38754.73438682533	25692.56241349451	67772.47384266529	56203.888684399724	21281.24355318355	79218.75512444391	38995.18420306383	35694.47585509969	56483.46785079013	27583.76859648266	42568.57969346871	78917.15869888144	30635.869656677864	28508.65522011181	31881.964419826985	29789.339603822766	25854.41835406826	32026.648810767325	46039.96378759764	43738.11232756701	27298.92726335793	45864.57521846501	20349.952430419453	27239.566223954607	35736.01161308075	49951.04868465802	31057.91877736879	34856.70019815835	38699.68405714014	26070.784758210353	62919.16135120721	38845.05283477952	48802.77792217358	39078.81421597193	51105.86793032359	57877.71639052437	63973.78912167323	32129.568201943755	37976.531974546524	38373.31353627382	55162.35337187122	45256.57658513696	26848.80678882737	30295.051550816166	36471.76596160389	47264.24812749099	39300.017165215155	43646.070701262586	31802.449918195856	48491.877215462206	44600.788221308336	38871.99078349781	32339.12642594824	38604.42744536029	54554.546596288616	42529.96891791716	51003.24528688108	48622.45582343795	67877.45387512991	70681.55138920886	46933.17340560947	27473.504606093902	22824.62398320551	29650.37494044463	28695.261300365215
NPGLUCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.904879846759843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004898543385579103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.904893501309806e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
