# Constructed from biom file
#OTU ID	SRR13994159	SRR13994160	SRR13994161	SRR13994162	SRR13994163	SRR13994164	SRR13994165	SRR13994166	SRR13994167	SRR13994168	SRR13994169	SRR13994170	SRR13994171	SRR13994172	SRR13994173	SRR13994174	SRR13994175	SRR13994176	SRR13994177	SRR13994178	SRR13994179	SRR13994180	SRR13994181	SRR13994182	SRR13994183	SRR13994184	SRR13994185	SRR13994186	SRR13994187	SRR13994188	SRR13994189	SRR13994190	SRR13994191	SRR13994192	SRR13994193	SRR13994194	SRR13994195	SRR13994196	SRR13994197	SRR13994198	SRR13994199	SRR13994200	SRR13994201	SRR13994202	SRR13994203	SRR13994204	SRR13994205	SRR13994206	SRR13994207	SRR13994208	SRR13994209	SRR13994210	SRR13994211
P23-PWY	796.1000869451198	2532.320863290682	805.7864653994504	9045.387204607201	6572.726867592402	5217.616336147467	1249.2390718039896	11362.811057723617	6005.74093765979	6699.63815340456	3992.4298117430685	6878.996428346251	2697.086460304761	9592.970189595097	779.8481813950698	8042.909030388666	5319.492150167546	1655.3860445716184	12256.399058066234	1954.3611399812191	2920.617479041148	12785.491843865544	7157.807489605611	27944.14236607528	7652.807999978197	19275.672593385385	4852.925703865667	6433.099161956925	2283.68105270499	2941.7728598083186	2075.1322225327413	4162.128364336109	6987.25466839906	3266.159212048166	11435.377106718315	7728.6076086855	18549.166398309626	12667.327069963825	5376.018412186481	3685.118988355421	1852.990027702422	10676.649176492407	8408.577214244004	4280.145201400876	4124.402652061389	1054.1937120861323	6410.263878324166	760.6504797828301	9126.933257041801	2531.1930230807666	2637.7507662754656	11840.546263672593	708.8713396161277
P241-PWY	7.735630542427755	86.24934482951056	0.0	10.104681073744027	0.0	1.9678171093847905	0.0	19.980599127999703	24.569506434671872	42.199776483954665	134.26873611576508	0.0	0.0	16.89949287684591	11.093040931945042	5.768824160360288	8.194969729053067	3.8728629346995573	10.592203237009093	3.8704033451065474	31.313235985023578	17.36400281099635	0.00029234842022239724	43.2931202295244	2.059507269114206	0.0	17.34808517758293	4.075852891148701	10.272358959806446	18.03871725369853	0.0	16.98733578306841	20.933548850586746	6.519747914536648	11.275399297832562	8.625143671726134	22.521089143852475	27.22230739495897	54.054676668394926	2.427319002426305	0.0	8.239227350910088	13.487064089511044	16.08811631824303	25.76964867931656	6.662591242464786	0.0	22.96848627286642	5.190903252250236	1.9575827436420516	0.0	0.0	34.172700325375736
P261-PWY	680.1754452344142	466.6471914277364	29.37420064438599	325.9812721862756	607.1799225145782	159.10547281413477	46.85558049538322	1154.9194215736836	4.73605163906649	455.4963973219234	489.3026656320514	493.1223098302707	629.5586527104689	106.67942236461674	892.2810826857849	179.8378833530405	291.5687195260744	45.92737483276389	616.3787334294826	303.70281304131487	706.1895999986444	771.4885814854857	113.97844554253824	2354.8176261157587	513.7191483346759	1643.4651543875532	369.16503337519225	390.51720777786704	446.7868508828249	396.6702403817696	351.2208707450622	91.39140133877898	467.9076822313431	698.2905775404575	248.00640415585013	245.35521344736094	119.6254462161059	852.5455517474683	539.4305183002366	313.8996204282642	228.9812743963672	301.61049002027806	261.8423617186059	74.26546707454989	371.51531051604564	91.04848581305475	627.9745091810194	266.0816664572215	242.48199581970135	30.323291999581315	73.65551363724828	136.97407791831856	112.81043752249892
P281-PWY	15.549214868311617	42.24832835559163	50.275132385194205	1907.2847513945921	34.43738619480839	203.79627129290571	83.56337107473522	111.42949800565995	4440.055132998763	1012.8772830339512	82.94726515588238	627.2527055919699	17.354722671228334	2199.591760712581	34.3382531927447	2421.630003274236	442.97990929673523	27.64655201847019	812.4770271400236	242.38046975924502	39.52822206415112	1128.0285130731977	1587.0271177483673	346.83091638554714	947.4839822545936	446.7699611156643	603.9975632534282	23.53003951002062	75.64941955827688	448.0082323396122	109.02647455798292	85.96183133058767	518.0452935866314	99.14377532272964	3960.861011871329	558.802665849813	4503.2015211521	136.2174264481031	113.91888258619181	168.6886322648437	120.69603253344089	213.25874046066392	3017.9426512818045	1131.9409744711272	44.29302216721081	53.42246230165028	249.8945317798983	19.503110994331244	3157.0663315826077	93.52049416659978	87.06026810655513	523.4459721437876	56.42473920326916
P341-PWY	1808.1638561554005	1184.1255985389848	412.4035356296718	1165.191131166823	794.8569688744583	1021.0606178512755	338.8776574688574	2981.0250266509433	0.7403145914187752	1657.7123164181123	1179.820635838199	379.09554803845316	1471.7606032911199	242.99388098537145	612.2347956389552	1378.7709013763329	309.90385820820507	556.8511032306723	651.4107549675497	715.0506855803803	1985.3545564729948	984.2707069024373	472.35317530897265	3614.2195330676586	1390.5532084423558	1596.8361245167928	2370.9448067688027	525.3186236517138	766.3776394549061	811.951073769693	496.52782508739097	1025.3676845964021	2284.2456375363695	262.62005888904287	359.64519350571845	343.8399999409491	90.25619542006478	388.92317132293925	578.3607682190893	847.1961304351875	363.26361835677545	348.885711324346	97.24082923275522	633.3959962163709	43.19967108194996	682.5050815958238	637.1355256978377	324.75053916992914	358.7442367167283	151.97708922768447	172.6507446170342	546.1126310195798	167.52149338109308
P381-PWY	268.41928140878554	636.5593961909752	0.0	0.0	2605.616314401547	1124.9732509434666	0.0	827.8545703312232	900.588457268515	1950.2633027182487	968.7555987889209	0.0	29.39168992881651	244.90505760288414	31.218647141236847	781.0171932166977	494.4591468379028	103.20920119237383	4693.825328029195	0.0	230.90441943116267	581.2879738968379	167.989299663621	6856.975850376833	1367.1742063218292	4018.0700703449443	885.4355956200707	5524.729720679354	239.9361319479704	355.5584974088835	0.0	409.47131607954844	840.2219545893456	202.90243699346777	1323.3741101429116	1931.633488027231	3296.67984129533	4317.315190458917	1065.663503640193	501.2199236532557	173.9705402426792	2197.8790519761365	388.0304077869702	402.20600229202597	451.3816743864004	13.432586240185998	2909.6658155723503	182.15842753668804	882.2623629593248	36.53915707054544	0.0	1005.8330890501372	79.87103310235679
P4-PWY	19315.118378293137	16710.10765990201	11326.33136287312	19281.97621339629	17907.916567505777	12670.485212303165	20281.703914530754	20341.9787245252	10880.025896695883	17516.574723504255	18697.07495583535	16123.59981178162	18411.47432252488	14736.91223103465	14613.333323468558	14800.303750857262	20119.946932667666	15932.288963442936	19377.37330181692	15939.020580091352	19067.464703584294	25504.096738912798	14669.967411167072	32717.059914081605	19128.252399203233	24615.134580233283	13455.197341970954	18571.819046876146	15850.644434053696	13521.03698328731	17488.93122876459	24033.428010106978	22782.201868909324	14012.358205166995	15545.080985734094	17362.709490476725	19735.242255460067	18378.298783784216	16634.909488955313	13405.31913538962	17527.776227486633	19946.19677028736	11266.790298631193	17177.53251607196	12289.472587370401	14795.155659516351	19401.462339496884	12467.899885793197	14613.371012498183	8978.197046287953	9617.510118414579	18889.151371437645	18882.825301229186
P42-PWY	11686.252130415967	7085.235460926029	7653.124039475302	19686.291737809475	17721.625612901295	10524.161303369996	2129.7642071438813	12985.700302673677	5959.594587160916	15411.898847521381	8381.405403462533	13499.084346936133	6326.906880680401	10779.3673384948	11323.535855599597	10126.669566569302	21799.857479036185	11427.83197870442	19548.133493837428	17584.35437112782	9569.31662658113	33281.43926843432	13516.881943019513	30487.872761722047	23479.842173424557	31337.623333087417	9468.974227042638	18216.900965895216	5100.309096530639	20157.663758470062	12579.043691941331	26954.889583028013	12154.158900909946	18120.559478782467	11231.813019058265	7527.088591977944	21601.789003967308	11848.74544085327	7054.148701648734	9752.669704797827	6699.554704733367	11109.23592561531	10542.813889277377	8226.302455029174	8448.387576973902	4382.436710819883	11954.786963605256	3061.6631205344543	9326.039002601467	11636.56858545453	12463.030041025339	11609.35743259151	1650.1135024062166
P441-PWY	15330.139468993217	11571.204415289794	6223.734824677182	18278.903090983455	14877.08345517688	12103.929498229514	6229.0001815253845	17342.2196926695	11758.338073573921	13444.923783999759	14275.954649912128	15515.9497439993	10868.580076882427	13947.138356721029	12119.70161298575	14915.554973508095	17318.777456185715	12413.942971930443	21588.733676460048	12669.760901995352	11764.133666252905	24344.41234765195	14486.750497861323	27581.150035618546	19142.168199050466	21505.91437916761	12174.580018815413	16884.524920872384	11491.539044825919	13226.900488419291	11795.291944190227	19940.512867829686	18491.877331561456	13209.00391254707	16971.856886599882	13807.60476858901	19858.88054620492	15681.505167745658	12752.990429013536	11599.03847651486	8253.452648054383	18405.695349864596	10272.72557765245	15676.62822418679	9812.109811610208	9333.695679156795	16302.443281751037	6047.436905294669	13937.248460444112	8630.91804778299	7800.793127134465	19065.10308736989	3919.6624423576363
P461-PWY	16965.115623739326	7769.146158772295	3398.036966655494	19389.708156084278	32592.018730546984	5291.847167013009	10577.363951447047	9411.561915394257	15493.42518010176	12693.609288110465	8571.37881490479	15355.476132822572	10894.861922317448	10901.835598068963	12619.735947878067	12520.125556363817	6602.512636544514	2173.1394655955705	17763.576194555644	28674.35424572245	7531.271793356492	9120.917660317617	11083.601899542875	11101.262688515308	11196.016152649392	5873.663781806314	8218.285161630887	10252.016008944365	4517.318259181115	5809.546598967159	4870.140481760639	15218.019693777343	6702.288342216459	7426.472833978567	19075.90471004471	9759.541045059563	18272.110564944916	3489.205867593326	6680.979169773367	6711.653741405069	22836.39429068385	2558.778120966921	12897.455250849072	5433.851706439292	10637.548923323515	1541.0777420046254	6424.9354833919415	6677.839771239142	14464.291011461743	4635.339554944273	7162.790576268604	15939.53958063043	5112.735506190619
P562-PWY	5629.7736636358	2972.5531036429534	1355.3057633488713	3916.591333390613	11501.759680555746	1647.748782248299	2610.7512181323077	4451.33687464747	204.46702612561336	6457.278530092671	4449.2430619270335	5526.728868772077	3529.2795725613278	3135.085952115859	3423.1498343320154	2036.3901982805828	2761.625619675271	1391.6125149594582	5990.0410849837135	8994.612343560135	3888.9959962668368	4041.663295214278	2910.544608904833	11640.529155333981	2964.19368692793	7554.358673623845	2757.810850130682	4809.703757400954	2460.2845944401447	1902.7582854096972	1565.566607603198	7769.438398129352	3546.0445619661527	1432.240759803688	1862.9709864643999	2509.4917954436237	6219.160286498007	4920.035228061135	2264.437770426933	3365.624808347633	5811.234793957775	4076.742573008383	1818.9850111921999	2243.0882647496514	2474.2492265532296	1048.9557258955026	3391.183350271379	2006.7409829279452	1537.9984651866469	1736.8656648760855	1902.7894105853056	5749.652331906025	3560.643331976013
P621-PWY	0.0024043810623472464	0.0013525106778872966	0.0006098633428502506	0.0033544100320517926	0.009050919535852896	0.0007869022909895659	0.0018455376239829137	0.00044356052799471757	0.0003881014453061468	0.005065269310420525	0.1340985069960561	0.004499061359861728	0.0008203878116259083	7.768346315785828e-05	0.0025147435886274205	0.003219617520353412	0.007357751758631255	0.0010978818449383875	0.0017184299848630508	0.0007305220078396209	0.037458250120479035	0.0003104317316926322	0.003930741997520195	0.0031461007138643914	0.005873241976480115	0.0009203044034457443	0.0032468620614617147	0.0012302028254481386	0.012394721395546834	0.004652095731827723	0.002006635105487683	0.0025607312736107913	0.004659132800676758	0.010918234030564404	0.00027722636565267095	0.001130840995424702	0.002039381451999639	0.00411974675771323	0.001507990616820954	0.0002662540747019728	0.0006285405264001833	0.0031813063254798974	0.00037685019462864884	0.0008093778593722844	0.0006761743762321628	0.0025599495236171216	0.005785457799895247	0.00099747992469863	0.2054845754242478	0.0005651234309737624	0.0023054196992662746	5.5445266091493e-05	0.004265950779661516
PANTO-PWY	15119.637627021935	9879.845688861073	7062.178381449448	17931.53834655196	17553.559019422988	12832.784671234649	8507.09496009346	15852.657104555501	9688.534798963301	12965.362302791647	14762.386205530629	14561.108462343096	10342.710704700812	11190.699172373252	12455.36576529945	10745.456102094	17747.810922508244	15338.608810891417	14835.275141473732	17589.127755729744	12337.556880041642	23255.167016883097	13027.380511820846	25507.784756631176	18628.48645040812	22595.19119044718	12634.130010296343	15899.880557766632	11990.58219043825	15135.351930649083	15780.509187817379	27011.673741134455	17196.660548504988	16142.603000613892	11406.233835249719	11801.485719500057	16287.366661776434	11674.845536871388	11449.987734536635	11259.650380009689	12522.454404364033	9234.108882827892	8773.078211636126	8408.07336300314	10110.882846626488	10428.88315393028	11827.837995940326	10889.479497894787	10846.644425176608	12367.651450817977	11458.850130366276	12804.748779627302	10607.968899020507
PANTOSYN-PWY	15942.945341148059	11368.690824648955	8767.26049122205	19007.2989684941	18016.40764829529	13529.873836773737	11251.986568055932	16331.412566718855	9672.039077942289	14781.295969548763	16076.602052049799	14882.990871482665	12120.961688890991	12269.61638066774	12248.890657108346	11858.668612227755	19842.594894251615	17088.32564847926	16517.839332152183	18076.579621312296	14542.099740519632	24175.256084473865	14233.975012953015	27766.195519640798	19705.455387002254	22576.32992418502	13332.392861333892	17272.17612230539	13438.077295280902	15905.609738218289	17345.758751518984	29416.607497868583	18751.819878562383	16301.909803995917	12131.895006633413	13097.7652759229	17386.687221463715	13899.637770987498	12722.02637771235	11790.155195241001	14409.93743404139	12613.677332522673	9038.428663587205	11144.672426554667	10263.724379606767	12237.5427845604	14347.685377912509	12303.062535362817	11709.538046146265	12919.671308579163	12124.181132181704	14298.992289498035	12305.471800975796
PENTOSE-P-PWY	7670.509512530113	5706.752281113693	3044.423972966799	12716.222851335855	10494.900482358973	6450.8451280103545	2953.9754910205606	13327.533475471848	9528.061567778777	11511.832764544519	11323.042803497297	11292.710330906373	5213.822410699887	10054.735235136204	9017.119282355678	10202.700070070596	11097.949513059439	6590.998896415443	19308.037564278235	11417.946855494316	7641.806119024512	20837.803363770963	9327.22062701594	27204.036557389754	14496.391068921037	23962.483273715417	9388.81719780389	13588.625844464035	5089.976901432477	12005.244958016465	7507.0307181720345	16295.283564032825	10584.591090537882	10882.966542064372	13134.38342992469	8108.619712206978	20905.12877958546	11079.788736362194	5848.074678976184	7049.148662014981	4648.846307634743	11228.977331258326	9562.528446979011	3989.356712505291	6672.2292177102245	2815.6525742338126	8775.843690079942	2486.6542735590124	9312.827964538299	5063.20835140664	6956.821985410565	16991.24813789107	5065.819326559794
PEPTIDOGLYCANSYN-PWY	22753.80545568306	23239.333727941786	19185.046384551802	26378.78034674073	20076.628226980385	19675.561093448065	35596.266755912955	22514.468300635497	11296.542041755762	25559.328945405443	25346.876864479367	20066.808214638586	25130.93785038223	18031.45217220575	14726.982307905535	18098.546905655923	31983.320037707108	25832.939452162358	22521.52406533658	21936.532899880312	29799.37094106236	33363.21008019811	20243.86181995584	37222.437206889794	28889.379047530845	26430.573886683273	17184.109304098707	23329.931599634052	22307.79163550609	20923.12344847361	25169.85872360871	40806.720999868834	31889.847334505615	19749.54158918218	16526.55699804261	17968.319646452557	21097.240976033554	22438.963550121087	22458.187823138855	17967.747263650635	22803.942685642764	26763.020162033266	11513.68751345113	27223.17093226074	12828.131097568119	22186.328400063543	27794.17905817394	18897.74523469028	17966.43352668972	16182.859295391561	15708.057334202484	20817.058751482513	24079.72314769994
PHOSLIPSYN-PWY	26271.176629534835	26921.315870254195	21464.382432876188	29331.365133324267	24206.690124428187	21912.019187846883	41552.438496740695	25842.720668767663	15066.657557881768	27480.98785184249	29807.181970185724	22081.509392939985	29509.992448778245	20792.075880740766	16666.070984704824	20161.1621143691	32873.1991526456	29465.449903912886	25524.45906699163	24809.55485969097	33985.48865355056	35224.383368255	23180.59740928698	42825.98259855231	31353.17819946305	29862.940938173735	20117.6545268036	24740.60649184672	25169.3085291192	21098.220376917052	29139.282306230005	38775.878145630384	36194.35625069121	21767.437134189593	21386.667717606444	21549.003388159283	24844.694074022595	26353.201010341523	26516.509075599188	19954.530758669123	26469.04866169626	31280.518340282415	13140.159637744227	30287.4396023065	14483.9666901554	25437.74370049569	31372.73275615362	21601.032674152044	21190.45845045496	17450.359499017693	15232.817555561185	23510.054426130067	27103.185212803666
POLYAMINSYN3-PWY	2737.422107617012	2173.7444023809926	1430.9951499725646	5974.633797568744	2760.893879159778	3636.7299440220354	1100.9386967435223	5981.190236081749	1236.4954658650954	5178.066542662813	3050.723617515168	5210.382922351015	1937.2659124710462	3722.095536629742	1239.1374034408095	3407.869523755127	7190.0386703525355	387.01592696067723	6440.001600924729	1311.7571397377126	1154.1363128834744	5355.463954740326	4824.380261404458	6385.008028581626	5822.821819358071	6687.85204323509	3637.671641621722	4975.358359886695	914.8842312103075	3658.5968533924865	1365.247241746243	10058.606434361463	4579.127661448685	3125.4588246343283	1929.2614766836725	2590.65450712425	4061.451706434647	3790.344036160814	2909.704170315157	3482.8167044858224	963.0628225421306	1975.0016660009408	2604.4898390568005	3167.2306193242857	2842.748286589388	3461.678624316677	4837.562196305856	1440.2037790023728	4474.996778257542	1623.1600405438176	4157.667547113639	2222.0370707811044	405.3130300703634
POLYAMSYN-PWY	2703.2949751568694	2188.039221621474	1506.449584498354	8389.097097082446	2993.6447081020997	3658.4186813790516	1210.8115514666074	7245.683423259178	7091.903964947326	7637.822319747752	3842.443486202721	6324.831196067317	1952.298217510339	7511.066412351113	1178.9396216328175	6856.752393956385	7384.04144543906	2264.882940678143	6692.340669208051	1262.246634283501	4589.794986484752	10352.621547712499	5997.355294942487	6479.975589960608	8100.708908373233	6891.081691045136	3849.326797862188	6633.558429652147	2536.6397387007664	3744.0897690748375	1311.9850950368548	12997.856840125478	5813.616449445813	3262.131892983117	13583.019787451341	5579.372436376838	10735.112918175604	4007.1506055503596	2977.3076896570474	3569.3111952055	1112.0358139076084	2084.4131466448694	7198.088027121685	3342.0624273031667	2762.652023916254	3431.5753377238366	5729.352744102876	1378.4268494804624	8370.739821197642	2084.7239178771138	5453.080372774535	11681.236440908	3210.6380247268526
POLYISOPRENSYN-PWY	10063.574813841326	6560.885443028312	7014.401506375532	14289.202495699896	12648.50398209612	7284.827356114381	7764.434214744921	14067.54942731869	9896.131730038609	10164.463358021936	10133.102324988056	10865.46326764969	8608.906994260029	10179.009137594305	9800.507735520176	10607.387967153285	14511.459162440678	9761.322427070727	19614.297553226574	11256.794490218419	6576.895630941663	22938.06989721246	9514.333298707603	35744.84576608657	15935.799157031759	22908.126456719703	7568.357390194705	13893.505467469253	6400.020509136135	13486.793491660863	8842.698044897954	15893.104746538205	10276.194129846903	10335.167114750262	12382.582288639038	15200.344897044075	19071.126249588717	15620.218623588193	8750.710696029078	6567.986987217	3759.5535814599702	17467.701198658866	9443.458765119247	6035.433707366297	8910.794301379769	5662.45010850851	10653.978597063651	9485.788793765918	10323.668561539072	9294.196928805073	8737.126988286984	16001.641250308341	6168.602483032839
PPGPPMET-PWY	2221.6371375299714	1847.3443554757177	537.0367919629524	5566.925905556571	1497.7498655509946	4982.899243584837	422.0632849447216	7015.124542105707	8116.089712926382	3349.8002932492054	3877.9974454561093	3944.7675649824855	2697.3764545934087	7039.89310906754	1848.3361934168051	9407.927656509844	1990.1159389263494	2271.109276608192	4313.944654846084	303.74339670627654	1876.7296027150085	7639.836480454785	3919.8823483028627	850.8041230274007	4164.797988376076	7203.805468712781	1577.355040885112	230.02098236054277	2966.163980552684	1604.0490206187067	1508.0213397991697	2046.4957221134564	6114.179663072394	2142.328678736832	11335.636762621227	3577.8650024127237	8458.930655600914	4412.734400567842	6024.233020092171	2427.9016551088243	107.39802639902753	1405.1891150027614	6420.244792067017	141.90082995804633	79.81887519491269	840.1555071661672	2141.967336868614	705.5884526614631	7412.328654623819	1809.9522509950493	1254.6189934941526	9312.231719186018	271.11108872675646
