# Constructed from biom file
#OTU ID	SRR18588258	SRR18588324	SRR18588325	SRR18588326	SRR18588328	SRR18588330	SRR18588334	SRR18588337	SRR18588338	SRR18588341	SRR18588342	SRR18588346	SRR18588350	SRR18588421	SRR18588422	SRR18588423	SRR18588424	SRR18588425	SRR18588427	SRR18588428	SRR18588436	SRR18588437	SRR18588452	SRR18588469	SRR18588470	SRR18588471	SRR18588472	SRR18588473	SRR18588474	SRR18588475	SRR18588476	SRR18588477	SRR18588478	SRR18588480	SRR18588483	SRR18588484	SRR18588486	SRR18588487	SRR18588488	SRR18588489	SRR18588491	SRR18588492	SRR18588493	SRR18588494	SRR18588495	SRR18588496	SRR18588498	SRR18588499	SRR18588500	SRR18588677	SRR18588678	SRR18588679	SRR18588783	SRR18588785	SRR18588787	SRR18588789	SRR18588803	SRR18588817	SRR18588818	SRR18588820	SRR18588822	SRR18588824	SRR18588825	SRR18588826	SRR18588827	SRR18588828	SRR18588832	SRR18588931	SRR18588932	SRR18588934	SRR18588935	SRR18588936	SRR18588937	SRR18588938	SRR18588939	SRR18588941	SRR18588942	SRR18588943	SRR18588944	SRR18588945	SRR18588946	SRR18588947	SRR18588948	SRR18588949	SRR18588950	SRR18588953	SRR18588954	SRR18588955	SRR18588956	SRR18588957	SRR18588958	SRR18588959	SRR18588963	SRR18588965	SRR18588966	SRR18588967	SRR18588969	SRR18588970	SRR18588971	SRR18588979	SRR18588980	SRR18588983	SRR18588984	SRR18588985	SRR18588987	SRR18588988	SRR18588992	SRR18588994	SRR18589033	SRR18589051	SRR18589062	SRR18589063	SRR18589066	SRR18588270	SRR18588865	SRR18588836	SRR18588303	SRR18588718	SRR18589092	SRR18588681	SRR18588877	SRR18588742	SRR18588655	SRR18588672	SRR18588866	SRR18588854	SRR18588699	SRR18588876	SRR18588284	SRR18589071	SRR18588853	SRR18588694	SRR18588314	SRR18588264	SRR18588297	SRR18588830	SRR18588512	SRR18588287	SRR18588661	SRR18588669	SRR18589018	SRR18588717	SRR18588683	SRR18588261	SRR18588668	SRR18588312	SRR18588835	SRR18588724	SRR18588719	SRR18588712	SRR18589073	SRR18588867	SRR18589097	SRR18588860	SRR18588872	SRR18588538	SRR18588713	SRR18589098	SRR18588904	SRR18588715	SRR18588286	SRR18588665	SRR18588285	SRR18588511	SRR18589072	SRR18588869	SRR18588735	SRR18588720	SRR18588291	SRR18588305	SRR18589090	SRR18589110	SRR18588267	SRR18588290	SRR18588844	SRR18589093	SRR18588293	SRR18588697	SRR18588288	SRR18589104	SRR18588295	SRR18588701	SRR18588524	SRR18588689	SRR18588858	SRR18589112	SRR18588725	SRR18588730	SRR18588576	SRR18588539	SRR18588734	SRR18588663	SRR18588265	SRR18588262	SRR18588273	SRR18588708	SRR18588557	SRR18588304	SRR18588723	SRR18588707	SRR18588658	SRR18588700	SRR18588271	SRR18588277	SRR18588662	SRR18588590	SRR18589102	SRR18588656	SRR18588862	SRR18588722	SRR18588847	SRR18588871	SRR18588705	SRR18588316	SRR18588521	SRR18588559	SRR18588837	SRR18588874	SRR18588744	SRR18589096	SRR18588848	SRR18588302	SRR18589075	SRR18588695	SRR18588706	SRR18589105	SRR18589070	SRR18588741	SRR18588875	SRR18588842	SRR18588841	SRR18588319	SRR18588873	SRR18588545	SRR18588855	SRR18588703	SRR18588864	SRR18588839	SRR18588659	SRR18588306	SRR18589103	SRR18588522	SRR18588321	SRR18589108	SRR18588692	SRR18588704	SRR18589089	SRR18588721	SRR18588653	SRR18589109	SRR18588698	SRR18589088	SRR18589069	SRR18588268	SRR18588851	SRR18588819	SRR18588259	SRR18588550	SRR18588519	SRR18588740	SRR18589111	SRR18588289	SRR18588674	SRR18588726	SRR18588294	SRR18588863	SRR18588260	SRR18588667	SRR18588729	SRR18588702	SRR18588843	SRR18589106	SRR18588568	SRR18588852	SRR18588298	SRR18588263	SRR18588649	SRR18589082	SRR18588307	SRR18588868	SRR18588861	SRR18588313	SRR18588300	SRR18588846	SRR18588269	SRR18589087	SRR18588838	SRR18588308	SRR18589083	SRR18588526	SRR18588840	SRR18589107	SRR18588664	SRR18588671	SRR18588870	SRR18588905	SRR18588857	SRR18588272	SRR18588690	SRR18588296	SRR18588849	SRR18588318	SRR18588652	SRR18588299	SRR18589080	SRR18588266	SRR18588556	SRR18589081	SRR18588320	SRR18588315	SRR18588292	SRR18588529	SRR18588666	SRR18588686	SRR18588317	SRR18588670	SRR18588301	SRR18588859	SRR18588309
1CMET2-PWY	26096.591122592872	32276.45733967183	38231.499896696056	35919.44941519222	33642.323615052	30380.905295579254	30042.61005930375	30106.79081375962	31290.761344720533	28671.421299739435	21319.13882081896	37610.635416446494	26471.77265036977	7096.131599040781	4128.546788218778	11510.957414594202	9767.440173347908	1083.264655218418	8666.430777852796	1893.5308942582571	3944.0740603386366	6633.137355366936	26658.52335629648	30247.320797913766	14653.393313934816	25472.34400827015	33110.82714733189	31486.93234770172	34056.53128077522	29188.448501720795	48048.02009114086	38994.596545497894	35562.59520635914	43281.17106457322	27348.763031490165	43443.76811656814	23284.83963745675	25531.043224194935	33976.13893493761	30588.922049117242	33541.78241877362	36021.8638149241	12502.045825187628	39289.40269062035	37552.228048490266	15283.46776577995	37536.36348565935	14459.59097849502	28890.4977295818	5892.354228252934	12253.302345969898	3334.8413442954197	35852.80658782218	22639.118404245368	2801.669200446441	103832.80242818089	19221.545429547456	31721.547795129125	34322.299612254974	25727.725682193774	31507.558279539	25044.174369189397	30717.724059891054	27487.13758235505	18143.85298232103	36171.05739200287	41140.30978279043	23310.33934426723	48375.795126447025	17656.037828621425	47374.99291087007	18707.367305779262	26072.053345013264	33934.209403006724	53370.277438499164	30211.53930437024	22757.15140528836	31960.85890480914	17031.140628013683	34987.32229965923	15932.489683605305	37378.25573229082	27662.494743390966	35316.75163021791	29338.088093086517	23299.550782536673	38960.91096718084	24487.68932777164	38598.00195607596	21422.936574886106	17604.758021403457	54759.880987369135	6786.144166270257	14081.107904419896	37879.08986441358	31806.338406594903	30999.29023321684	22043.436133985277	22056.67989999274	28910.42111683014	42562.438474336945	13997.178038289727	13409.056677667864	14440.507074817646	21235.80180436841	26501.040919931704	23150.32903530152	32315.237535729248	38206.903877446675	36622.31871261627	35326.04502899508	14322.024197311786	30652.644642635627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	14.360359275981683	177.26911013352665	268.10667884487776	30.168112723836465	232.80455817789917	118.09735903712259	148.7842442281307	21.521719291756433	222.0927640513968	8.558407771756437	388.4136538138441	12.992541373306564	18.71809745672398	2.7812565204385984	0.022012512760750936	4.052431195520432	7.973743538053953	0.5910382328847275	7.435851852558455	5.089321369211112	0.0	42.8235127494148	60.10349819379342	5.555304380888882	35.38838276495674	148.92446310257807	16.938880213034334	19.152831466310037	104.91438010341206	63.23123549779391	336.34506553711617	20.885589477633495	6.481872089860299	99.6089729177272	27.40377427762288	918.4653977802005	67.49481556002165	15.841220569906902	13.759067148989855	2.9737578204323643	0.2188921013090719	79.36950367873334	3.547942970193428	60.67516217657477	132.2110587001879	2.5373588304180306	8.18406460108498	17.888316014505595	108.97835824014112	9.573882151481197	0.0	1.2213366992356425	3.5044106503034773	7.271816290307592	1.321236364210422	347.9978033339917	8.824413004289125	79.97612247405823	52.77431753934464	8.784608015756682	12.051507346479326	0.6680854220666171	95.59493132262119	25.807010503023207	11.40451181179098	3.3596428301460053	100.58582325949773	175.86519622139733	22.996174793361728	19.31357602455292	41.42118442497272	11.767631640358465	56.324188405226025	27.22491880849382	265.812241925056	191.9370551214491	43.45281912484744	16.697451886546986	13.675242634311576	34.62893359105998	26.439530238939167	0.5029471713602662	0.4295968631590303	97.06130286608172	34.4691270928731	7.3215230787667345	275.5911622081328	31.23165593015757	16.167641128953864	1847.7936929844118	0.06152828782068892	43.41732815471133	0.018447018716932016	28.38850598459791	37.62898505263681	70.85537545326541	31.62844899868901	34.1271519439778	75.55562283720974	598.5880929016307	407.3476657698729	241.70279831321903	268.0590746807279	372.18736227546657	216.95239799567784	573.043168047645	305.93384513649437	4.959641048334513	148.92493149864046	4.576910140169095	130.10720311597154	74.97063070514754	22.02866896463494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AEROBACTINSYN-PWY	4.5553219890089744	119.4257170069655	294.64518647347313	6.361827899843969	164.06726254102225	35.314528116661904	0.0674854804013946	133.18185965464235	12.069240110189213	2.3586947442214274	5.151419042831052	7.333131858542671	6.220812333086474	0.0	1.4121757478729948	0.014961187188720384	0.013029089895850643	0.0004279318175665548	0.027483018326054303	13.517694340522459	0.0	0.0	46.117527207249815	0.02520922906191015	21.379010187012344	5.277480370935321	2.8706384333230894	1.7146374156522572	46.76776796031297	18.05536027981504	0.0584607535337454	24.89060366811279	8.205128767738355	4.639697558383728	0.04565311955232179	205.20869390034522	20.87659673353938	1.4277230836085122	0.971913485665782	133.76705453964573	0.0	0.03554820049388724	1.6529839879049575	103.55354719732708	7.348646467816606	6.286213844794321e-05	1.1743119864314595	1.8936135802800402	7.831326293712002	0.0	0.0	0.000591798608774291	82.55695918650278	13.922212003409129	0.0024418428545037066	36.52675379141048	0.7001103494225287	2.3039760012482793	0.0067970743451080265	39.111888957332816	4.731725813565239	4.859573606814336	60.24585760002248	25.444874660637833	20.266249083928024	5.1846063924428325	2.355005286554563	8.036437684454959e-05	230.55067104781267	1.1908724794429282	1.8923095822933387	0.022566970689951466	65.90501558172872	15.991872148047758	13.355841186581745	62.3214801745841	20.352722690514238	31.18866176134407	0.022650734232997488	16.017244427164872	4.239494009948779	3.065192338789033	2.595510695935286	1.2173482322114801	6.585052073912987	9.822648971374205	136.7509546686599	15.471081687418438	1.8046101163582189	1196.2594392236056	0.0	29.765363842040607	0.9428760959746295	0.0002266971533500378	0.0018116369518821726	15.728692547044043	4.477464186607486	0.01113487277997854	92.11394703480948	169.14382680998446	81.99748086810273	78.81788514742833	73.198264149002	141.10989161538348	21.682476183453094	190.17370564532035	96.03719534617665	0.0	4.1631151217034805	11.531457376623509	19.9232003889411	0.0010077539994688305	60.15945156550423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	111.77316819954629	1089.8477041206781	2246.338048832832	341.7460200896004	1300.220463283345	1065.960144541452	620.4324506799643	984.3191396640074	1487.7839491862371	180.72594067430438	1661.3562590045813	233.66125781584472	403.3943712568461	169.89049408912865	42.93354771790627	114.80963793900919	95.19776337107412	3.153426593588301	91.19853335139307	104.2210014466184	0.0	187.06754483122853	839.8031999559373	118.42017567332184	174.3309142457273	1198.1994620252267	236.6334650468695	333.3122774494911	1285.8075738551597	716.0062116897547	2017.9705259556279	644.2849787436274	400.1616576717308	568.3026949062248	327.12091402581757	4916.341668173875	427.1202418316209	239.20532566753704	283.45137793234915	1021.1715394530787	49.625147637717824	670.9893204320978	62.16961401384228	1311.5712572328407	1108.2027399107978	7.877478856380837	116.8090539675206	150.9428033091579	886.4385430687929	170.72736773586806	0.0	0.0	917.4081752463728	190.96975922056808	13.5473674435558	3440.4647176644526	112.39451968144375	514.7871548723206	709.2546954553499	662.9332794644066	171.96926091539942	102.3839547365696	807.0220786260702	399.62867832997875	382.5376755787541	129.7124450162396	810.4907713512742	1020.8405312929765	1732.4372523518027	241.6837914191608	316.2587534376999	266.0339636690475	802.3623957408847	364.93042134385195	1189.7779932327583	1042.8746956275775	588.1499736488181	571.3839915879233	272.372542824769	485.5860610974515	138.59702898011722	116.88945963767748	47.80114050747491	1041.9496354795986	381.54326545443314	212.01256889478955	2608.6435057486965	754.9130046279342	290.0528497095811	5392.950248650774	5.7595007120397215	537.894629379255	30.26187100507001	59.41074492869261	509.68234083616903	574.5309297192183	348.3018512951442	242.71766139964683	1168.871305583098	3651.42139221939	2581.7382833117467	1745.5867908357557	2555.4373752439906	2752.1120423246734	1860.216017698924	4046.0010139453875	2131.1500282902653	66.9935185763658	1184.8729545337087	213.04315081015494	1411.7944181608411	459.718324239969	615.6356377668634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANAEROFRUCAT-PWY	24319.572817326803	35677.701226875935	43196.171007519006	38547.67125631878	36944.45644974317	32273.163233076713	29856.477772238697	32678.51346197988	30544.458966463455	31736.236896103495	22270.212375876912	39318.709504893945	22698.639403430043	5570.537064728219	2420.4267049911223	5611.032051394508	6214.744515816871	466.3982383612789	5180.004782976299	2324.501411315249	4326.291008565017	5137.306653763178	20424.46307058174	29246.7394243504	12851.626398855284	29221.810031173423	24537.70377110337	28552.786745835925	33589.75892734775	32097.231130876804	43123.56485845902	44517.826123198836	38158.19045082503	47447.96695604606	29147.530631944297	51058.53750760699	19660.72859079161	19947.679895939284	37637.411894999226	33545.73039131387	37436.96257333465	39988.059819217095	13267.106023072505	32711.46771864525	42163.2704559436	11968.35639848865	31302.66536899747	15084.106379842546	27389.244443489435	7116.494551305196	8772.826831586392	1965.444018275139	32504.734962417413	15997.376871307433	2773.3389471085206	90772.07013687913	15152.77955550672	38259.1252266025	41605.5802318148	24204.435161388807	26088.419340767032	28865.60518043994	32329.522801286486	26648.73656834243	18979.282385187722	31866.447573777645	38075.439310095884	16955.119501127792	48817.30655571747	14054.845579150255	37672.49841886754	20696.708140326115	25382.54894711584	35374.17097965079	43696.632728017	32601.143151777138	18765.72341879214	24820.686305750107	16337.396571884396	38863.17742448895	11653.776712074132	43031.587112960624	30497.227497393105	33487.363572740935	29082.580548717808	24478.47512882931	37918.18418261295	21985.28735480888	35176.25559964473	17914.00485610897	18167.20962566095	60710.735946503344	4745.9077728078	13895.07682429913	39585.31090993129	30452.407414791513	30410.696700381686	20694.956887014043	21381.49617912857	28214.67570995526	45386.8692546978	14248.328735641364	14157.12433302272	14145.106054508968	20667.243322906666	28058.65934212796	25363.280744762953	34230.67330524526	33353.37254466576	29813.558045946935	31085.127287418727	16362.556862531193	23462.0569564816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANAGLYCOLYSIS-PWY	37951.61923736602	45450.06016008665	52318.33349438887	51630.947515473155	45715.585499828274	43335.32309416434	43266.25107570366	40277.88307840568	42551.706306049	39954.580985568806	30236.45185594138	52907.61308379814	36617.34827224176	8568.666222436512	6258.92336522133	15027.362296373525	11313.262001394012	1461.0819557018963	11057.469340532089	2722.028617296154	5989.486228031939	9254.05205527379	36805.98397506936	45483.217840775265	18747.468007605632	37298.48634224117	41377.53578762268	39875.37442873767	44829.46245365522	40818.7783768945	67702.31615719933	54947.92231579039	50018.42444854703	63776.47608450555	37434.29240791986	61080.13115322396	32486.638268496812	33939.054079284564	45647.97210199709	42492.42553857189	48681.93793175584	45570.56939711836	17013.354972427598	51943.53016987604	55586.5847698137	21665.012812997415	50607.32711938171	19013.187808449366	37832.477085341736	8054.243270426688	14119.218397056962	4071.895916032357	48547.307863313006	32530.580425116063	3778.007293771015	159377.7924149247	23783.52114942043	45728.120771711	48855.58936845561	31322.41404957374	43893.88570911482	37084.655473753926	40833.50767779921	34970.43274132473	25254.423637651813	51984.36064547264	53162.995762829494	27789.41665992949	63910.17682072502	22264.056660822353	54447.08166317201	26961.810520128376	33439.73410148973	49084.47021783439	72714.10256516073	43986.67055148001	29338.592656066565	44893.22154820703	22861.59857153528	50743.557391926355	20058.18121287265	49587.282975779905	40099.17118183742	53682.89714757199	37584.79775769849	32733.365318966848	54010.460381764344	34141.81699212642	50637.65160907794	26294.043910353503	25154.832394209978	79310.49841611959	8142.570083020624	20343.300248303705	54544.62564045557	43922.967556669544	41485.2070254497	30362.050726759197	30195.336925161457	37140.30757199448	58990.61838189703	18568.591609788924	18307.67052936431	18016.19814810173	30287.957701830474	33445.92101250363	32644.967838755743	44420.45865283512	50726.04050973121	45288.217906288475	53194.272632381944	20083.87444267795	39827.98446462931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
