# Constructed from biom file
#OTU ID	ERR1331785	ERR1331786	ERR1331787	ERR1331788	ERR1331789	ERR1331790	ERR1331791	ERR1331792	ERR1331793	ERR1331794	ERR1331796	ERR1331797	ERR1331798	ERR1331799	ERR1331802	ERR1331803	ERR1331804	ERR1331805	ERR1331806	ERR1331807	ERR1331808	ERR1331809	ERR1331810	ERR1331813	ERR1331814	ERR1331819	ERR1331820	ERR1331821	ERR1331822	ERR1331823	ERR1331824	ERR1331825	ERR1331826	ERR1331827	ERR1331828	ERR1331831	ERR1331832	ERR1331834	ERR1331835	ERR1331836	ERR1331837	ERR1331838	ERR1331839	ERR1331840	ERR1331841	ERR1331844	ERR1331845	ERR1331846	ERR1331847	ERR1331848	ERR1331849	ERR1331850	ERR1331851	ERR1331854	ERR1331855	ERR1331858	ERR1331859	ERR1331860	ERR1331862	ERR1331863	ERR1331864	ERR1331865	ERR1331866	ERR1331867	ERR1331868	ERR1331869	ERR1331870	ERR1331871	ERR1331872
P42-PWY	25744.786131436285	76974.71312928834	20597.694542757254	49256.476247608814	58726.24188139287	76785.48334746997	68074.7150059232	36439.81585493187	52973.11131480595	50092.25853411156	53866.17739792911	59610.46772115707	67670.30773120762	29159.93606291637	9335.81813893611	24871.05873105829	50065.125412554	47879.392949342975	70465.83176196327	70520.31077932582	131058.24320436023	52710.01479101466	55610.09403787084	81401.6802843232	0.0	48064.29695776692	88537.00504469164	19912.215314632023	66529.25272996261	60979.43677181781	58758.45862206321	41243.232586321436	74303.43400814144	36158.10472805185	65517.59342002585	38623.166816246456	33808.846734267834	43086.59135324304	49135.37042540471	74661.05339498245	27065.73674711553	31402.28395001829	62427.50532889309	37227.16066829175	21702.40266415051	93460.01777204599	24453.530398925894	102320.51153414215	61190.96514100098	92864.26978044955	54172.259701833456	48972.67559339391	59489.87243379972	49622.43816048183	22874.26250297202	96308.13133371282	91253.10152577609	56235.75084062213	67013.41193270661	47400.815599166424	52260.76095530412	35984.82335695921	80872.4708738006	75317.36242627728	35730.24818992377	28373.98964112967	87613.88897541164	4111.356711606308	35552.39647199167
P441-PWY	23505.00606578314	30671.952686737346	24804.07223190184	31912.638713399847	11622.166687815868	25592.01756633084	15279.256440285286	8291.141192688512	23447.69277637421	12208.291766395998	41989.866586930046	20674.119211195015	19851.14682487444	11836.88896936385	29002.001229199654	20130.985999809454	13171.078677242278	36526.55837572557	30740.899710434674	22033.74522222142	24167.54034788415	21283.885762844067	41145.46137562387	27173.36070654528	0.0	29843.06289441106	16480.80514720953	23850.976461855407	44360.688188611704	12482.618334643645	21177.6287186438	22046.56735524358	38200.406991863005	7091.695852637287	23014.140982339817	16658.137250817184	19052.77013435257	27642.646412916518	30098.29208844194	39955.43782289876	16733.81547543461	14283.559882883997	26557.20389990541	30756.46156736596	20956.009807438095	43509.45161314107	13580.273886462195	49405.84433473376	28492.91482101846	40286.392137143805	21111.89272221501	21792.56378493021	19742.465955479725	23670.018718304877	23960.360652633495	35658.88185515501	27502.011108753242	18300.60359190033	46394.0655941727	31579.69012197564	41677.82879625547	16740.47762380045	26852.00423458078	22183.898205490463	26685.82231592985	15721.878154177148	47076.081995204404	15312.14427605622	29012.01587089601
P461-PWY	12337.897689125199	7795.6303928144325	42335.18039376583	19108.232237593627	3259.2855845404865	12094.40482967152	5527.41359645215	4296.930065506145	13845.216337520009	6798.382304899474	16653.400467538788	5147.3518351791045	3720.1991404431574	4120.313680429019	31589.364228908235	9251.761282548789	5999.129456286368	26049.60214094808	18208.011161722003	9683.93843072016	7758.326790969465	14191.885840041898	19922.982128666667	12447.448460924452	0.0	18075.627545655803	5126.574830432877	12657.743855860866	30402.049454500022	4013.805756735163	10979.556132119367	8930.815706078516	16268.464382041626	3058.5813365421095	15133.627163204694	8453.716327077524	3824.661450907926	15729.17084891625	12843.908963893567	15772.673608600626	6788.661413289974	7762.167815052981	6625.983805413812	22268.26440412603	4614.242699399961	24386.898575597614	7498.894443507576	28674.366153576644	13734.252833543349	45966.2339743317	11321.847438798333	18316.61120469333	2947.898517393396	3537.8797903089235	9614.134079775646	21016.238268581354	15210.023234245597	13610.07467632963	20365.818380253902	8667.194715869013	26316.770486382524	5245.481875647779	13331.02288425876	8022.689546043555	5777.4327544842845	5256.388186232749	29764.5474005411	11169.24601034805	15892.850098142651
P562-PWY	5041.743638801013	4585.756084380567	15021.051406025095	5289.8088859412865	1537.2120115291884	6134.575548475209	3117.608079023918	1516.474115986154	4896.555106393818	52254.39896635349	17695.317877440015	1342.245936181969	2282.1375036591276	1036.3848853946251	12180.064946363334	3808.899239453265	2392.465486551176	3241.7107794424633	7489.264007417518	4563.441866229714	4308.977462913537	1827.6112652304228	12383.506592255177	2447.786243479118	0.0	6492.622364138498	3051.9356277544052	4332.95027280214	15949.8270760205	944.2306614798632	3445.6121600101324	3997.211533122237	10968.701139501522	833.8193879504649	5081.599511885212	2442.1167209253113	3424.347820579699	6655.981399605099	5325.325653314019	7480.919808150201	3530.1523915554085	2211.731602847422	3833.546818122092	5789.371923050626	6802.109568145512	3139.708334562809	2885.3483413485937	7200.570231957143	4155.764442178403	17688.29953600748	5279.371750894809	5938.701537172086	2854.496864073199	3272.448443538323	2742.638088441648	3996.9280673389826	2995.8280727751207	3104.597525789922	15180.444868105167	5180.643409866249	5590.056631411945	3074.1966048523495	3478.0509840769905	6509.286972630695	7091.422094638731	2185.5794972115837	6447.623870547118	7223.158775468617	8454.239890965651
P621-PWY	0.0	0.0	0.0	0.0	0.0005321726518446654	0.004401408671604724	3.4862098886427444	0.0005986401522475168	0.0015189319533309583	0.004181560226287545	0.025599100830891536	0.0	0.02067552894905612	0.0015217210792773065	0.0026056731844345767	0.0	0.0003891220306344802	0.0016377215883441349	0.004209669299584925	0.0	11.824225589299916	0.021974038903209103	0.001604171317707236	0.0	0.0	0.0014806623364288607	0.0044902850551262335	0.007965075350254555	0.03568019714557467	4.67667424849546	0.0009264824275770492	0.020439865988745344	0.012896014575412014	0.0015566000199721418	0.00029233971501424895	0.008099223435658037	0.0	0.013309795835612575	2.9503015389891396	4.1665625573476675	0.0005137562499817666	0.002941744797754556	0.0	0.019630253683479714	0.0008645998680831473	1.5584128902982446	0.02134337946040105	0.010568699371071933	0.00010956854417223342	0.01629351734848734	0.0	0.0022410022834694625	0.0012527858135288855	0.009225664211941799	2.990731368620127	0.0017803322215192694	0.16423471366546671	0.004815641619044566	0.00043413783156303904	0.002016711925972276	0.0006937118861291914	0.0004323030255108019	0.007092359774144781	0.0	0.0	0.0	0.056117085626491314	0.0	0.0101289950265046
PANTO-PWY	24630.882162855298	56420.482634520136	20997.77796558291	33012.163190594874	38535.080691385214	44512.208739360314	45023.7862006984	23754.198894015888	33057.08286710401	62409.08281607169	37314.43962414205	35392.35007657819	45378.45488522446	20309.772605965692	46418.18157086332	22535.06993179976	31519.625259846223	31292.43825342294	52154.751231337425	46279.22232172225	86503.70317346524	32843.53362997396	40753.208929519	54636.24975405303	0.0	38205.382653517365	65804.04757685002	21894.74551496971	54963.38018340807	40018.38321858903	39479.429061128154	28854.00424490104	52731.41686789211	25631.63293477687	39353.1118639802	25548.709763289906	21414.70642332707	30127.338149432468	41192.81764724001	59084.11682118366	24130.748544085156	20979.31145544357	38792.37437602147	29301.091516626984	16808.687363409077	61242.393420077235	18124.901962833355	64313.732537432625	42635.60579597795	63416.40187973351	34497.17273742494	34626.46510109877	38194.86709158496	30023.298750166872	24433.156158958747	62152.694553931884	61502.24521559337	36124.78043386364	54662.776495246704	57681.59505413482	36288.01260816976	24388.94239619888	49640.90921048029	48201.62421063734	20251.72785289145	20085.21319540793	48880.09116736295	22273.914380173137	29678.829743570568
PANTOSYN-PWY	25278.81196186564	50815.54054825062	22436.93099788143	30880.194380098903	37250.65444198029	45949.27067907144	43226.760541230724	23465.896556570922	35053.79505911487	63011.02839897857	42754.71999375228	37623.886975357236	43424.31079787828	21722.624301147098	49589.36320900035	25326.3066878755	32301.51277190626	30261.728076347797	52958.69005121921	42987.120787839696	86633.4123418164	32903.37607362478	42711.23954187427	51716.241161301936	0.0	38900.0048529364	69244.31478804295	24918.61663415266	58708.751359231115	38275.0326089032	39686.63057950083	30615.76700410963	55125.0458671337	23646.30264235714	41770.43364643292	26380.80943873385	21546.931416812866	33110.71484506227	44196.39145453209	60868.338068383026	25445.27003458987	20532.004046971804	39462.12515850859	30242.07249640449	20025.71895715327	63156.647248092064	18976.231304005818	67270.5072794909	43816.03439366306	63245.767043781896	34177.219536198456	35900.2548966924	39968.047590945316	30905.090956624466	28243.352490433484	61433.13007427924	57493.17708316886	36995.90741699709	64189.10945238081	60091.50248610546	36047.696967040036	23739.649490516214	48206.7076000244	47826.69519387605	21231.092194611683	20429.124477176232	56551.93511117312	23963.87184308229	32413.764950605444
PENTOSE-P-PWY	13650.641140258358	55918.838353392726	18232.10317102759	37201.55465677193	36211.10249690668	48353.00705387233	39006.13735456316	19379.700909117993	29880.718180723303	68126.22044466836	43262.281963275804	31295.450412484344	43298.60409909107	13979.545703599377	18183.4010749664	7493.079523293044	25944.159439820007	31707.35823065915	36908.77093024279	41792.580278024216	62068.051447762795	26882.984474272907	42378.972709288566	62450.711029945145	0.0	25077.37505228208	46091.46006059488	11464.59505355279	41193.09967905923	35287.373495165295	33363.19479020953	21539.64346890378	46167.58483608916	22782.344798790164	28315.083659358206	17531.134113151045	22080.007843454263	21724.24879044232	19779.04153221552	45846.19263185004	13087.314479254883	18293.859690362657	35843.70667912004	24088.786333705368	21077.464027129503	46066.31760058875	9597.838772628851	45625.1722871629	34307.793432400365	55041.101911923	31977.788807515037	24762.220099497452	22858.282668718955	30866.665246488694	16741.9255240046	43205.38833594819	51352.16324004575	22791.415193849232	48537.10199177021	30533.6794106708	38675.3538834658	20989.623666840525	43591.004900137974	49232.287833857335	25724.460977580788	16985.74240907432	31316.785745852107	11492.19027350109	22642.258853942345
PEPTIDOGLYCANSYN-PWY	32946.02327559238	52945.91989799979	25923.4627650464	32721.4029799812	39583.090564062186	57706.73120062337	44075.032314917175	27088.940468259454	44552.91167255876	65420.59163855557	59016.2628794476	48440.05489606705	48803.593878827334	27864.228861403066	69351.88811266812	36748.526227500195	34753.58790752745	32368.04177992349	64300.35510347411	47002.27387753419	92631.36688807425	38279.22302655394	60398.011799364336	54622.25730036081	0.0	48750.26781877161	79067.66552851244	36685.43911543037	72061.71060909955	41637.63535078715	45484.69058550086	36357.90142885778	72725.29442051149	25141.949505861226	50572.147682522984	33050.386031727154	27505.593732095174	44468.89299734956	64130.00997529541	75235.90795503567	37852.06818798371	25213.18182678878	48971.17404993485	39691.24512728114	31636.770332259224	68675.73863888366	25063.28356026872	90896.80582577469	52801.75338942294	70402.73134778005	37159.098788090465	42459.46943592073	44545.979111358574	37768.76430085428	49053.828792842505	73170.1619013997	61781.411203802905	45485.43050605824	97620.7402642482	73133.31508940134	39242.051826636605	27333.015341483082	57507.88978160688	51675.50324257788	29948.47045790241	24598.517473971195	71218.65972031988	38072.85596130098	44573.09121319135
PHOSLIPSYN-PWY	34747.1246959515	45247.04278870082	32446.688666413047	34263.69410622603	34676.8637220407	54977.32723135966	41878.62379035379	26818.574178277435	44250.741081365	111075.56443607101	66285.71295077931	47803.16813712688	46352.46414601053	29072.30753396685	78634.80034586866	44722.611269194946	34357.952655478264	35667.855656103115	66203.68383266106	41759.90211266365	80831.68805396046	38049.368281203584	62992.12995019217	49426.473125129385	0.0	52236.440746582746	83662.79446177832	41324.61703535434	76684.18758245143	36701.21695219107	46573.84097804232	39114.459798562624	78489.96435947815	22220.432397689216	51168.652435510936	32881.442915587926	29025.38058442177	47283.00060424635	68819.37775414542	81971.47600869533	40404.06137735372	23924.55407603663	48865.53183676387	42863.672097554234	34800.63365103438	71659.45150460329	26726.824975763328	92691.06695464869	55007.083148135345	72249.49101982999	35670.70015985119	43130.737831542574	39257.27991482024	36205.73392964744	53377.761675878835	67395.31332842165	57320.09056313102	44966.64323923854	108820.3065091758	84686.21322882349	41993.57183943338	27553.869362780588	55546.35619323816	47079.23768570755	30897.93961371384	23174.75582407646	70701.25617531025	43958.5093579432	49758.2569123525
POLYAMINSYN3-PWY	6464.502414529971	4443.523160860021	5132.38454179036	1550.8401624722526	2037.8019988821873	1752.5993090251318	2430.3565905644446	293.15421928708656	1905.637779401825	20798.45800669632	4309.326882338092	6630.127439910673	3131.5317362100304	4092.6655033367224	7998.8652335524785	2002.4766139383146	2926.7703623661578	5962.936938709521	6783.356561593025	3086.3532373881217	3350.0678707933907	3917.4341609132753	13209.025668086093	3838.963662023829	0.0	2693.506015462287	587.5613300776338	8371.773597470989	9342.485630077368	1861.8026044845033	2116.3186403712134	2149.4076026178236	4300.657427897673	913.0279730199976	3923.6213482744606	757.734603334046	2593.0453075650216	5478.904583359821	5853.976963871601	13982.82013933326	4759.297585490788	3492.7292040708667	10058.101169905702	9202.229425821977	5362.2017265709865	16169.453281716109	1876.9151853289377	5968.375632664238	6209.008244555385	4148.215263457276	3962.8997250152634	4132.535868720836	2682.3027310020134	2668.704201453714	10061.58025691381	10259.371403154797	3538.858113712616	2748.440771323045	5027.966615197994	4550.965528153461	5279.8683354485365	3248.369808399346	6466.782384338833	1451.5016943446844	2013.8749864063927	5336.887048199511	4528.879788394669	324.5567590364927	8467.51698443654
POLYAMSYN-PWY	6819.507780936153	5431.443135829644	9101.018610893756	13117.669613301421	2747.5982378478066	2835.096285264108	2583.482929443707	1540.5337738605322	5506.212970237299	11397.25335129957	6153.66909260461	8744.86668602101	5492.872974083202	5761.297946049737	9157.012056534953	2427.5259758477077	3775.416823488647	17378.23457619239	6492.19393223428	2999.8665300401567	3354.898453412964	7299.646756938189	17212.991055133152	7456.7928386435515	0.0	8875.78914686775	6604.902015499632	9180.54149275311	11834.955482722442	1808.5740751469718	3149.384068364447	4667.487954634211	5618.900722419771	1873.7905684415327	3990.345222521273	3577.2129146172906	2940.5272915826026	9239.357762914598	11507.230949486917	13950.237125131527	6372.031787042459	3575.1659484772026	10596.234862026473	11157.166206469647	6057.246614206348	17046.529237687104	4371.793868651491	13811.055851503445	7711.190146978642	7708.315350956966	3887.9665348940507	4481.299130666021	2712.0465966989086	2601.359107259326	9912.053824750206	12334.83841949504	9302.57653992237	6266.619288640536	7959.725207210009	6573.728942871787	18010.90987203826	3191.2179044505915	7189.74194326742	1400.436535014125	6407.030663466016	6559.722285646932	15094.839408899863	4420.661122506354	12006.201108294004
POLYISOPRENSYN-PWY	15351.242773035152	45967.34720381546	18675.11101782525	28981.890299863866	35251.44080430834	44478.28583570117	39422.34191735618	21657.761661325178	32224.513044677806	62754.65087501741	31349.942902372495	36777.9614813304	39837.34174978861	18609.670953865025	34908.53497809201	19126.286427706353	31283.928331835847	28605.164831240854	46145.68897932157	40024.470398399055	81474.7438393336	32338.118657745057	40308.20979054138	49285.32184536632	0.0	31233.28895842774	62207.10239287738	13741.803826009422	38345.29300896096	35267.6681202111	35434.91270333346	26224.72371483074	42387.59870267015	21659.63020377057	40212.249132507815	25534.902650157546	19872.216103831026	27097.42376650255	38303.69936791071	48737.74352639288	21400.111095012766	17869.47575032809	37865.921386389025	24843.477299613252	20094.20078215985	60335.76125492593	17740.453584689792	64497.05815578874	38810.44801620021	53159.37124963046	30144.99481449409	30751.142892705415	39766.88514563614	29784.478638634664	20092.802918214937	56439.32695920904	53361.81758369371	35241.12866123296	36713.077779503976	35710.504452870424	32035.280495971343	21023.784674710252	49254.03389661255	43418.47800443008	20169.265014311804	16315.475313976613	49835.13015837172	13046.065141542638	23572.638925223717
PPGPPMET-PWY	2082.5028273306857	2766.8697905804884	14872.36815318804	18508.496051912454	62.24995010357331	614.7919212494054	799.6644239359917	1041.3735996284172	1927.9596611893844	1543.8546868125081	3742.370933399219	882.1639923837107	1280.0741128538084	1342.5240587642559	1721.9428894140162	804.4778640281846	2576.9910278527227	20031.0320330339	2751.3006087631916	204.67110490961508	274.2695765820529	6363.826279934642	13711.064574343729	10197.636170019668	0.0	3322.0661929655057	3658.1273737394977	4509.626281703346	1962.7705285058134	260.179852701542	3345.480568717148	5886.764978653923	1940.2405299674217	600.3708595195857	2162.6778835461655	1196.1211953145166	2616.306080734698	4433.016624515741	2426.6829996990027	1108.200147847417	1457.2468868689264	1238.6080575669525	497.8412190891521	8733.010088711444	3747.288032693939	14764.503337062883	991.4215310155928	3271.4875294364147	4123.3025771109815	2602.265907165607	938.2548822432314	619.2318412841298	783.7311566169279	838.9147663801715	1220.2424788341068	1344.9773091511559	2501.622683580279	1522.1574513937367	1896.4466670441473	3298.307977802717	19630.06192283162	587.5135526078084	4001.475514069458	41.41762622203038	619.3146024274522	18.512614479395456	2373.7700930436763	556.0570927669742	4988.251766535202
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	308.19686700587977	1458.6112763197355	1040.2390228321035	293.23011158044403	56.07988777543116	114.76976200223471	66.35101108135957	27.408556941759247	499.33334934349796	93.22140296386412	107.21808668045435	98.75063583323771	102.7632951083324	71.26111245896502	407.94591090945767	86.42606896582907	285.3842566168142	6.940324374404681	301.636229434975	1.2112323446411257	16.648316365407705	33.431181903808884	2460.833018754624	66.56107587225233	0.0	221.5132299974043	56.963306628451924	373.13538208608225	98.02316802572841	13.691267520489015	71.124453574656	78.97702964567509	169.99436224371442	29.86179731595602	238.89533707702896	426.41272623909714	85.75674958786854	128.72777769063077	67.09114886585839	57.005667973938415	56.43471082388063	21.913439634534427	130.71741849235252	215.62551335065922	215.59439551401766	48.1572497493571	63.88152332358257	802.4751555770955	26.42821703580938	157.4238151206969	56.427704997989494	174.99752155049296	286.08272883870876	80.1437485890027	156.80771261995062	20.14862951741333	263.6875677671402	70.06218842679499	383.00103457356226	411.47516689890836	26.44620509439189	5.967836321952871	79.52878207055625	43.945381348691505	384.0668452139251	15.301783509457913	679.831192671931	213.76083315423026	72.48257989140251
PRPP-PWY	19283.091388408106	17859.644443670863	22040.192227945285	26530.216938736772	8882.297494674665	10085.81343551297	17658.90973950611	10717.558474860842	18640.386725184013	56642.518014827234	39862.28606388796	20611.01017787442	9923.373479767666	11289.474807859504	11627.9270674133	11870.360383711364	22917.61368742985	29800.73260750484	24057.187829162605	17062.134670448013	44791.61789504664	21845.153181016	34684.41508090854	21989.048490855905	0.0	23769.47020873507	31122.792642975837	18226.83773326961	43362.95140691837	20448.554498654416	20133.816752306047	22296.59335067163	28598.31828996213	7811.326346248273	28329.567847471553	18678.293902582238	7111.450543265518	25827.312616396746	23671.143109491266	31107.477133722372	6953.334555429963	11678.37046086042	10765.565302935274	20914.88106949581	22710.093718025368	50543.71205899131	14813.614563917985	39744.94222610595	30804.599894567047	38586.32363848657	22865.804220705235	20014.547929701803	23403.519015811813	11650.86947129284	22211.63740351422	36235.900008550154	33823.57897430773	27844.201997105672	41581.850200005894	21133.18500003894	33250.37252529285	10343.62503363763	34433.76174016624	27122.719464070768	15658.153893070885	7988.451842029096	53409.645609739426	2706.6585630917043	21566.00305072702
PWY-1269	8324.974826566031	39755.25505081879	11335.149401644569	31838.3865528812	31631.75527225258	34643.61291344166	32740.58602655209	17785.168236217058	23633.225195547748	59592.78538689077	15044.34955571168	30160.685719366542	31844.507745780422	12776.82991927152	4409.17346365856	11388.04447211899	29127.518925287764	33719.60410797354	31978.353010624975	34592.1902339625	72803.67995701736	32232.02363484164	28565.079679915958	48594.86004623304	0.0	20603.600489202752	48145.18431778548	10181.101937418101	27878.057653761633	33340.57264026524	27672.34503501217	18841.43674000277	26876.014586962243	18798.596466606745	33536.50740815579	19372.189152421306	15147.55759124761	18043.126879278676	23101.65129235451	29302.04694625277	12127.60382059448	15157.498198838879	31917.93096505341	19404.835301201452	6036.943903645649	52793.46351340944	10414.01456285675	44667.08404005598	32125.731736921975	34318.009002831386	26947.626619025395	23151.803196064207	34372.1935152699	21623.748059263868	12358.06572433103	52403.17494071671	46413.29469295646	26362.962449425682	23121.67736509666	18428.05089636359	35877.54846490218	15588.24380784508	39131.4694142308	36241.1812668383	12236.392408325939	14119.034965835033	33805.6159560492	4122.896258675078	15462.74417945073
PWY-1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8292842278796683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0917040844683132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1422	22.765586346960717	0.0	3.745841223515219	2.180791979494141	0.7497502477883818	18.041094303435347	15.890831240781681	0.8008382442011339	3.6430574041690953	122.05142487234883	161.35682978348706	4.431049693425474	6.6115480562195215	2.6628781351029325	11.335096758853226	38.32950535044499	0.0	0.7726255046175216	123.42280017373125	1.5395769861379172	11.741318132421355	18.919165917303356	9.892101505122682	26.442055001360128	0.0	162.65226042311187	16.023716704931793	264.51123028546886	55.79464982326455	5.702730787478909	228.10338553502493	436.5015346821165	7.491711389058699	19.81756092800649	5.781650045937915	64.13137961907294	1.0916053465285358	156.33599186157105	16.34711676710505	11.737588685515147	47.98204888082139	5.584484197150674	27.199570180689452	14.572404592814392	2.747865491718343	11.962556923071965	5.508396413765018	181.84043447299672	4.471425855656326	19.086828746289026	5.569863504225866	22.33011688406331	20.715335123616555	18.469965500207007	5.419486552094873	85.62579371779385	138.42068549031288	15.809360685511452	8.587591460074583	9.414819576037726	0.0	0.6525684363962083	18.15761628363879	3.170193459646451	4.70182797258744	0.0	51.620531438668024	23.96528723505216	203.94346487298418
PWY-1501	0.23615524123133133	0.4215036923294149	0.0	0.0	0.0	0.29386036199773746	0.5481022435961083	0.0	0.17674884018529122	1.418843246625407e-06	3.406397571447801e-06	0.28027980043658324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11394295347735	0.0	0.0	0.0	0.0	0.0	0.4610717216320676	0.6440782866344991	1.513630834593784e-06	0.5038797981583854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5136309649718984e-06	0.4095286492620553	0.49289783974818113	0.0	0.0	0.0	0.3234227974398656	1.3138640697295425	0.2910113388142849	1.7979834897740434e-06	0.0	0.0	4.295277623718671e-05	0.0	0.0	0.0	0.0	0.7548968003630094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.894387169630184e-05	0.0	7.094234060335604e-07
PWY-1541	0.0	0.0	0.0	0.0	0.6384171529540755	133.71996582177704	103.78483192275928	3.7843941358371325	13.723961073285782	28.495070761832288	166.88956858122188	0.0	126.3567248295717	9.822234050854844	16.477519639657782	7.338486559026238	2.520290217714946	13.308312586936616	34.54943497428914	0.0	29.084145278013	221.6718286628677	157.50445213650522	0.0	0.0	216.867156223819	52.72225701172222	65.73843272197445	121.03379030807109	3.091200635674414	7.37228026288284	119.91673235748905	37.22212971399651	11.183384400133518	1.8824202801618364	51.96595328346423	0.0	94.86304154903199	329.0228376384419	66.98565208001177	4.838743447703332	18.51144506906164	0.0	137.37672983800655	9.835209431443852	283.76832422744405	139.65170931241587	76.60472697803266	0.7098560712569887	52.255831819751926	0.0	113.60446264161686	7.9095772437164475	55.395596561516	36.82359031940062	15.41713714106012	665.0670091152014	87.45916155793796	4.314238943205138	8.757946114225948	7.181911693736663	3.3823086375044067	53.250115509642555	0.0	0.0	0.0	401.0794037860077	0.0	67.65155037341059
PWY-1622	49.48035490764889	7.310848334644792	2.5820575612171153	1.4817926228376954	17.725982999796816	1075.9471233430354	404.24374904228756	17.357050551914583	194.7062659408082	52.076091560380604	546.9071629818452	18.98578566373958	212.1268393433637	51.815765821144915	107.97687488018775	58.87040780080257	15.800569292934822	35.119858760504854	209.56390260465815	76.15734822801346	105.04713736730727	471.0487241782982	386.0605084253374	93.79454260708303	0.0	617.3613280356354	213.5223156960126	506.410769837894	1173.3649021884046	67.77214012517291	168.41792634077248	204.47924817396753	195.8914729849903	62.352046393010646	11.589511798879784	85.61736184318127	4.275998719392956	135.07647081574584	710.4588851517404	223.64470776033153	51.62422217033217	50.84544586613532	24.866901933763195	264.19855716700636	184.1701732024399	805.9246782422559	559.4224472921779	414.2473079127987	16.91405843542064	241.2023216734363	11.565202965293597	583.6353528759252	114.73642147271742	310.96744350244467	200.33959068859528	99.8864094276745	894.9949018332477	426.9700252974652	316.4726983266687	767.1274748194583	35.623004699291556	99.22541719584068	247.48522983134336	35.27304479850801	3.086338845739423	2.2102627802916013	1055.1139836516295	25.703718564095876	232.83226092718888
PWY-181	87.8462437423055	11.760922305785863	4.15317438359517	2.3742161004832023	28.73900016602101	2983.973429905598	1109.765351218773	32.259872257603256	503.25999296853547	336.70197358891147	1681.2202769988164	32.37088781476676	421.0535760848082	90.97917777555018	184.13398906199762	102.46602402584018	25.45312804731962	62.328912543094226	495.78748198364474	134.26688397388776	648.1168257525252	1050.0115647571115	788.7605550055227	155.51752268084073	0.0	2180.2441649345196	955.3819164428076	2266.5545232170434	3538.1127286273645	181.86359739510507	754.9856864688288	1224.5077499264094	477.8028432314386	137.5451657563513	19.200793969742392	493.03585103746605	6.846543393282046	1018.4395996440226	2162.1761825115095	507.0994001478079	90.24503474203374	118.55611081002904	40.10094777968312	760.5391999197725	818.0790140354139	2668.8188552073343	1747.2598589835156	1105.0192314647686	27.52953658538135	1324.0331458049625	19.072757566288303	2284.297192933823	202.45709701826073	854.664928091921	344.90530923491946	193.45698562732002	3439.2191866389267	978.2728747042963	781.8723619942785	2168.0519254967453	60.826092523582446	228.33494862086144	527.7723657474361	63.49959582133125	4.94185909609311	3.5425370030419705	3305.870215534135	41.55389510163684	466.81514924579983
PWY-1861	3000.3539897174496	8533.80038506476	26252.49916325667	9580.393026852651	1409.9311299225797	11481.608476556135	2538.417014807515	2510.7534642278706	12327.932530218473	6283.359455645402	12160.780333103532	1971.8438899226371	3090.745776909347	14206.85243157576	22747.42585753245	4432.741263526382	2238.282347055023	2864.094508139652	15157.83330510451	2680.6330075893748	4249.826081770239	6015.947509056366	19798.46265326062	10236.938136441167	0.0	25551.92069330674	7051.06811027662	10875.33784106362	35467.741051518	994.2033897234452	14718.510196239971	4218.433693137103	12063.462988116811	2631.238352024808	4377.177684373835	7423.995408162032	7434.416139029571	11543.678574278129	13234.572566147193	7571.433217629498	8170.07169259393	3163.194950302851	7174.141206233684	11169.164226951836	5522.074544138604	12171.249419768123	7104.921830779027	16283.941193266812	3788.2691180909756	40541.99364520478	9029.488496018368	15827.29382436102	7931.6818246716675	4771.999108954735	7422.265459529192	3122.2827368137687	5860.1721769027945	16288.506750318573	15866.32591587407	12957.587942765556	11516.520887769277	4831.414151998433	4986.284266054099	6522.076653199381	10218.825843816023	6148.327846162313	58742.007252127114	7120.717489914207	16162.0286921927
PWY-1882	0.0	0.0	0.0	0.0	0.0	0.016456166860241893	0.25556895880886377	0.0	0.0014344034788754904	0.0	0.1922653759956648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35917240777016024	0.0	0.0	0.0	0.0	0.0	0.05457364738091019	0.03475634927735798	0.0	0.15427861384506478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11575611398151629	0.13443864318811646	0.0	0.0	0.0	0.01737686615053351	0.07195055048856745	0.09584831050566135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19178338798137695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
